 Steps         KinEng         PotEng         TotEng          dE_dN        ElecNum       RxnCoord      MeanForce
    92       0.143318  -11412.985753  -11412.842435        -2.0650         0.0002           2.60      -0.011405
    93       0.143318  -11412.980194  -11412.836877        -4.4778        -0.0434           2.60      -0.005558
    94       0.143318  -11412.980194  -11412.836877        -6.6827        -0.0434           2.60      -0.005558
    95       0.143318  -11412.980194  -11412.836877        -4.6877        -0.0434           2.60       0.005290
    96       0.143318  -11412.980194  -11412.836877        -4.4803        -0.0434           2.60       0.005290
    97       0.143318  -11412.980194  -11412.836877        -5.5784        -0.0434           2.60      -0.005558
    98       0.143318  -11412.977758  -11412.834440        -5.0554        -0.0582           2.60      -0.005598
    99       0.127679  -11412.977758  -11412.843036        -5.2252        -0.0582           2.60      -0.005598
   100       0.145551  -11412.977758  -11412.833604        -5.0278        -0.0582           2.60      -0.005598
   101       0.145551  -11412.973917  -11412.828366        -5.8637        -0.0786           2.60      -0.005661
   102       0.118120  -11412.982490  -11412.864370        -5.9099        -0.0786           2.60      -0.003535
   103       0.118120  -11412.985253  -11412.867132        -5.3489        -0.0644           2.60      -0.003492
   104       0.118120  -11412.985253  -11412.867132        -6.8889        -0.0644           2.60      -0.003492
   105       0.151533  -11412.985253  -11412.816609        -5.4631        -0.0644           2.60      -0.003492
   106       0.136316  -11412.985253  -11412.834100        -5.4664        -0.0644           2.60      -0.003492
   107       0.136316  -11412.985987  -11412.849671        -5.1882        -0.0603           2.60      -0.003482
   108       0.136316  -11412.985987  -11412.849671        -2.6944        -0.0603           2.60      -0.003482
   109       0.117745  -11412.985987  -11412.854701        -5.0465        -0.0603           2.60      -0.003482
   110       0.117745  -11412.985025  -11412.867280        -5.1868        -0.0603           2.60      -0.001990
   111       0.117745  -11412.985025  -11412.867280        -6.4421        -0.0603           2.60      -0.003541
   112       0.117745  -11412.985025  -11412.867280        -7.7057        -0.0603           2.60      -0.003541
   113       0.117745  -11412.985025  -11412.867280        -7.1445        -0.0603           2.60      -0.003541
   114       0.117745  -11412.979931  -11412.862185        -6.2026        -0.0863           2.60      -0.002068
   115       0.117745  -11412.979931  -11412.862185        -6.6472        -0.0863           2.60      -0.002068
   116       0.117745  -11412.979931  -11412.862185        -7.5118        -0.0863           2.60      -0.002068
   117       0.146787  -11412.979931  -11412.833031        -6.0610        -0.0863           2.60      -0.002068
   118       0.131827  -11412.974381  -11412.842554        -6.2553        -0.0863           2.60      -0.007380
   119       0.131827  -11412.974076  -11412.842249        -6.2545        -0.0863           2.60      -0.008432
   120       0.160406  -11412.974542  -11412.814136        -6.3121        -0.0863           2.60      -0.012536
   121       0.142991  -11412.968537  -11412.825546        -6.3668        -0.0863           2.60      -0.009142
   122       0.146307  -11412.968537  -11412.811004        -6.3343        -0.0863           2.60      -0.009142
   123       0.151793  -11412.968537  -11412.805896        -6.3692        -0.0863           2.60      -0.009142
   124       0.131306  -11412.957902  -11412.826596        -6.3301        -0.0863           2.60      -0.008418
   125       0.141356  -11412.960607  -11412.819251        -6.3496        -0.0863           2.60      -0.010735
   126       0.141356  -11412.960607  -11412.819251        -7.9325        -0.0863           2.60      -0.001900
   127       0.141356  -11412.961900  -11412.820544        -6.1160        -0.0803           2.60      -0.010714
   128       0.138082  -11412.954768  -11412.816687        -6.1594        -0.0803           2.60      -0.004856
   129       0.157930  -11412.955483  -11412.797553        -6.1091        -0.0803           2.60      -0.008409
   130       0.156859  -11412.955483  -11412.794869        -6.0861        -0.0803           2.60      -0.008409
   131       0.162262  -11412.960298  -11412.798036        -6.1016        -0.0803           2.60      -0.016244
   132       0.162262  -11412.960418  -11412.798156        -6.1012        -0.0803           2.60      -0.016350
   133       0.167055  -11412.960418  -11412.777283        -6.0569        -0.0803           2.60      -0.016350
   134       0.167055  -11412.960418  -11412.777283        -6.4750        -0.0803           2.60      -0.010698
   135       0.153284  -11412.960418  -11412.799684        -6.0231        -0.0803           2.60      -0.016350
   136       0.154302  -11412.958088  -11412.803785        -6.1262        -0.0803           2.60      -0.007168
   137       0.154302  -11412.960118  -11412.805815        -5.7313        -0.0703           2.60      -0.007142
   138       0.154302  -11412.960118  -11412.805815        -5.8750        -0.0703           2.60      -0.007142
   139       0.135527  -11412.963889  -11412.828362        -5.6083        -0.0703           2.60      -0.004059
   140       0.135527  -11412.963889  -11412.828362        -7.7637        -0.0703           2.60      -0.007142
   141       0.135527  -11412.967794  -11412.832267        -4.7547        -0.0485           2.60      -0.003990
   142       0.135527  -11412.967794  -11412.832267        -6.8541        -0.0485           2.60      -0.003990
   143       0.135527  -11412.969509  -11412.833982        -4.3385        -0.0375           2.60      -0.003959
   144       0.164593  -11412.969509  -11412.809278        -4.2199        -0.0375           2.60      -0.003959
   145       0.164593  -11412.969509  -11412.809278        -4.3766        -0.0375           2.60      -0.016350
   146       0.164593  -11412.968704  -11412.804111        -4.3993        -0.0375           2.60      -0.015890
   147       0.154814  -11412.977169  -11412.822355        -4.4217        -0.0375           2.60      -0.013976
   148       0.154814  -11412.977169  -11412.822355        -4.2022        -0.0375           2.60      -0.015890
   149       0.140861  -11412.977169  -11412.813869        -4.4642        -0.0375           2.60      -0.013976
   150       0.152724  -11412.977169  -11412.821784        -4.2786        -0.0375           2.60      -0.013976
   151       0.152724  -11412.977169  -11412.821784        -4.5192        -0.0375           2.60      -0.015890
   152       0.154137  -11412.977169  -11412.810731        -4.5254        -0.0375           2.60      -0.013976
   153       0.148874  -11412.977169  -11412.815264        -4.3455        -0.0375           2.60      -0.013976
   154       0.148874  -11412.971058  -11412.822184        -5.7998        -0.0722           2.60      -0.014040
   155       0.145341  -11412.953243  -11412.807902        -5.5516        -0.0722           2.60      -0.010721
   156       0.162179  -11412.959033  -11412.796854        -5.7552        -0.0722           2.60      -0.005579
   157       0.147481  -11412.959033  -11412.808137        -5.6491        -0.0722           2.60      -0.005579
   158       0.147481  -11412.959033  -11412.808137        -7.8176        -0.0722           2.60      -0.014040
   159       0.153856  -11412.959033  -11412.808536        -5.7235        -0.0722           2.60      -0.005579
   160       0.153856  -11412.967251  -11412.813395        -3.8414        -0.0223           2.60      -0.005469
   161       0.140921  -11412.967251  -11412.831769        -3.6601        -0.0223           2.60      -0.005469
   162       0.144966  -11412.964994  -11412.820028        -3.8198        -0.0223           2.60      -0.009381
   163       0.144966  -11412.964994  -11412.820028        -6.3866        -0.0223           2.60      -0.005469
   164       0.144966  -11412.964994  -11412.820028        -1.9234        -0.0223           2.60      -0.005469
   165       0.144966  -11412.964933  -11412.819966        -3.8212        -0.0223           2.60      -0.010611
   166       0.145078  -11412.958251  -11412.813172        -3.8784        -0.0223           2.60      -0.010367
   167       0.145078  -11412.958251  -11412.813172        -2.0996        -0.0223           2.60      -0.005257
   168       0.159273  -11412.958251  -11412.796643        -3.7580        -0.0223           2.60      -0.010367
   169       0.159273  -11412.956400  -11412.797127        -4.3483        -0.0354           2.60      -0.010382
   170       0.144612  -11412.954263  -11412.809651        -4.3482        -0.0354           2.60      -0.017324
   171       0.164081  -11412.954263  -11412.799659        -4.3522        -0.0354           2.60      -0.017324
   172       0.147704  -11412.963989  -11412.816285        -4.4483        -0.0354           2.60      -0.011788
   173       0.147704  -11412.961109  -11412.813405        -5.1139        -0.0529           2.60      -0.011811
   174       0.147704  -11412.961109  -11412.813405        -6.7859        -0.0529           2.60      -0.011811
   175       0.138276  -11412.962085  -11412.823808        -5.0715        -0.0529           2.60      -0.014203
   176       0.150038  -11412.962085  -11412.801815        -4.9874        -0.0529           2.60      -0.014203
   177       0.133590  -11412.962085  -11412.818238        -5.0974        -0.0529           2.60      -0.014203
   178       0.153149  -11412.964414  -11412.811265        -5.1093        -0.0529           2.60      -0.012106
   179       0.153149  -11412.964414  -11412.811265        -7.3688        -0.0529           2.60      -0.011811
   180       0.137189  -11412.964414  -11412.820594        -5.1707        -0.0529           2.60      -0.012106
   181       0.147930  -11412.964414  -11412.811276        -5.1242        -0.0529           2.60      -0.012106
   182       0.135346  -11412.971869  -11412.836522        -5.1740        -0.0529           2.60      -0.017275
   183       0.143931  -11412.959809  -11412.815877        -4.9891        -0.0529           2.60      -0.017047
   184       0.143931  -11412.959809  -11412.815877        -5.0995        -0.0529           2.60      -0.010611
   185       0.143931  -11412.963895  -11412.819963        -4.0128        -0.0265           2.60      -0.017026
   186       0.159931  -11412.967177  -11412.807246        -3.8811        -0.0265           2.60      -0.017904
   187       0.156493  -11412.967177  -11412.802641        -3.7567        -0.0265           2.60      -0.017904
   188       0.157776  -11412.967177  -11412.802445        -3.8902        -0.0265           2.60      -0.017904
   189       0.150296  -11412.975539  -11412.825242        -3.8360        -0.0265           2.60      -0.017432
   190       0.146728  -11412.969358  -11412.822630        -3.9516        -0.0265           2.60      -0.015113
   191       0.161506  -11412.966867  -11412.805361        -3.8869        -0.0265           2.60      -0.022966
   192       0.161506  -11412.969655  -11412.808149        -3.0927        -0.0033           2.60      -0.022948
   193       0.161506  -11412.969655  -11412.808149        -3.1228        -0.0033           2.60      -0.010611
   194       0.154856  -11412.969655  -11412.799053        -3.1181        -0.0033           2.60      -0.022948
   195       0.154856  -11412.969655  -11412.799053        -3.0942        -0.0033           2.60      -0.010611
   196       0.152792  -11412.969655  -11412.804920        -3.0601        -0.0033           2.60      -0.022948
   197       0.148913  -11412.969985  -11412.821072        -2.9675        -0.0033           2.60      -0.022719
   198       0.156199  -11412.969985  -11412.809581        -3.0429        -0.0033           2.60      -0.022719
   199       0.157147  -11412.969985  -11412.814481        -2.9496        -0.0033           2.60      -0.022719
   200       0.158286  -11412.975368  -11412.817082        -3.0700        -0.0033           2.60      -0.021645
   201       0.165353  -11412.975368  -11412.798449        -3.1831        -0.0033           2.60      -0.021645
   202       0.165353  -11412.973101  -11412.807748        -3.7229        -0.0227           2.60      -0.021660
   203       0.147065  -11412.973101  -11412.822633        -3.7157        -0.0227           2.60      -0.021660
   204       0.147065  -11412.973101  -11412.822633        -3.9430        -0.0227           2.60      -0.010611
   205       0.147065  -11412.977114  -11412.830049        -2.5220         0.0149           2.60      -0.021635
   206       0.137865  -11412.958895  -11412.821029        -2.4077         0.0149           2.60      -0.018960
   207       0.137865  -11412.958895  -11412.821029        -2.6504         0.0149           2.60      -0.010611
   208       0.164483  -11412.958895  -11412.801191        -2.5006         0.0149           2.60      -0.018960
   209       0.139193  -11412.961443  -11412.822250        -2.5602         0.0149           2.60      -0.019900
   210       0.139193  -11412.958804  -11412.819611        -3.3648        -0.0111           2.60      -0.019915
   211       0.139193  -11412.959446  -11412.820253        -3.1757        -0.0054           2.60      -0.019911
   212       0.156707  -11412.964520  -11412.807813        -3.0105        -0.0054           2.60      -0.020083
   213       0.151816  -11412.963462  -11412.811647        -3.1168        -0.0054           2.60      -0.022633
   214       0.151816  -11412.963462  -11412.811647        -1.6277        -0.0054           2.60      -0.019911
   215       0.154846  -11412.963462  -11412.822454        -2.9212        -0.0054           2.60      -0.022633
   216       0.154846  -11412.963462  -11412.822454        -1.8651        -0.0054           2.60      -0.019911
   217       0.154846  -11412.963462  -11412.822454        -2.9355        -0.0054           2.60      -0.010611
   218       0.142649  -11412.963462  -11412.819681        -3.1598        -0.0054           2.60      -0.022633
   219       0.160813  -11412.963462  -11412.790824        -3.1084        -0.0054           2.60      -0.022633
   220       0.160813  -11412.963462  -11412.790824        -3.0252        -0.0054           2.60      -0.010611
   221       0.160813  -11412.966117  -11412.805305        -2.2722         0.0234           2.60      -0.022605
   222       0.160813  -11412.966117  -11412.805305        -2.2722         0.0234           2.60      -0.010611
   223       0.160813  -11412.966117  -11412.805305        -2.3018         0.0234           2.60      -0.010611
   224       0.160813  -11412.966117  -11412.805305        -2.2728         0.0234           2.60      -0.010611
   225       0.150597  -11412.966117  -11412.807009        -2.1526         0.0234           2.60      -0.022605
   226       0.150597  -11412.968207  -11412.817610        -1.4606         0.0560           2.60      -0.022569
   227       0.150597  -11412.968207  -11412.817610        -0.8599         0.0560           2.60      -0.022569
   228       0.148708  -11412.968207  -11412.814971        -1.4508         0.0560           2.60      -0.022569
   229       0.155186  -11412.952771  -11412.797586        -1.5978         0.0560           2.60      -0.011504
   230       0.155186  -11412.952771  -11412.797586        -0.1053         0.0560           2.60      -0.022569
   231       0.169619  -11412.952771  -11412.792613        -1.5275         0.0560           2.60      -0.011504
   232       0.169619  -11412.952771  -11412.792613        -0.5424         0.0560           2.60      -0.022569
   233       0.169004  -11412.952771  -11412.791530        -1.5953         0.0560           2.60      -0.011504
   234       0.169004  -11412.949778  -11412.780774        -2.6660         0.0149           2.60      -0.011522
   235       0.169004  -11412.949778  -11412.780774        -1.9258         0.0149           2.60      -0.011522
   236       0.169004  -11412.949778  -11412.780774        -2.8068         0.0149           2.60      -0.010611
   237       0.173323  -11412.949778  -11412.775346        -2.8090         0.0149           2.60      -0.011522
   238       0.173323  -11412.945260  -11412.771937        -3.9772        -0.0249           2.60      -0.011548
   239       0.173323  -11412.950918  -11412.777595        -2.2932         0.0283           2.60      -0.011517
   240       0.177926  -11412.962342  -11412.784416        -2.1971         0.0283           2.60      -0.014988
   241       0.177926  -11412.962342  -11412.784416        -2.2228         0.0283           2.60      -0.010611
   242       0.164157  -11412.962342  -11412.793049        -2.2075         0.0283           2.60      -0.014988
   243       0.164157  -11412.959494  -11412.795337        -3.0952        -0.0031           2.60      -0.015008
   244       0.164157  -11412.960471  -11412.796314        -2.8002         0.0065           2.60      -0.015002
   245       0.142868  -11412.956541  -11412.813673        -2.6093         0.0065           2.60      -0.018242
   246       0.142868  -11412.956541  -11412.813673        -1.0136         0.0065           2.60      -0.015002
   247       0.187861  -11412.956541  -11412.766584        -2.6973         0.0065           2.60      -0.018242
   248       0.161394  -11412.956541  -11412.788752        -2.7203         0.0065           2.60      -0.018242
   249       0.150744  -11412.956541  -11412.804539        -2.8852         0.0065           2.60      -0.018242
   250       0.150744  -11412.952803  -11412.802059        -3.7569        -0.0278           2.60      -0.018273
   251       0.150744  -11412.946970  -11412.796226        -5.2300        -0.0656           2.60      -0.018327
   252       0.150744  -11412.946284  -11412.795540        -5.3801        -0.0693           2.60      -0.018333
   253       0.150744  -11412.941498  -11412.790754        -6.3046        -0.0931           2.60      -0.018381
   254       0.150744  -11412.942188  -11412.791444        -6.2982        -0.0931           2.60      -0.019183
   255       0.154295  -11412.951541  -11412.797246        -6.4368        -0.0931           2.60      -0.021944
   256       0.153242  -11412.950964  -11412.797722        -6.5125        -0.0931           2.60      -0.019886
   257       0.152760  -11412.954219  -11412.801459        -6.2477        -0.0931           2.60      -0.022174
   258       0.152760  -11412.954219  -11412.801459        -8.2992        -0.0931           2.60      -0.018058
   259       0.150100  -11412.954219  -11412.803052        -6.2384        -0.0931           2.60      -0.022174
   260       0.150100  -11412.954219  -11412.803052        -7.0802        -0.0931           2.60      -0.018058
   261       0.150100  -11412.955966  -11412.805866        -5.9296        -0.0847           2.60      -0.022158
   262       0.138935  -11412.956363  -11412.817428        -5.9221        -0.0847           2.60      -0.016181
   263       0.138935  -11412.963244  -11412.824309        -4.3982        -0.0460           2.60      -0.016134
   264       0.138935  -11412.963244  -11412.824309        -4.2327        -0.0460           2.60      -0.019183
   265       0.146748  -11412.963244  -11412.808921        -4.3720        -0.0460           2.60      -0.016134
   266       0.162838  -11412.953546  -11412.790708        -4.5143        -0.0460           2.60      -0.027171
   267       0.162838  -11412.953546  -11412.790708        -5.6953        -0.0460           2.60      -0.016134
   268       0.162838  -11412.960459  -11412.797621        -2.5202         0.0119           2.60      -0.027124
   269       0.162838  -11412.960459  -11412.797621        -2.7427         0.0119           2.60      -0.019183
   270       0.162838  -11412.955569  -11412.792731        -3.9839        -0.0322           2.60      -0.027155
   271       0.162838  -11412.955676  -11412.792838        -3.9549        -0.0314           2.60      -0.027154
   272       0.154664  -11412.956515  -11412.801851        -4.0008        -0.0314           2.60      -0.015536
   273       0.154664  -11412.956524  -11412.801860        -3.9998        -0.0314           2.60      -0.015517
   274       0.143489  -11412.960179  -11412.816689        -4.0933        -0.0314           2.60      -0.014604
   275       0.143489  -11412.956361  -11412.812871        -5.0312        -0.0557           2.60      -0.014622
   276       0.160121  -11412.953789  -11412.793669        -4.8619        -0.0557           2.60      -0.024451
   277       0.160121  -11412.953789  -11412.793669        -4.8648        -0.0557           2.60      -0.015517
   278       0.169700  -11412.953789  -11412.778740        -4.9562        -0.0557           2.60      -0.024451
   279       0.170568  -11412.953789  -11412.788504        -4.7532        -0.0557           2.60      -0.024451
   280       0.155267  -11412.953614  -11412.798347        -4.8162        -0.0557           2.60      -0.027550
   281       0.131338  -11412.956873  -11412.825534        -4.7130        -0.0557           2.60      -0.025769
   282       0.153781  -11412.956873  -11412.811062        -4.7488        -0.0557           2.60      -0.025769
   283       0.150379  -11412.962318  -11412.811940        -4.9127        -0.0557           2.60      -0.027742
   284       0.150379  -11412.962318  -11412.811940        -4.9443        -0.0557           2.60      -0.015517
   285       0.140863  -11412.962318  -11412.812880        -4.7068        -0.0557           2.60      -0.027742
   286       0.155942  -11412.952882  -11412.796940        -4.7615        -0.0557           2.60      -0.024269
   287       0.155942  -11412.948290  -11412.792348        -5.8010        -0.0810           2.60      -0.024297
   288       0.155942  -11412.956903  -11412.800961        -3.6754        -0.0280           2.60      -0.024260
   289       0.155942  -11412.956903  -11412.800961        -3.6731        -0.0280           2.60      -0.015517
   290       0.156913  -11412.956903  -11412.797836        -3.7524        -0.0280           2.60      -0.024260
   291       0.156913  -11412.956903  -11412.797836        -5.8729        -0.0280           2.60      -0.024260
   292       0.156913  -11412.956903  -11412.797836        -3.8117        -0.0280           2.60      -0.015517
   293       0.156913  -11412.956903  -11412.797836        -2.3173        -0.0280           2.60      -0.024260
   294       0.156913  -11412.956903  -11412.797836        -4.7244        -0.0280           2.60      -0.024260
   295       0.156913  -11412.956903  -11412.797836        -1.9962        -0.0280           2.60      -0.024260
   296       0.156913  -11412.956903  -11412.797836        -3.9917        -0.0280           2.60      -0.015517
   297       0.153174  -11412.956903  -11412.805938        -3.8666        -0.0280           2.60      -0.024260
   298       0.153174  -11412.956903  -11412.805938        -2.4190        -0.0280           2.60      -0.024260
   299       0.153174  -11412.956903  -11412.805938        -6.5612        -0.0280           2.60      -0.024260
   300       0.166686  -11412.969948  -11412.803262        -3.8101        -0.0280           2.60      -0.028281
   301       0.166686  -11412.969606  -11412.802919        -3.8114        -0.0280           2.60      -0.030357
   302       0.131446  -11412.969606  -11412.830810        -3.6495        -0.0280           2.60      -0.030357
   303       0.154047  -11412.969606  -11412.793564        -4.0021        -0.0280           2.60      -0.030357
   304       0.154047  -11412.969606  -11412.793564        -2.5432        -0.0280           2.60      -0.024195
   305       0.139355  -11412.969606  -11412.803406        -3.8620        -0.0280           2.60      -0.030357
   306       0.139355  -11412.969606  -11412.803406        -2.4845        -0.0280           2.60      -0.024195
   307       0.145766  -11412.976197  -11412.830431        -3.7426        -0.0280           2.60      -0.023089
   308       0.145766  -11412.976197  -11412.830431        -2.2222        -0.0280           2.60      -0.024195
   309       0.133251  -11412.976197  -11412.824821        -3.6907        -0.0280           2.60      -0.023089
   310       0.138750  -11412.976197  -11412.841076        -3.8270        -0.0280           2.60      -0.023089
   311       0.144851  -11412.976197  -11412.829616        -3.7223        -0.0280           2.60      -0.023089
   312       0.144851  -11412.976197  -11412.829616        -3.7219        -0.0280           2.60      -0.030357
   313       0.144851  -11412.976197  -11412.829616        -3.9309        -0.0280           2.60      -0.030357
   314       0.144851  -11412.974521  -11412.829670        -4.2066        -0.0403           2.60      -0.023094
   315       0.144851  -11412.974521  -11412.829670        -4.2068        -0.0403           2.60      -0.030357
   316       0.144851  -11412.974264  -11412.829413        -4.2753        -0.0420           2.60      -0.023095
