 Steps         KinEng         PotEng         TotEng          dE_dN        ElecNum       RxnCoord      MeanForce
   316       0.163457  -11412.949629  -11412.785565        -3.6717        -0.0413           0.40      -0.007526
   317       0.163457  -11412.946732  -11412.783275        -4.4438        -0.0621           0.40      -0.007883
   318       0.163457  -11412.946732  -11412.783275        -4.3589        -0.0621           0.40      -0.004889
   319       0.183573  -11412.946732  -11412.773290        -4.4095        -0.0621           0.40      -0.007883
   320       0.133943  -11412.946732  -11412.814572        -4.2576        -0.0621           0.40      -0.007883
   321       0.154930  -11412.946732  -11412.789747        -4.4594        -0.0621           0.40      -0.007883
   322       0.154930  -11412.946505  -11412.791574        -4.4477        -0.0621           0.40      -0.006564
   323       0.154930  -11412.949113  -11412.794183        -3.7467        -0.0436           0.40      -0.006252
   324       0.147553  -11412.949113  -11412.803005        -3.7289        -0.0436           0.40      -0.006252
   325       0.138443  -11412.949113  -11412.813419        -3.7468        -0.0436           0.40      -0.006252
   326       0.143084  -11412.949113  -11412.811463        -3.8201        -0.0436           0.40      -0.006252
   327       0.162478  -11412.951525  -11412.789048        -3.7088        -0.0436           0.40      -0.005721
   328       0.154250  -11412.949916  -11412.795666        -3.7112        -0.0436           0.40      -0.005082
   329       0.154250  -11412.949916  -11412.795666        -3.0564        -0.0436           0.40      -0.006252
   330       0.146940  -11412.949916  -11412.797809        -3.6559        -0.0436           0.40      -0.005082
   331       0.149936  -11412.949916  -11412.801018        -3.7216        -0.0436           0.40      -0.005082
   332       0.159280  -11412.949916  -11412.786383        -3.8785        -0.0436           0.40      -0.005082
   333       0.168664  -11412.949916  -11412.795824        -3.5031        -0.0436           0.40      -0.005082
   334       0.169084  -11412.948944  -11412.779860        -3.6964        -0.0436           0.40      -0.010870
   335       0.169084  -11412.947452  -11412.778368        -4.1109        -0.0547           0.40      -0.011071
   336       0.169084  -11412.947452  -11412.778368        -3.0626        -0.0547           0.40      -0.011071
   337       0.169084  -11412.942782  -11412.773698        -5.1592        -0.0839           0.40      -0.011515
   338       0.145328  -11412.941963  -11412.796635        -5.0191        -0.0839           0.40      -0.006476
   339       0.145328  -11412.941963  -11412.796635        -6.4447        -0.0839           0.40      -0.011515
   340       0.175248  -11412.941963  -11412.774152        -5.1311        -0.0839           0.40      -0.006476
   341       0.175248  -11412.941963  -11412.774152        -5.3935        -0.0839           0.40      -0.006564
   342       0.175248  -11412.941963  -11412.774152        -6.7725        -0.0839           0.40      -0.011515
   343       0.187869  -11412.941963  -11412.749629        -5.2158        -0.0839           0.40      -0.006476
   344       0.154825  -11412.941963  -11412.780596        -5.0103        -0.0839           0.40      -0.006476
   345       0.154825  -11412.942118  -11412.787293        -5.0161        -0.0839           0.40      -0.006753
   346       0.154825  -11412.942118  -11412.787293        -5.8459        -0.0839           0.40      -0.011552
   347       0.142315  -11412.942118  -11412.795041        -5.3100        -0.0839           0.40      -0.006753
   348       0.150663  -11412.935714  -11412.785051        -5.1459        -0.0839           0.40      -0.025739
   349       0.149375  -11412.949096  -11412.799720        -5.0479        -0.0839           0.40      -0.008441
   350       0.153299  -11412.952682  -11412.799384        -5.2558        -0.0839           0.40      -0.015828
   351       0.151915  -11412.950050  -11412.798135        -5.0933        -0.0839           0.40      -0.012238
   352       0.172006  -11412.951177  -11412.779171        -5.0452        -0.0839           0.40      -0.007075
   353       0.150259  -11412.951177  -11412.803614        -4.7362        -0.0839           0.40      -0.007075
   354       0.132582  -11412.951177  -11412.804782        -4.9027        -0.0839           0.40      -0.007075
   355       0.132582  -11412.954660  -11412.822077        -4.2909        -0.0623           0.40      -0.006803
   356       0.154293  -11412.957412  -11412.803120        -4.0938        -0.0623           0.40      -0.002891
   357       0.140779  -11412.954699  -11412.813920        -4.1602        -0.0623           0.40      -0.003489
   358       0.146222  -11412.954699  -11412.791323        -4.0252        -0.0623           0.40      -0.003489
   359       0.170214  -11412.952031  -11412.781817        -4.0354        -0.0623           0.40      -0.003956
   360       0.149563  -11412.958271  -11412.808708        -4.1121        -0.0623           0.40      -0.003132
   361       0.149563  -11412.958271  -11412.808708        -1.5683        -0.0623           0.40      -0.006803
   362       0.164287  -11412.958271  -11412.789408        -4.0316        -0.0623           0.40      -0.003132
   363       0.145337  -11412.956711  -11412.811374        -4.2750        -0.0623           0.40      -0.005873
   364       0.144879  -11412.956758  -11412.811880        -4.1251        -0.0623           0.40       0.002263
   365       0.139364  -11412.948967  -11412.809603        -4.2206        -0.0623           0.40       0.013667
   366       0.139364  -11412.948967  -11412.809603        -2.1352        -0.0623           0.40      -0.006803
   367       0.139364  -11412.953159  -11412.813795        -2.9878        -0.0285           0.40       0.014326
   368       0.139364  -11412.953159  -11412.813795        -1.8644        -0.0285           0.40       0.014326
   369       0.139364  -11412.953159  -11412.813795        -1.9400        -0.0285           0.40       0.014326
   370       0.139364  -11412.945492  -11412.806127        -4.9708        -0.0842           0.40       0.013322
   371       0.152548  -11412.934983  -11412.782435        -5.0563        -0.0842           0.40      -0.000390
   372       0.152548  -11412.936388  -11412.783841        -4.7769        -0.0759           0.40      -0.000259
   373       0.169681  -11412.942471  -11412.772790        -4.6249        -0.0759           0.40      -0.000475
   374       0.150948  -11412.930244  -11412.779296        -4.3628        -0.0759           0.40       0.006667
   375       0.142452  -11412.936464  -11412.794012        -4.3899        -0.0759           0.40      -0.000563
   376       0.142452  -11412.926825  -11412.784373        -5.8095        -0.1300           0.40      -0.001247
   377       0.159037  -11412.928087  -11412.769050        -6.0492        -0.1300           0.40      -0.005802
   378       0.159037  -11412.928087  -11412.769050        -6.0564        -0.1300           0.40      -0.006753
   379       0.184737  -11412.928087  -11412.743888        -5.7936        -0.1300           0.40      -0.005802
   380       0.143696  -11412.923026  -11412.779331        -5.8543        -0.1300           0.40      -0.010452
   381       0.149555  -11412.923026  -11412.755516        -5.7313        -0.1300           0.40      -0.010452
   382       0.149555  -11412.926254  -11412.776700        -5.4974        -0.1135           0.40      -0.010275
   383       0.149555  -11412.926254  -11412.776700        -6.1628        -0.1135           0.40      -0.010275
   384       0.149555  -11412.928998  -11412.779443        -5.1073        -0.0985           0.40      -0.010105
   385       0.149555  -11412.927271  -11412.777716        -5.3632        -0.1081           0.40      -0.010215
   386       0.149555  -11412.927271  -11412.777716        -5.5931        -0.1081           0.40      -0.010215
   387       0.120407  -11412.923630  -11412.803223        -5.6352        -0.1081           0.40      -0.008008
   388       0.151215  -11412.925539  -11412.774324        -5.4386        -0.1081           0.40      -0.008401
   389       0.151215  -11412.925539  -11412.774324        -6.0985        -0.1081           0.40      -0.010215
   390       0.151215  -11412.935833  -11412.784618        -3.2544        -0.0405           0.40      -0.007457
   391       0.151215  -11412.935833  -11412.784618        -1.3867        -0.0405           0.40      -0.007457
   392       0.163784  -11412.941538  -11412.777753        -3.3775        -0.0405           0.40      -0.006881
   393       0.163784  -11412.941538  -11412.777753        -3.4385        -0.0405           0.40      -0.006753
   394       0.163784  -11412.941538  -11412.777753        -3.3710        -0.0405           0.40      -0.006753
   395       0.149984  -11412.949095  -11412.799110        -3.4644        -0.0405           0.40      -0.003729
   396       0.161045  -11412.956662  -11412.795617        -3.3461        -0.0405           0.40      -0.003073
   397       0.153895  -11412.953653  -11412.799758        -3.3154        -0.0405           0.40       0.001870
   398       0.153895  -11412.947744  -11412.793849        -4.8593        -0.0824           0.40       0.001107
   399       0.147727  -11412.951061  -11412.803334        -4.8809        -0.0824           0.40       0.016798
   400       0.147727  -11412.956430  -11412.808703        -3.5057        -0.0453           0.40       0.017552
   401       0.147727  -11412.953086  -11412.805360        -4.4261        -0.0697           0.40       0.017037
   402       0.147727  -11412.953086  -11412.805360        -6.1418        -0.0697           0.40       0.017037
   403       0.147727  -11412.953086  -11412.805360        -2.0069        -0.0697           0.40       0.017037
   404       0.147903  -11412.950771  -11412.802868        -4.5279        -0.0697           0.40      -0.004407
   405       0.145599  -11412.948835  -11412.803236        -4.6469        -0.0697           0.40      -0.004576
   406       0.145599  -11412.947005  -11412.801406        -5.0119        -0.0807           0.40      -0.004747
   407       0.143898  -11412.952353  -11412.808455        -5.1272        -0.0807           0.40      -0.008520
   408       0.132927  -11412.939487  -11412.806559        -5.0911        -0.0807           0.40      -0.002074
   409       0.147165  -11412.926206  -11412.779041        -5.0826        -0.0807           0.40      -0.005155
   410       0.158734  -11412.933021  -11412.774287        -5.0053        -0.0807           0.40       0.004855
   411       0.158734  -11412.933021  -11412.774287        -2.5541        -0.0807           0.40      -0.004747
   412       0.158734  -11412.938146  -11412.779412        -3.8202        -0.0471           0.40       0.005388
   413       0.150677  -11412.922827  -11412.772150        -4.0381        -0.0471           0.40       0.010631
   414       0.150677  -11412.922827  -11412.772150        -5.5429        -0.0471           0.40       0.005388
   415       0.174718  -11412.922827  -11412.753708        -4.1198        -0.0471           0.40       0.010631
   416       0.150005  -11412.931059  -11412.781054        -4.0375        -0.0471           0.40       0.006636
   417       0.150005  -11412.931059  -11412.781054        -4.3673        -0.0471           0.40      -0.006753
   418       0.153343  -11412.931059  -11412.774187        -3.9968        -0.0471           0.40       0.006636
   419       0.147162  -11412.937572  -11412.790410        -4.0688        -0.0471           0.40       0.003028
   420       0.169759  -11412.946752  -11412.776993        -3.8396        -0.0471           0.40       0.004630
   421       0.169759  -11412.948928  -11412.779169        -3.1379        -0.0290           0.40       0.004991
   422       0.169759  -11412.949979  -11412.780220        -2.7448        -0.0187           0.40       0.005217
   423       0.162760  -11412.950963  -11412.788204        -2.8002        -0.0187           0.40       0.000270
   424       0.155997  -11412.956469  -11412.800472        -2.7163        -0.0187           0.40      -0.004546
   425       0.155997  -11412.958921  -11412.802924        -1.5723         0.0147           0.40      -0.003723
   426       0.155997  -11412.958921  -11412.802924        -0.0267         0.0147           0.40      -0.003723
   427       0.165100  -11412.960120  -11412.795020        -1.5301         0.0147           0.40       0.002540
   428       0.141958  -11412.960120  -11412.823523        -1.6521         0.0147           0.40       0.002540
   429       0.162588  -11412.962229  -11412.799641        -1.7604         0.0147           0.40      -0.008365
   430       0.162588  -11412.962229  -11412.799641        -1.0580         0.0147           0.40      -0.003723
   431       0.162588  -11412.962256  -11412.799668        -1.7462         0.0152           0.40      -0.008353
   432       0.161558  -11412.962256  -11412.799572        -1.9182         0.0152           0.40      -0.008353
   433       0.131990  -11412.956437  -11412.824447        -1.7818         0.0152           0.40       0.003261
   434       0.139161  -11412.947378  -11412.808217        -1.6477         0.0152           0.40      -0.005323
   435       0.146953  -11412.947378  -11412.789217        -2.1262         0.0152           0.40      -0.005323
   436       0.140689  -11412.950217  -11412.809528        -1.7457         0.0152           0.40      -0.006106
   437       0.182724  -11412.950217  -11412.746149        -2.0525         0.0152           0.40      -0.006106
   438       0.182724  -11412.950217  -11412.746149        -1.8357         0.0152           0.40      -0.006753
   439       0.171858  -11412.950217  -11412.771655        -1.8759         0.0152           0.40      -0.006106
   440       0.153430  -11412.950217  -11412.789384        -1.4477         0.0152           0.40      -0.006106
   441       0.153430  -11412.945746  -11412.792316        -3.5089        -0.0348           0.40      -0.007269
   442       0.153430  -11412.946559  -11412.793129        -3.2427        -0.0278           0.40      -0.007127
   443       0.153643  -11412.952967  -11412.799324        -3.1664        -0.0278           0.40      -0.008303
   444       0.144549  -11412.956547  -11412.811998        -3.1525        -0.0278           0.40      -0.000972
   445       0.144549  -11412.953615  -11412.809065        -4.0419        -0.0515           0.40      -0.001429
   446       0.160384  -11412.953615  -11412.782576        -4.0508        -0.0515           0.40      -0.001429
   447       0.158081  -11412.951941  -11412.793860        -4.0848        -0.0515           0.40      -0.002024
   448       0.155099  -11412.951941  -11412.786329        -4.0645        -0.0515           0.40      -0.002024
   449       0.158392  -11412.948534  -11412.790142        -4.2491        -0.0515           0.40      -0.009796
   450       0.181170  -11412.948246  -11412.767076        -4.2703        -0.0515           0.40      -0.010966
   451       0.159159  -11412.948246  -11412.778462        -4.3840        -0.0515           0.40      -0.010966
   452       0.159159  -11412.948246  -11412.778462        -5.8911        -0.0515           0.40      -0.001429
   453       0.152706  -11412.948246  -11412.799239        -4.3549        -0.0515           0.40      -0.010966
   454       0.152706  -11412.948246  -11412.799239        -2.2900        -0.0515           0.40      -0.001429
   455       0.152706  -11412.950337  -11412.797632        -3.7052        -0.0362           0.40      -0.010719
   456       0.144562  -11412.965033  -11412.820471        -3.6811        -0.0362           0.40      -0.001279
   457       0.144562  -11412.962971  -11412.818409        -4.2268        -0.0514           0.40      -0.001531
   458       0.146400  -11412.962971  -11412.805524        -4.4095        -0.0514           0.40      -0.001531
   459       0.146400  -11412.961766  -11412.815367        -4.5066        -0.0594           0.40      -0.001649
   460       0.146400  -11412.961766  -11412.815367        -6.3175        -0.0594           0.40      -0.001649
   461       0.146400  -11412.966884  -11412.820484        -3.1060        -0.0204           0.40      -0.000974
   462       0.145260  -11412.956465  -11412.811205        -3.1634        -0.0204           0.40      -0.004903
   463       0.152713  -11412.958113  -11412.805400        -3.2239        -0.0204           0.40      -0.009671
   464       0.152713  -11412.958113  -11412.805400        -3.2396        -0.0204           0.40      -0.006753
   465       0.141558  -11412.958113  -11412.809271        -3.2530        -0.0204           0.40      -0.009671
   466       0.124174  -11412.947182  -11412.823008        -3.2301        -0.0204           0.40      -0.009724
   467       0.124174  -11412.944598  -11412.820424        -3.9933        -0.0412           0.40      -0.010085
   468       0.124174  -11412.943837  -11412.819662        -4.1909        -0.0466           0.40      -0.010168
   469       0.154808  -11412.947217  -11412.792409        -4.0860        -0.0466           0.40      -0.009002
   470       0.154808  -11412.947217  -11412.792409        -5.7202        -0.0466           0.40      -0.010168
   471       0.147580  -11412.947217  -11412.811269        -3.9384        -0.0466           0.40      -0.009002
   472       0.147580  -11412.947217  -11412.811269        -5.4350        -0.0466           0.40      -0.010168
   473       0.165637  -11412.947217  -11412.775518        -3.9832        -0.0466           0.40      -0.009002
   474       0.148128  -11412.947217  -11412.795641        -3.8229        -0.0466           0.40      -0.009002
   475       0.148128  -11412.947217  -11412.795641        -5.5728        -0.0466           0.40      -0.010168
   476       0.148128  -11412.945557  -11412.797429        -4.4795        -0.0578           0.40      -0.009167
   477       0.143217  -11412.950720  -11412.807502        -4.2411        -0.0578           0.40      -0.012924
   478       0.137440  -11412.950720  -11412.815548        -4.3783        -0.0578           0.40      -0.012924
   479       0.137440  -11412.950720  -11412.815548        -5.2689        -0.0578           0.40      -0.009167
   480       0.151871  -11412.950720  -11412.804593        -4.4147        -0.0578           0.40      -0.012924
   481       0.158907  -11412.942407  -11412.783501        -4.6316        -0.0578           0.40      -0.017311
   482       0.158907  -11412.942407  -11412.783501        -2.9102        -0.0578           0.40      -0.009167
   483       0.158907  -11412.942407  -11412.783501        -5.6621        -0.0578           0.40      -0.009167
   484       0.158907  -11412.949270  -11412.790364        -2.7003        -0.0034           0.40      -0.016309
   485       0.161685  -11412.951412  -11412.789727        -2.6890        -0.0034           0.40      -0.002282
   486       0.148701  -11412.944953  -11412.796252        -2.5716        -0.0034           0.40      -0.009644
   487       0.148701  -11412.944879  -11412.796177        -2.6002        -0.0042           0.40      -0.009663
   488       0.148701  -11412.935828  -11412.787127        -5.0418        -0.0728           0.40      -0.010879
   489       0.148701  -11412.935828  -11412.787127        -5.3074        -0.0728           0.40      -0.010879
   490       0.138890  -11412.935828  -11412.790146        -4.7827        -0.0728           0.40      -0.010879
   491       0.138890  -11412.942433  -11412.803543        -3.4415        -0.0278           0.40      -0.010158
   492       0.138890  -11412.942433  -11412.803543        -1.2858        -0.0278           0.40      -0.010158
   493       0.161568  -11412.941657  -11412.780089        -3.0730        -0.0278           0.40      -0.003131
   494       0.142710  -11412.941657  -11412.794903        -3.0854        -0.0278           0.40      -0.003131
   495       0.142710  -11412.941657  -11412.794903        -5.1590        -0.0278           0.40      -0.010158
   496       0.142710  -11412.930751  -11412.788041        -5.5128        -0.1003           0.40      -0.004271
   497       0.142710  -11412.940092  -11412.797382        -3.5760        -0.0414           0.40      -0.003390
   498       0.142710  -11412.940073  -11412.797363        -3.5782        -0.0414           0.40      -0.003655
   499       0.142710  -11412.940073  -11412.797363        -3.6863        -0.0414           0.40      -0.003655
   500       0.142710  -11412.940073  -11412.797363        -5.3822        -0.0414           0.40      -0.003391
   501       0.171478  -11412.954937  -11412.783460        -3.6265        -0.0414           0.40      -0.008400
   502       0.153674  -11412.964013  -11412.810339        -3.4613        -0.0414           0.40      -0.003538
   503       0.148863  -11412.960614  -11412.811751        -3.6912        -0.0414           0.40      -0.006246
   504       0.147628  -11412.947951  -11412.800323        -3.5951        -0.0414           0.40      -0.010027
   505       0.136064  -11412.947951  -11412.800340        -3.8211        -0.0414           0.40      -0.010027
   506       0.160661  -11412.948210  -11412.787549        -3.8547        -0.0414           0.40      -0.010772
   507       0.165060  -11412.959532  -11412.794471        -3.5899        -0.0414           0.40      -0.002276
   508       0.165060  -11412.956580  -11412.791520        -4.3422        -0.0630           0.40      -0.002733
   509       0.165060  -11412.952403  -11412.787343        -5.1077        -0.0886           0.40      -0.003181
   510       0.132581  -11412.948237  -11412.815656        -5.3435        -0.0886           0.40      -0.004267
   511       0.148560  -11412.950994  -11412.802434        -5.0788        -0.0886           0.40      -0.004546
   512       0.163079  -11412.953959  -11412.790880        -5.3023        -0.0886           0.40      -0.008915
   513       0.163079  -11412.953959  -11412.790880        -6.1216        -0.0886           0.40      -0.003181
   514       0.163079  -11412.953299  -11412.790220        -5.3972        -0.0922           0.40      -0.008969
   515       0.149524  -11412.953299  -11412.792407        -5.2156        -0.0922           0.40      -0.008969
   516       0.147388  -11412.945556  -11412.798167        -5.3417        -0.0922           0.40       0.002117
   517       0.170248  -11412.936185  -11412.765937        -5.6861        -0.0922           0.40      -0.020727
   518       0.157799  -11412.936185  -11412.775877        -5.5599        -0.0922           0.40      -0.020727
   519       0.157799  -11412.936185  -11412.775877        -6.5957        -0.0922           0.40      -0.008969
   520       0.147014  -11412.936185  -11412.781709        -5.4775        -0.0922           0.40      -0.020727
   521       0.158108  -11412.943975  -11412.785867        -5.6324        -0.0922           0.40      -0.010843
   522       0.164936  -11412.949438  -11412.784502        -5.6248        -0.0922           0.40      -0.018700
   523       0.164936  -11412.958240  -11412.793303        -3.9528        -0.0392           0.40      -0.017952
   524       0.156167  -11412.955153  -11412.798986        -3.6366        -0.0392           0.40      -0.012495
   525       0.156167  -11412.946604  -11412.790438        -5.3810        -0.0937           0.40      -0.013280
   526       0.148676  -11412.941818  -11412.793143        -5.7160        -0.0937           0.40      -0.000361
   527       0.148676  -11412.941818  -11412.793143        -5.5577        -0.0937           0.40      -0.003655
   528       0.163645  -11412.941818  -11412.775221        -5.4192        -0.0937           0.40      -0.000361
   529       0.163645  -11412.935764  -11412.772119        -6.4327        -0.1226           0.40      -0.000713
   530       0.163645  -11412.935764  -11412.772119        -6.3648        -0.1226           0.40      -0.003655
   531       0.163645  -11412.935764  -11412.772119        -7.0957        -0.1226           0.40      -0.000713
   532       0.163645  -11412.948649  -11412.785004        -4.5198        -0.0551           0.40       0.000184
   533       0.163645  -11412.955587  -11412.791942        -2.5953         0.0015           0.40       0.001395
   534       0.150101  -11412.958222  -11412.808122        -2.3889         0.0015           0.40       0.001299
   535       0.150101  -11412.958808  -11412.808707        -2.1438         0.0090           0.40       0.001502
   536       0.150101  -11412.958808  -11412.808707        -0.6308         0.0090           0.40       0.001502
   537       0.150101  -11412.956642  -11412.806541        -2.9727        -0.0157           0.40       0.000867
   538       0.162866  -11412.956642  -11412.794038        -3.0038        -0.0157           0.40       0.000867
   539       0.148763  -11412.955964  -11412.807200        -3.3517        -0.0157           0.40      -0.019379
   540       0.155250  -11412.955964  -11412.804849        -3.0782        -0.0157           0.40      -0.019379
   541       0.155250  -11412.955964  -11412.804849        -5.4072        -0.0157           0.40       0.000867
   542       0.155250  -11412.955964  -11412.804849        -5.4548        -0.0157           0.40       0.000867
   543       0.176064  -11412.955964  -11412.778200        -3.1328        -0.0157           0.40      -0.019379
   544       0.159959  -11412.955964  -11412.792028        -3.2374        -0.0157           0.40      -0.019379
   545       0.155012  -11412.955964  -11412.800341        -3.1543        -0.0157           0.40      -0.019379
   546       0.156498  -11412.955964  -11412.810926        -2.9849        -0.0157           0.40      -0.019379
   547       0.156498  -11412.956699  -11412.800201        -3.1274        -0.0091           0.40      -0.019240
   548       0.156498  -11412.956852  -11412.800354        -3.0791        -0.0076           0.40      -0.019209
   549       0.147486  -11412.956852  -11412.809360        -2.7903        -0.0076           0.40      -0.019209
   550       0.147486  -11412.956852  -11412.809360        -5.0795        -0.0076           0.40      -0.019209
   551       0.155841  -11412.956852  -11412.792470        -2.9948        -0.0076           0.40      -0.019209
   552       0.158952  -11412.952379  -11412.793427        -2.8213        -0.0076           0.40      -0.013920
   553       0.155066  -11412.956680  -11412.801615        -2.8496        -0.0076           0.40      -0.018000
   554       0.155066  -11412.950858  -11412.795792        -4.5042        -0.0537           0.40      -0.018908
   555       0.155066  -11412.950681  -11412.795616        -4.5056        -0.0537           0.40      -0.015987
   556       0.155066  -11412.956891  -11412.801825        -2.6984        -0.0035           0.40      -0.015006
   557       0.155066  -11412.955275  -11412.800210        -3.2487        -0.0193           0.40      -0.015355
   558       0.155066  -11412.955275  -11412.800210        -1.0188        -0.0193           0.40      -0.015355
   559       0.155133  -11412.950334  -11412.795202        -3.1746        -0.0193           0.40      -0.019876
   560       0.155133  -11412.944951  -11412.789819        -4.6060        -0.0594           0.40      -0.020592
   561       0.155133  -11412.944951  -11412.789819        -4.6206        -0.0594           0.40      -0.015987
   562       0.155086  -11412.944951  -11412.780969        -4.9211        -0.0594           0.40      -0.020592
   563       0.142299  -11412.949066  -11412.806767        -4.6185        -0.0594           0.40      -0.013590
   564       0.155582  -11412.949066  -11412.796484        -4.7026        -0.0594           0.40      -0.013590
   565       0.141655  -11412.947683  -11412.806028        -4.6462        -0.0594           0.40      -0.026416
   566       0.156901  -11412.958274  -11412.801373        -4.4517        -0.0594           0.40      -0.002121
   567       0.144603  -11412.956402  -11412.811799        -4.3046        -0.0594           0.40       0.005879
   568       0.144603  -11412.959309  -11412.814706        -3.4988        -0.0378           0.40       0.006277
   569       0.150875  -11412.951592  -11412.800717        -3.4097        -0.0378           0.40      -0.006573
   570       0.164776  -11412.953510  -11412.788734        -3.3224        -0.0378           0.40       0.000834
   571       0.166706  -11412.953510  -11412.798392        -3.3411        -0.0378           0.40       0.000834
   572       0.134268  -11412.948763  -11412.814495        -3.2566        -0.0378           0.40      -0.016733
   573       0.134268  -11412.939351  -11412.805083        -5.2088        -0.1014           0.40      -0.017646
   574       0.147056  -11412.948817  -11412.801761        -5.2128        -0.1014           0.40      -0.002501
   575       0.155097  -11412.948167  -11412.793071        -5.5403        -0.1014           0.40      -0.011144
   576       0.155097  -11412.948449  -11412.793353        -5.5006        -0.0999           0.40      -0.011126
   577       0.155097  -11412.957105  -11412.802008        -3.6737        -0.0458           0.40      -0.010284
   578       0.152232  -11412.957105  -11412.802654        -3.6940        -0.0458           0.40      -0.010284
   579       0.152232  -11412.951908  -11412.799676        -4.9296        -0.0807           0.40      -0.010874
   580       0.152232  -11412.958118  -11412.805886        -3.3536        -0.0374           0.40      -0.010112
   581       0.152232  -11412.958118  -11412.805886        -5.4607        -0.0374           0.40      -0.010112
   582       0.152232  -11412.958118  -11412.805886        -5.7124        -0.0374           0.40      -0.010112
   583       0.152232  -11412.958118  -11412.805886        -3.3865        -0.0374           0.40      -0.015987
   584       0.156021  -11412.958118  -11412.807345        -3.3651        -0.0374           0.40      -0.010112
   585       0.156021  -11412.948732  -11412.792711        -5.4599        -0.0984           0.40      -0.011108
   586       0.156021  -11412.955766  -11412.799745        -4.0542        -0.0558           0.40      -0.010474
   587       0.156021  -11412.955766  -11412.799745        -5.1237        -0.0558           0.40      -0.010474
   588       0.156021  -11412.955189  -11412.799169        -4.0476        -0.0558           0.40      -0.012569
   589       0.156021  -11412.954439  -11412.798419        -4.2406        -0.0611           0.40      -0.012661
   590       0.156021  -11412.953811  -11412.797790        -4.3926        -0.0653           0.40      -0.012731
   591       0.136896  -11412.953811  -11412.817687        -4.2901        -0.0653           0.40      -0.012731
   592       0.136896  -11412.953811  -11412.817687        -4.3411        -0.0653           0.40      -0.012569
   593       0.136896  -11412.953811  -11412.817687        -2.5539        -0.0653           0.40      -0.012731
   594       0.136896  -11412.958110  -11412.821214        -3.1572        -0.0323           0.40      -0.012099
   595       0.156761  -11412.958110  -11412.802866        -3.0240        -0.0323           0.40      -0.012099
   596       0.156761  -11412.957801  -11412.801040        -3.2634        -0.0351           0.40      -0.012159
   597       0.156761  -11412.954303  -11412.797543        -4.2743        -0.0620           0.40      -0.012676
   598       0.156761  -11412.957496  -11412.800736        -3.3648        -0.0378           0.40      -0.012216
   599       0.156761  -11412.957496  -11412.800736        -1.1025        -0.0378           0.40      -0.012216
   600       0.156761  -11412.957496  -11412.800736        -1.0011        -0.0378           0.40      -0.012216
   601       0.156761  -11412.957496  -11412.800736        -1.8406        -0.0378           0.40      -0.012216
   602       0.155739  -11412.957496  -11412.797765        -3.3585        -0.0378           0.40      -0.012216
   603       0.155739  -11412.957496  -11412.797765        -1.1769        -0.0378           0.40      -0.012216
   604       0.155739  -11412.957496  -11412.797765        -3.5132        -0.0378           0.40      -0.012569
   605       0.155739  -11412.958634  -11412.802895        -2.9696        -0.0273           0.40      -0.011987
   606       0.153754  -11412.958634  -11412.798019        -2.9335        -0.0273           0.40      -0.011987
   607       0.153754  -11412.958634  -11412.798019        -0.9417        -0.0273           0.40      -0.011987
   608       0.153754  -11412.958634  -11412.798019        -1.7453        -0.0273           0.40      -0.011987
   609       0.137888  -11412.958634  -11412.824944        -3.0468        -0.0273           0.40      -0.011987
   610       0.137888  -11412.948283  -11412.810395        -5.4239        -0.0978           0.40      -0.013188
   611       0.137888  -11412.948283  -11412.810395        -5.3380        -0.0978           0.40      -0.012569
   612       0.137888  -11412.948283  -11412.810395        -6.4731        -0.0978           0.40      -0.013188
   613       0.148291  -11412.948283  -11412.796051        -5.3463        -0.0978           0.40      -0.013188
   614       0.147410  -11412.949542  -11412.802131        -5.4661        -0.0978           0.40      -0.004188
   615       0.147410  -11412.949542  -11412.802131        -6.7122        -0.0978           0.40      -0.013188
   616       0.147410  -11412.949542  -11412.802131        -5.6199        -0.0978           0.40      -0.012569
   617       0.154221  -11412.949542  -11412.788163        -5.5146        -0.0978           0.40      -0.004188
   618       0.156576  -11412.949542  -11412.783104        -5.3940        -0.0978           0.40      -0.004188
   619       0.156576  -11412.949542  -11412.783104        -5.4564        -0.0978           0.40      -0.012569
   620       0.156576  -11412.948967  -11412.792391        -5.5485        -0.1009           0.40      -0.004225
   621       0.156280  -11412.952213  -11412.795933        -5.5092        -0.1009           0.40      -0.012415
   622       0.156280  -11412.952213  -11412.795933        -5.7181        -0.1009           0.40      -0.012569
   623       0.150499  -11412.952213  -11412.785394        -5.2825        -0.1009           0.40      -0.012415
   624       0.150499  -11412.952213  -11412.785394        -6.3774        -0.1009           0.40      -0.004225
   625       0.150499  -11412.951960  -11412.801460        -5.4547        -0.1009           0.40      -0.002535
   626       0.150499  -11412.951960  -11412.801460        -6.5177        -0.1009           0.40      -0.003957
   627       0.150499  -11412.951960  -11412.801460        -6.9002        -0.1009           0.40      -0.003957
   628       0.157581  -11412.951960  -11412.794843        -5.4643        -0.1009           0.40      -0.002535
   629       0.157581  -11412.951960  -11412.794843        -6.8949        -0.1009           0.40      -0.003957
   630       0.157581  -11412.950809  -11412.793228        -5.4939        -0.1009           0.40       0.001455
   631       0.157581  -11412.956595  -11412.799014        -4.4172        -0.0671           0.40       0.001913
   632       0.157581  -11412.956595  -11412.799014        -1.9000        -0.0671           0.40       0.001913
   633       0.130702  -11412.946512  -11412.815810        -4.5550        -0.0671           0.40      -0.013174
