 Steps         KinEng         PotEng         TotEng          dE_dN        ElecNum       RxnCoord      MeanForce
   112       0.130919  -11412.955935  -11412.825812        -2.9986         0.0080           1.20      -0.016533
   113       0.144734  -11412.951331  -11412.806597        -3.0259         0.0080           1.20      -0.005272
   114       0.144734  -11412.944313  -11412.799579        -4.7189        -0.0453           1.20      -0.005762
   115       0.144734  -11412.944147  -11412.799413        -4.7573        -0.0463           1.20      -0.005769
   116       0.144734  -11412.946169  -11412.801435        -4.2808        -0.0334           1.20      -0.005668
   117       0.136637  -11412.945474  -11412.808837        -4.1984        -0.0334           1.20      -0.013607
   118       0.136637  -11412.952388  -11412.815750        -2.4840         0.0280           1.20      -0.012970
   119       0.142900  -11412.950159  -11412.807259        -2.4711         0.0280           1.20      -0.018821
   120       0.142900  -11412.948642  -11412.805742        -2.8604         0.0115           1.20      -0.018998
   121       0.141210  -11412.948642  -11412.808737        -2.8549         0.0115           1.20      -0.018998
   122       0.141210  -11412.947887  -11412.806677        -3.0505         0.0041           1.20      -0.019069
   123       0.141210  -11412.947887  -11412.806677        -2.4694         0.0041           1.20      -0.019069
   124       0.141210  -11412.947887  -11412.806677        -1.6844         0.0041           1.20      -0.019069
   125       0.141210  -11412.938804  -11412.797594        -5.2385        -0.0608           1.20      -0.019520
   126       0.141210  -11412.948754  -11412.807544        -2.8320         0.0126           1.20      -0.018986
   127       0.169357  -11412.950161  -11412.780804        -2.8072         0.0126           1.20      -0.011336
   128       0.169357  -11412.950161  -11412.780804        -2.8088         0.0126           1.20      -0.011777
   129       0.169357  -11412.950161  -11412.780804        -2.9996         0.0126           1.20      -0.011777
   130       0.169357  -11412.949622  -11412.780265        -2.8300         0.0126           1.20      -0.012188
   131       0.169357  -11412.950253  -11412.780896        -2.6711         0.0193           1.20      -0.012107
   132       0.158190  -11412.950253  -11412.783598        -2.5849         0.0193           1.20      -0.012107
   133       0.145624  -11412.947023  -11412.801400        -2.7185         0.0193           1.20      -0.006650
   134       0.145624  -11412.940978  -11412.795354        -4.1788        -0.0323           1.20      -0.007108
   135       0.145624  -11412.948136  -11412.802512        -2.4401         0.0318           1.20      -0.006504
   136       0.161358  -11412.948136  -11412.791993        -2.6439         0.0318           1.20      -0.006504
   137       0.161358  -11412.948816  -11412.787458        -2.4346         0.0318           1.20      -0.006944
   138       0.149546  -11412.955764  -11412.806218        -2.7180         0.0318           1.20      -0.008960
   139       0.154771  -11412.961733  -11412.806962        -2.5985         0.0318           1.20      -0.004877
   140       0.154771  -11412.961733  -11412.806962        -1.5322         0.0318           1.20      -0.006298
   141       0.130253  -11412.960036  -11412.829783        -2.7907         0.0318           1.20       0.000815
   142       0.130253  -11412.960036  -11412.829783        -2.7851         0.0318           1.20      -0.006944
   143       0.130253  -11412.956338  -11412.826085        -3.5983        -0.0020           1.20       0.000346
   144       0.144564  -11412.955437  -11412.810873        -3.4502        -0.0020           1.20      -0.007182
   145       0.144564  -11412.949292  -11412.804728        -4.8398        -0.0454           1.20      -0.007597
   146       0.165271  -11412.947385  -11412.782114        -4.9802        -0.0454           1.20      -0.011414
   147       0.143554  -11412.940382  -11412.796828        -4.8534        -0.0454           1.20      -0.004603
   148       0.143554  -11412.936211  -11412.792657        -5.7532        -0.0682           1.20      -0.004795
   149       0.143554  -11412.936211  -11412.792657        -6.0431        -0.0682           1.20      -0.004795
   150       0.147830  -11412.928477  -11412.780647        -5.9668        -0.0682           1.20      -0.007965
   151       0.147830  -11412.930487  -11412.782657        -5.5665        -0.0581           1.20      -0.007903
   152       0.152105  -11412.943820  -11412.791715        -5.1576        -0.0581           1.20      -0.011379
   153       0.152105  -11412.953803  -11412.801697        -2.8824         0.0157           1.20      -0.010684
   154       0.147658  -11412.953803  -11412.798978        -2.9562         0.0157           1.20      -0.010684
   155       0.147658  -11412.953803  -11412.798978        -2.4555         0.0157           1.20      -0.010684
   156       0.147658  -11412.950999  -11412.803340        -3.5370        -0.0097           1.20      -0.010974
   157       0.147658  -11412.950999  -11412.803340        -2.9705        -0.0097           1.20      -0.010974
   158       0.147658  -11412.940935  -11412.793276        -5.7651        -0.0734           1.20      -0.011475
   159       0.147658  -11412.940935  -11412.793276        -8.0131        -0.0734           1.20      -0.011475
   160       0.155252  -11412.937438  -11412.782186        -5.9931        -0.0734           1.20      -0.005256
   161       0.155252  -11412.937438  -11412.782186        -7.1503        -0.0734           1.20      -0.011475
   162       0.155252  -11412.937438  -11412.782186        -6.0150        -0.0734           1.20      -0.006944
   163       0.155252  -11412.937438  -11412.782186        -6.0359        -0.0734           1.20      -0.006944
   164       0.155252  -11412.938018  -11412.782766        -5.9761        -0.0734           1.20      -0.006820
   165       0.157811  -11412.945472  -11412.787661        -5.7521        -0.0734           1.20      -0.011267
   166       0.157811  -11412.945472  -11412.787661        -7.2095        -0.0734           1.20      -0.011366
   167       0.157811  -11412.945472  -11412.787661        -7.0892        -0.0734           1.20      -0.011366
   168       0.142575  -11412.945472  -11412.802009        -5.9556        -0.0734           1.20      -0.011267
   169       0.158397  -11412.945560  -11412.787164        -5.7719        -0.0734           1.20      -0.008046
   170       0.158397  -11412.953510  -11412.795114        -4.0454        -0.0261           1.20      -0.007661
   171       0.151477  -11412.953510  -11412.804754        -3.7508        -0.0261           1.20      -0.007661
   172       0.151477  -11412.955868  -11412.804391        -3.5056        -0.0080           1.20      -0.007461
   173       0.151477  -11412.955868  -11412.804391        -2.0423        -0.0080           1.20      -0.007461
   174       0.151477  -11412.953679  -11412.802201        -4.0070        -0.0249           1.20      -0.007648
   175       0.144955  -11412.947679  -11412.802724        -3.8828        -0.0249           1.20      -0.012490
   176       0.144955  -11412.947679  -11412.802724        -6.5787        -0.0249           1.20      -0.007648
   177       0.159301  -11412.947679  -11412.793624        -3.9667        -0.0249           1.20      -0.012490
   178       0.154937  -11412.949201  -11412.794264        -3.9712        -0.0249           1.20      -0.008463
   179       0.145646  -11412.949110  -11412.803464        -3.9497        -0.0249           1.20      -0.011299
   180       0.145646  -11412.949110  -11412.803464        -3.5697        -0.0249           1.20      -0.007648
   181       0.145646  -11412.949110  -11412.803464        -5.4054        -0.0249           1.20      -0.007648
   182       0.157811  -11412.949110  -11412.791923        -4.0326        -0.0249           1.20      -0.011299
   183       0.145314  -11412.958086  -11412.812772        -3.9579        -0.0249           1.20      -0.012748
   184       0.145314  -11412.953955  -11412.808640        -4.9042        -0.0520           1.20      -0.012971
   185       0.145314  -11412.957604  -11412.812290        -4.0704        -0.0284           1.20      -0.012779
   186       0.138654  -11412.957311  -11412.818657        -4.2069        -0.0284           1.20      -0.018013
   187       0.138654  -11412.957569  -11412.818915        -4.2080        -0.0284           1.20      -0.017930
   188       0.138654  -11412.957670  -11412.819016        -4.2254        -0.0284           1.20      -0.016010
   189       0.144438  -11412.957670  -11412.811414        -4.2115        -0.0284           1.20      -0.016010
   190       0.148308  -11412.947844  -11412.799536        -4.3782        -0.0284           1.20      -0.017551
   191       0.148308  -11412.946379  -11412.798071        -4.6951        -0.0378           1.20      -0.017655
   192       0.148308  -11412.947181  -11412.798873        -4.5220        -0.0327           1.20      -0.017600
   193       0.150379  -11412.947181  -11412.806095        -4.2917        -0.0327           1.20      -0.017600
   194       0.140848  -11412.947181  -11412.793725        -4.2399        -0.0327           1.20      -0.017600
   195       0.140848  -11412.945996  -11412.805148        -4.5370        -0.0327           1.20      -0.017690
   196       0.140848  -11412.949693  -11412.808846        -3.7347        -0.0067           1.20      -0.017378
   197       0.140848  -11412.947045  -11412.806197        -4.3098        -0.0258           1.20      -0.017614
   198       0.140848  -11412.948824  -11412.807976        -3.9236        -0.0133           1.20      -0.017463
   199       0.140848  -11412.948824  -11412.807976        -6.1509        -0.0133           1.20      -0.017463
   200       0.140848  -11412.948824  -11412.807976        -4.0119        -0.0133           1.20      -0.017690
   201       0.157852  -11412.957440  -11412.799588        -3.7513        -0.0133           1.20      -0.011688
   202       0.157852  -11412.956789  -11412.798938        -3.8058        -0.0133           1.20      -0.023633
   203       0.157852  -11412.954492  -11412.796640        -4.3118        -0.0297           1.20      -0.023790
   204       0.157852  -11412.955237  -11412.797386        -4.1479        -0.0246           1.20      -0.023744
   205       0.170148  -11412.955237  -11412.795790        -4.0473        -0.0246           1.20      -0.023744
   206       0.170148  -11412.955237  -11412.795790        -2.6237        -0.0246           1.20      -0.023744
   207       0.170148  -11412.955237  -11412.795790        -2.4411        -0.0246           1.20      -0.023744
   208       0.170148  -11412.950856  -11412.780708        -5.0995        -0.0522           1.20      -0.023958
   209       0.170148  -11412.950856  -11412.780708        -8.0757        -0.0522           1.20      -0.023958
   210       0.170148  -11412.960321  -11412.790174        -3.0269         0.0169           1.20      -0.023270
   211       0.170148  -11412.960321  -11412.790174        -3.1403         0.0169           1.20      -0.023633
   212       0.170148  -11412.960321  -11412.790174        -1.9082         0.0169           1.20      -0.023270
   213       0.146395  -11412.960321  -11412.803839        -2.9389         0.0169           1.20      -0.023270
   214       0.151034  -11412.969910  -11412.818876        -3.2445         0.0169           1.20      -0.026603
   215       0.137397  -11412.969910  -11412.821641        -2.9624         0.0169           1.20      -0.026603
   216       0.137397  -11412.966837  -11412.829440        -3.8846        -0.0082           1.20      -0.026878
   217       0.136579  -11412.966837  -11412.823017        -3.6194        -0.0082           1.20      -0.026878
   218       0.154405  -11412.961653  -11412.807249        -3.6268        -0.0082           1.20      -0.025478
   219       0.154405  -11412.961653  -11412.807249        -5.6563        -0.0082           1.20      -0.026878
   220       0.154405  -11412.959547  -11412.805143        -4.0964        -0.0241           1.20      -0.025606
   221       0.168533  -11412.964659  -11412.796126        -4.1354        -0.0241           1.20      -0.027604
   222       0.168533  -11412.972356  -11412.803823        -2.4152         0.0456           1.20      -0.026891
   223       0.168533  -11412.967510  -11412.798977        -3.5063        -0.0024           1.20      -0.027436
   224       0.168533  -11412.968572  -11412.800039        -3.2724         0.0067           1.20      -0.027351
   225       0.168533  -11412.969124  -11412.800591        -3.1505         0.0117           1.20      -0.027301
   226       0.142452  -11412.971126  -11412.828674        -2.9130         0.0117           1.20      -0.017539
   227       0.142452  -11412.961896  -11412.819444        -5.0380        -0.0571           1.20      -0.018075
   228       0.142452  -11412.961896  -11412.819444        -5.0445        -0.0571           1.20      -0.023633
   229       0.142452  -11412.961896  -11412.819444        -7.4350        -0.0571           1.20      -0.018075
   230       0.142452  -11412.962009  -11412.819557        -5.0333        -0.0571           1.20      -0.016748
   231       0.142452  -11412.969599  -11412.827147        -3.2922        -0.0035           1.20      -0.016357
   232       0.154349  -11412.965788  -11412.811439        -3.0136        -0.0035           1.20      -0.017889
   233       0.154349  -11412.965788  -11412.811439        -2.4174        -0.0035           1.20      -0.016357
   234       0.154349  -11412.966882  -11412.812533        -2.7288         0.0076           1.20      -0.017781
   235       0.154349  -11412.960960  -11412.806611        -4.2149        -0.0426           1.20      -0.018204
   236       0.154349  -11412.960960  -11412.806611        -2.5832        -0.0426           1.20      -0.018204
   237       0.154349  -11412.961349  -11412.806999        -4.1927        -0.0426           1.20      -0.016231
   238       0.154349  -11412.961349  -11412.806999        -5.5050        -0.0426           1.20      -0.018304
   239       0.152395  -11412.958058  -11412.805663        -4.1373        -0.0426           1.20      -0.018703
   240       0.137658  -11412.951364  -11412.813706        -4.0190        -0.0426           1.20      -0.017319
   241       0.137658  -11412.951364  -11412.813706        -3.9328        -0.0426           1.20      -0.016231
   242       0.168094  -11412.951364  -11412.792580        -4.1701        -0.0426           1.20      -0.017319
   243       0.168094  -11412.952127  -11412.784034        -3.8185        -0.0369           1.20      -0.017276
   244       0.168094  -11412.944040  -11412.775946        -5.7483        -0.0863           1.20      -0.017623
   245       0.168094  -11412.945012  -11412.776919        -5.7601        -0.0863           1.20      -0.016646
   246       0.147180  -11412.945012  -11412.793342        -5.6616        -0.0863           1.20      -0.016646
   247       0.147180  -11412.945012  -11412.793342        -6.6949        -0.0863           1.20      -0.018067
   248       0.147180  -11412.953351  -11412.806171        -3.7734        -0.0352           1.20      -0.016300
   249       0.139901  -11412.950271  -11412.810370        -3.8888        -0.0352           1.20      -0.022914
   250       0.139901  -11412.952247  -11412.812346        -3.3791        -0.0194           1.20      -0.022793
   251       0.153127  -11412.957809  -11412.804682        -3.5194        -0.0194           1.20      -0.019857
   252       0.153127  -11412.958832  -11412.805705        -3.2578        -0.0106           1.20      -0.019781
   253       0.154011  -11412.957953  -11412.803941        -3.3553        -0.0106           1.20      -0.017801
   254       0.154011  -11412.955283  -11412.801271        -4.0077        -0.0317           1.20      -0.017976
   255       0.158936  -11412.960736  -11412.801799        -3.7048        -0.0317           1.20      -0.019857
   256       0.150373  -11412.960736  -11412.806282        -3.9379        -0.0317           1.20      -0.019857
   257       0.150373  -11412.960736  -11412.806282        -3.0896        -0.0317           1.20      -0.017976
   258       0.164655  -11412.960736  -11412.805942        -3.9516        -0.0317           1.20      -0.019857
   259       0.133781  -11412.951706  -11412.817925        -3.8214        -0.0317           1.20      -0.017591
   260       0.160932  -11412.957734  -11412.796802        -3.6082        -0.0317           1.20      -0.024492
   261       0.160932  -11412.962222  -11412.801290        -2.3420         0.0125           1.20      -0.024131
   262       0.153177  -11412.963506  -11412.810329        -2.5991         0.0125           1.20      -0.029881
   263       0.152647  -11412.961788  -11412.809142        -2.5960         0.0125           1.20      -0.024055
   264       0.142711  -11412.963259  -11412.820548        -2.6671         0.0125           1.20      -0.024634
   265       0.142711  -11412.964052  -11412.821340        -2.4607         0.0215           1.20      -0.024538
   266       0.142711  -11412.964052  -11412.821340        -2.2686         0.0215           1.20      -0.024538
   267       0.140376  -11412.964052  -11412.813659        -2.5727         0.0215           1.20      -0.024538
   268       0.140376  -11412.964052  -11412.813659        -2.5015         0.0215           1.20      -0.016646
   269       0.149563  -11412.964052  -11412.807589        -2.3221         0.0215           1.20      -0.024538
   270       0.149563  -11412.964052  -11412.807589        -2.6020         0.0215           1.20      -0.016646
   271       0.151326  -11412.964052  -11412.798082        -2.3679         0.0215           1.20      -0.024538
   272       0.135339  -11412.964052  -11412.820111        -2.7354         0.0215           1.20      -0.024538
   273       0.135339  -11412.964052  -11412.820111        -1.8632         0.0215           1.20      -0.024538
   274       0.135339  -11412.964052  -11412.820111        -2.4383         0.0215           1.20      -0.016646
   275       0.167324  -11412.964052  -11412.795724        -2.5284         0.0215           1.20      -0.024538
   276       0.167324  -11412.959863  -11412.792539        -3.5059        -0.0196           1.20      -0.024913
   277       0.157453  -11412.976800  -11412.819347        -3.5471        -0.0196           1.20      -0.020591
   278       0.131575  -11412.966117  -11412.834543        -3.7009        -0.0196           1.20      -0.027220
   279       0.136597  -11412.966117  -11412.830321        -3.4586        -0.0196           1.20      -0.027220
   280       0.157467  -11412.965095  -11412.807629        -3.6535        -0.0196           1.20      -0.028000
   281       0.144849  -11412.965095  -11412.807407        -3.6604        -0.0196           1.20      -0.028000
   282       0.144849  -11412.965095  -11412.807407        -4.6029        -0.0196           1.20      -0.024913
   283       0.144849  -11412.965095  -11412.807407        -5.7421        -0.0196           1.20      -0.024913
   284       0.156772  -11412.965095  -11412.810160        -3.7777        -0.0196           1.20      -0.028000
   285       0.156772  -11412.965095  -11412.810160        -2.9618        -0.0196           1.20      -0.024913
   286       0.156772  -11412.965095  -11412.810160        -3.6484        -0.0196           1.20      -0.016646
   287       0.156772  -11412.962539  -11412.805767        -4.2590        -0.0383           1.20      -0.028099
   288       0.152724  -11412.957337  -11412.804612        -4.4383        -0.0383           1.20      -0.026460
   289       0.138260  -11412.957337  -11412.826073        -4.0374        -0.0383           1.20      -0.026460
   290       0.151716  -11412.957337  -11412.804004        -4.1907        -0.0383           1.20      -0.026460
   291       0.164571  -11412.957337  -11412.798482        -4.3330        -0.0383           1.20      -0.026460
   292       0.164571  -11412.948190  -11412.783619        -6.3401        -0.0878           1.20      -0.026624
   293       0.164571  -11412.948190  -11412.783619        -6.2111        -0.0878           1.20      -0.016646
   294       0.171499  -11412.948190  -11412.772794        -6.1907        -0.0878           1.20      -0.026624
   295       0.171499  -11412.948190  -11412.772794        -6.3530        -0.0878           1.20      -0.016646
   296       0.171499  -11412.945555  -11412.774056        -6.8043        -0.0994           1.20      -0.026645
   297       0.167664  -11412.945555  -11412.779625        -6.5685        -0.0994           1.20      -0.026645
   298       0.146104  -11412.957908  -11412.811804        -6.6100        -0.0994           1.20      -0.033287
   299       0.146104  -11412.959518  -11412.813414        -6.3204        -0.0922           1.20      -0.033273
   300       0.146104  -11412.959518  -11412.813414        -6.8713        -0.0922           1.20      -0.033273
   301       0.153274  -11412.959518  -11412.811187        -6.2535        -0.0922           1.20      -0.033273
   302       0.153274  -11412.959518  -11412.811187        -7.6659        -0.0922           1.20      -0.033273
   303       0.134094  -11412.959518  -11412.823307        -6.2576        -0.0922           1.20      -0.033273
   304       0.134094  -11412.959518  -11412.823307        -6.2973        -0.0922           1.20      -0.016646
   305       0.141608  -11412.964724  -11412.823116        -6.3090        -0.0922           1.20      -0.025713
   306       0.141608  -11412.964724  -11412.823116        -7.0582        -0.0922           1.20      -0.033273
   307       0.141608  -11412.964724  -11412.823116        -8.4324        -0.0922           1.20      -0.033273
   308       0.141608  -11412.968154  -11412.826546        -5.6563        -0.0756           1.20      -0.025682
   309       0.153349  -11412.968154  -11412.803178        -5.6965        -0.0756           1.20      -0.025682
   310       0.157729  -11412.968154  -11412.799409        -5.6783        -0.0756           1.20      -0.025682
   311       0.124312  -11412.968154  -11412.828876        -5.8037        -0.0756           1.20      -0.025682
   312       0.124312  -11412.978743  -11412.854431        -3.2606        -0.0056           1.20      -0.025366
   313       0.157804  -11412.978743  -11412.824695        -3.0453        -0.0056           1.20      -0.025366
   314       0.157804  -11412.972322  -11412.814518        -4.7769        -0.0524           1.20      -0.025616
   315       0.156902  -11412.972322  -11412.809166        -4.8008        -0.0524           1.20      -0.025616
   316       0.138108  -11412.972322  -11412.823271        -4.8202        -0.0524           1.20      -0.025616
   317       0.126626  -11412.972322  -11412.826614        -4.8967        -0.0524           1.20      -0.025616
