 Steps         KinEng         PotEng         TotEng          dE_dN        ElecNum       RxnCoord      MeanForce
    77       0.160251  -11412.968375  -11412.808124        -4.4221        -0.0208          -0.80      -0.016761
    78       0.160251  -11412.975165  -11412.814914        -3.1244         0.0320          -0.80      -0.016254
    79       0.151281  -11412.969772  -11412.818491        -3.2226         0.0320          -0.80      -0.008216
    80       0.151281  -11412.969772  -11412.818491        -3.2496         0.0320          -0.80       0.009230
    81       0.170357  -11412.969772  -11412.804593        -3.1160         0.0320          -0.80      -0.008216
    82       0.170357  -11412.969772  -11412.804593        -3.4943         0.0320          -0.80       0.009230
    83       0.170357  -11412.961597  -11412.791240        -4.7421        -0.0284          -0.80      -0.008856
    84       0.163041  -11412.961597  -11412.797549        -4.5797        -0.0284          -0.80      -0.008856
    85       0.169790  -11412.976623  -11412.806833        -4.5552        -0.0284          -0.80       0.007070
    86       0.169790  -11412.976623  -11412.806833        -6.6113        -0.0284          -0.80      -0.008856
    87       0.169790  -11412.976623  -11412.806833        -4.5405        -0.0284          -0.80       0.009230
    88       0.169790  -11412.976623  -11412.806833        -2.8581        -0.0284          -0.80      -0.008856
    89       0.169790  -11412.973330  -11412.803540        -5.1849        -0.0480          -0.80       0.006872
    90       0.146226  -11412.971134  -11412.824909        -5.2151        -0.0480          -0.80       0.004247
    91       0.146226  -11412.971134  -11412.824909        -7.1032        -0.0480          -0.80       0.006872
    92       0.151621  -11412.971134  -11412.810842        -5.0116        -0.0480          -0.80       0.004247
    93       0.151621  -11412.967411  -11412.815789        -5.8433        -0.0675          -0.80       0.004059
    94       0.151621  -11412.967411  -11412.815789        -6.6683        -0.0675          -0.80       0.004059
    95       0.151621  -11412.968270  -11412.816648        -5.7060        -0.0632          -0.80       0.004099
    96       0.151621  -11412.977420  -11412.825798        -3.9997        -0.0083          -0.80       0.004680
    97       0.160656  -11412.975194  -11412.814538        -4.0522        -0.0083          -0.80      -0.002189
    98       0.160656  -11412.967067  -11412.806411        -5.5758        -0.0575          -0.80      -0.002651
    99       0.160656  -11412.967067  -11412.806411        -5.5814        -0.0575          -0.80       0.009230
   100       0.160656  -11412.967734  -11412.807078        -5.4618        -0.0540          -0.80      -0.002621
   101       0.139660  -11412.967734  -11412.820216        -5.3926        -0.0540          -0.80      -0.002621
   102       0.132869  -11412.967734  -11412.833069        -5.3052        -0.0540          -0.80      -0.002621
   103       0.157724  -11412.967734  -11412.808504        -5.4179        -0.0540          -0.80      -0.002621
   104       0.127999  -11412.968971  -11412.840972        -5.2905        -0.0540          -0.80       0.000942
   105       0.127999  -11412.968971  -11412.840972        -6.6711        -0.0540          -0.80      -0.002621
   106       0.127999  -11412.968971  -11412.840972        -6.3796        -0.0540          -0.80      -0.002621
   107       0.127999  -11412.971817  -11412.843817        -4.7589        -0.0375          -0.80       0.001099
   108       0.139794  -11412.971817  -11412.820964        -4.8117        -0.0375          -0.80       0.001099
   109       0.144916  -11412.958927  -11412.814011        -4.8428        -0.0375          -0.80       0.013853
   110       0.144916  -11412.958927  -11412.814011        -7.0404        -0.0375          -0.80       0.001099
   111       0.144916  -11412.958927  -11412.814011        -4.8328        -0.0375          -0.80       0.009230
   112       0.144916  -11412.959173  -11412.814256        -4.8468        -0.0375          -0.80       0.012680
   113       0.159240  -11412.960445  -11412.801205        -4.9408        -0.0375          -0.80       0.011341
   114       0.159240  -11412.960445  -11412.801205        -5.3907        -0.0375          -0.80       0.001067
   115       0.159240  -11412.965718  -11412.806478        -3.9456        -0.0030          -0.80       0.011725
   116       0.136491  -11412.965718  -11412.827016        -3.8433        -0.0030          -0.80       0.011725
   117       0.171970  -11412.983579  -11412.811609        -3.6948        -0.0030          -0.80      -0.000798
   118       0.143611  -11412.970418  -11412.826807        -3.8529        -0.0030          -0.80       0.000434
   119       0.143611  -11412.975562  -11412.831950        -2.8338         0.0420          -0.80       0.000977
   120       0.143611  -11412.968198  -11412.824587        -4.2815        -0.0188          -0.80       0.000255
   121       0.143611  -11412.968198  -11412.824587        -4.2823        -0.0188          -0.80       0.012680
   122       0.143611  -11412.968198  -11412.824587        -4.3198        -0.0188          -0.80       0.012680
   123       0.160712  -11412.968198  -11412.812594        -4.2297        -0.0188          -0.80       0.000255
   124       0.160712  -11412.968198  -11412.812594        -3.4740        -0.0188          -0.80       0.000255
   125       0.160712  -11412.968198  -11412.812594        -5.3330        -0.0188          -0.80       0.000255
   126       0.163720  -11412.968198  -11412.795958        -4.4123        -0.0188          -0.80       0.000255
   127       0.163720  -11412.966586  -11412.802866        -4.5838        -0.0294          -0.80       0.000141
   128       0.163720  -11412.966586  -11412.802866        -4.6332        -0.0294          -0.80       0.012680
   129       0.154863  -11412.966586  -11412.821002        -4.5096        -0.0294          -0.80       0.000141
   130       0.142123  -11412.968496  -11412.826373        -4.7373        -0.0294          -0.80      -0.008047
   131       0.142123  -11412.972991  -11412.830867        -3.8911         0.0009          -0.80      -0.007738
   132       0.142123  -11412.973384  -11412.831261        -3.8152         0.0039          -0.80      -0.007706
   133       0.160606  -11412.973384  -11412.808931        -3.8122         0.0039          -0.80      -0.007706
   134       0.172410  -11412.973384  -11412.796999        -4.0010         0.0039          -0.80      -0.007706
   135       0.172410  -11412.976359  -11412.803948        -3.2389         0.0284          -0.80      -0.007430
   136       0.172410  -11412.976359  -11412.803948        -2.3570         0.0284          -0.80      -0.007430
   137       0.158897  -11412.975265  -11412.816368        -3.5326         0.0284          -0.80       0.001813
   138       0.136377  -11412.975023  -11412.838646        -3.4170         0.0284          -0.80       0.002120
   139       0.149659  -11412.980032  -11412.830373        -3.2193         0.0284          -0.80       0.013665
   140       0.134280  -11412.977967  -11412.843686        -3.2199         0.0284          -0.80       0.006634
   141       0.149584  -11412.984708  -11412.835124        -3.2750         0.0284          -0.80      -0.001507
   142       0.149584  -11412.985369  -11412.835785        -3.1507         0.0344          -0.80      -0.001435
   143       0.149584  -11412.980813  -11412.831228        -4.0124        -0.0027          -0.80      -0.001867
   144       0.149584  -11412.977218  -11412.827634        -4.6896        -0.0268          -0.80      -0.002127
   145       0.130561  -11412.973531  -11412.842971        -4.7098        -0.0268          -0.80      -0.009575
   146       0.165547  -11412.973531  -11412.791172        -4.6979        -0.0268          -0.80      -0.009575
   147       0.165547  -11412.970671  -11412.805124        -4.7639        -0.0268          -0.80      -0.016105
   148       0.165547  -11412.970671  -11412.805124        -4.8992        -0.0268          -0.80      -0.016105
   149       0.132800  -11412.970525  -11412.837725        -4.4756        -0.0268          -0.80      -0.001327
   150       0.132800  -11412.970525  -11412.837725        -5.5276        -0.0268          -0.80      -0.002004
   151       0.163333  -11412.970525  -11412.810306        -4.5001        -0.0268          -0.80      -0.001327
   152       0.163333  -11412.976954  -11412.813621        -3.2241         0.0221          -0.80      -0.000828
   153       0.148616  -11412.976954  -11412.824973        -3.3085         0.0221          -0.80      -0.000828
   154       0.139744  -11412.976507  -11412.836764        -3.3154         0.0221          -0.80      -0.022957
   155       0.151608  -11412.976507  -11412.823110        -3.2999         0.0221          -0.80      -0.022957
   156       0.151608  -11412.968769  -11412.817161        -4.7949        -0.0338          -0.80      -0.023502
   157       0.151608  -11412.969537  -11412.817929        -4.6530        -0.0291          -0.80      -0.023459
   158       0.168622  -11412.974022  -11412.805400        -4.6383        -0.0291          -0.80       0.003466
   159       0.162614  -11412.976261  -11412.813647        -4.5037        -0.0291          -0.80      -0.013778
   160       0.137423  -11412.972938  -11412.835515        -4.4267        -0.0291          -0.80       0.018369
   161       0.137423  -11412.981001  -11412.843579        -2.8470         0.0363          -0.80       0.019117
   162       0.137423  -11412.979353  -11412.841930        -3.1664         0.0204          -0.80       0.018932
   163       0.137423  -11412.979947  -11412.842524        -3.1567         0.0204          -0.80       0.015169
   164       0.150693  -11412.975738  -11412.825045        -3.2617         0.0204          -0.80       0.011892
   165       0.150693  -11412.975738  -11412.825045        -2.7188         0.0204          -0.80       0.019260
   166       0.150693  -11412.975738  -11412.825045        -2.3171         0.0204          -0.80       0.019260
   167       0.175821  -11412.975738  -11412.814708        -3.2485         0.0204          -0.80       0.011892
   168       0.175821  -11412.975738  -11412.814708        -3.5793         0.0204          -0.80       0.015169
   169       0.188456  -11412.975738  -11412.803347        -3.0730         0.0204          -0.80       0.011892
   170       0.188456  -11412.975738  -11412.803347        -3.3407         0.0204          -0.80       0.015169
   171       0.173309  -11412.975738  -11412.822123        -3.2471         0.0204          -0.80       0.011892
   172       0.173309  -11412.969256  -11412.795946        -4.5221        -0.0283          -0.80       0.011355
   173       0.137452  -11412.970276  -11412.832824        -4.3406        -0.0283          -0.80       0.018922
   174       0.137452  -11412.970276  -11412.832824        -4.3064        -0.0283          -0.80       0.015169
   175       0.170446  -11412.970276  -11412.803178        -4.3526        -0.0283          -0.80       0.018922
   176       0.170446  -11412.970276  -11412.803178        -5.1048        -0.0283          -0.80       0.011355
   177       0.157652  -11412.970276  -11412.813545        -4.4653        -0.0283          -0.80       0.018922
   178       0.181166  -11412.969379  -11412.788212        -4.5934        -0.0283          -0.80       0.013302
   179       0.181166  -11412.968832  -11412.787665        -4.5986        -0.0283          -0.80       0.014252
   180       0.138269  -11412.977048  -11412.838779        -4.3380        -0.0283          -0.80       0.029195
   181       0.138269  -11412.983545  -11412.845275        -3.0701         0.0231          -0.80       0.029787
   182       0.138269  -11412.980370  -11412.842101        -3.6859        -0.0043          -0.80       0.029470
   183       0.151172  -11412.981088  -11412.829916        -3.8750        -0.0043          -0.80      -0.002602
   184       0.151172  -11412.980667  -11412.829495        -3.9572        -0.0074          -0.80      -0.002636
   185       0.151172  -11412.980667  -11412.829495        -6.0199        -0.0074          -0.80      -0.002636
   186       0.151172  -11412.977132  -11412.825959        -4.6386        -0.0313          -0.80      -0.002889
   187       0.151172  -11412.976961  -11412.825789        -4.6707        -0.0323          -0.80      -0.002900
   188       0.152666  -11412.988049  -11412.835384        -4.7228        -0.0323          -0.80       0.006334
   189       0.152666  -11412.993671  -11412.841006        -3.6689         0.0067          -0.80       0.006751
   190       0.140942  -11412.994829  -11412.853887        -3.7838         0.0067          -0.80       0.003286
   191       0.140942  -11412.994829  -11412.853887        -2.7577         0.0067          -0.80       0.006751
   192       0.140942  -11413.000122  -11412.859180        -2.8010         0.0537          -0.80       0.003795
   193       0.145501  -11412.989288  -11412.843787        -2.8310         0.0537          -0.80       0.019741
   194       0.145501  -11412.987692  -11412.842191        -3.1260         0.0382          -0.80       0.019549
   195       0.145501  -11412.985082  -11412.839581        -3.6016         0.0156          -0.80       0.019278
   196       0.145501  -11412.985172  -11412.839671        -3.5852         0.0164          -0.80       0.019287
   197       0.145655  -11412.971884  -11412.826230        -3.3648         0.0164          -0.80       0.009676
   198       0.150281  -11412.972626  -11412.822345        -3.3877         0.0164          -0.80       0.017863
   199       0.179392  -11412.989672  -11412.810281        -3.3719         0.0164          -0.80      -0.000801
   200       0.137819  -11412.982523  -11412.844704        -3.3269         0.0164          -0.80       0.014289
   201       0.137819  -11412.976989  -11412.839170        -4.3912        -0.0255          -0.80       0.013859
   202       0.156359  -11412.959740  -11412.803381        -4.2767        -0.0255          -0.80      -0.007819
   203       0.168898  -11412.967309  -11412.798411        -4.5537        -0.0255          -0.80       0.001529
   204       0.136220  -11412.965253  -11412.829032        -4.5667        -0.0255          -0.80      -0.016046
   205       0.147404  -11412.952930  -11412.805526        -4.5447        -0.0255          -0.80       0.014539
   206       0.147404  -11412.952930  -11412.805526        -6.8179        -0.0255          -0.80       0.013859
   207       0.147404  -11412.962256  -11412.814851        -2.8328         0.0493          -0.80       0.015375
   208       0.147404  -11412.962256  -11412.814851        -1.5907         0.0493          -0.80       0.015375
   209       0.147404  -11412.962256  -11412.814851        -1.6974         0.0493          -0.80       0.015375
   210       0.147404  -11412.961708  -11412.814304        -2.9326         0.0438          -0.80       0.015311
   211       0.168642  -11412.983250  -11412.814608        -2.8787         0.0438          -0.80      -0.013001
   212       0.145314  -11412.987780  -11412.842465        -2.9870         0.0438          -0.80       0.007035
   213       0.152763  -11412.977769  -11412.825006        -2.9898         0.0438          -0.80      -0.013558
   214       0.144294  -11412.978745  -11412.834451        -2.9547         0.0438          -0.80      -0.002049
   215       0.144294  -11412.978745  -11412.834451        -2.9358         0.0438          -0.80       0.014252
   216       0.144294  -11412.978745  -11412.834451        -2.9753         0.0438          -0.80       0.014252
   217       0.144294  -11412.978745  -11412.834451        -2.9603         0.0438          -0.80       0.014252
   218       0.175039  -11412.989824  -11412.814785        -2.9569         0.0438          -0.80       0.000579
   219       0.175039  -11412.989824  -11412.814785        -2.2872         0.0438          -0.80       0.015311
   220       0.175039  -11412.987696  -11412.812657        -3.3414         0.0242          -0.80       0.000377
   221       0.136984  -11412.974979  -11412.837995        -3.2279         0.0242          -0.80       0.007348
   222       0.136984  -11412.968451  -11412.831467        -4.4697        -0.0256          -0.80       0.006847
   223       0.136984  -11412.968451  -11412.831467        -5.6713        -0.0256          -0.80       0.006847
   224       0.136984  -11412.968451  -11412.831467        -6.2410        -0.0256          -0.80       0.006847
   225       0.161754  -11412.958558  -11412.796804        -4.4935        -0.0256          -0.80       0.007753
   226       0.161754  -11412.959247  -11412.797494        -4.5159        -0.0256          -0.80       0.010894
   227       0.164677  -11412.962572  -11412.797895        -4.3759        -0.0256          -0.80       0.024632
   228       0.164677  -11412.962572  -11412.797895        -6.3320        -0.0256          -0.80       0.006853
   229       0.167905  -11412.962572  -11412.795742        -4.5589        -0.0256          -0.80       0.024632
   230       0.161182  -11412.967751  -11412.806569        -4.4402        -0.0256          -0.80       0.005855
   231       0.146186  -11412.973296  -11412.827110        -4.4350        -0.0256          -0.80       0.003765
   232       0.146186  -11412.973258  -11412.827072        -4.4342        -0.0256          -0.80       0.003654
   233       0.152217  -11412.978819  -11412.826603        -4.4257        -0.0256          -0.80       0.001634
   234       0.160129  -11412.977324  -11412.817194        -4.4158        -0.0256          -0.80       0.013922
   235       0.160129  -11412.970812  -11412.810683        -5.5984        -0.0634          -0.80       0.013472
   236       0.160129  -11412.974474  -11412.814344        -4.9491        -0.0432          -0.80       0.013708
   237       0.144604  -11412.974474  -11412.821641        -4.8727        -0.0432          -0.80       0.013708
   238       0.144604  -11412.974474  -11412.821641        -5.0399        -0.0432          -0.80       0.003654
   239       0.152449  -11412.974474  -11412.811353        -4.9872        -0.0432          -0.80       0.013708
   240       0.152945  -11412.969084  -11412.816139        -5.0518        -0.0432          -0.80       0.018730
   241       0.152945  -11412.970191  -11412.817246        -4.8454        -0.0367          -0.80       0.018801
   242       0.166132  -11412.980947  -11412.814815        -4.9760        -0.0367          -0.80       0.003784
   243       0.166132  -11412.980947  -11412.814815        -4.9870        -0.0367          -0.80       0.003654
   244       0.166132  -11412.987963  -11412.821831        -3.7150         0.0105          -0.80       0.004307
   245       0.135756  -11412.987963  -11412.841238        -3.5033         0.0105          -0.80       0.004307
   246       0.135756  -11412.987963  -11412.841238        -3.1575         0.0105          -0.80       0.004307
   247       0.147732  -11412.984255  -11412.836523        -3.4893         0.0105          -0.80       0.011086
   248       0.144384  -11412.981780  -11412.837395        -3.5827         0.0105          -0.80       0.013103
   249       0.144384  -11412.981852  -11412.837468        -3.5692         0.0110          -0.80       0.013110
   250       0.144384  -11412.981852  -11412.837468        -2.6700         0.0110          -0.80       0.013110
   251       0.166840  -11412.982512  -11412.815671        -3.5160         0.0110          -0.80       0.008179
   252       0.166840  -11412.982512  -11412.815671        -3.5768         0.0110          -0.80       0.003654
   253       0.166840  -11412.982512  -11412.815671        -2.1636         0.0110          -0.80       0.013110
   254       0.163279  -11412.982512  -11412.824420        -3.5933         0.0110          -0.80       0.008179
   255       0.163279  -11412.981393  -11412.818114        -3.7224         0.0021          -0.80       0.008067
   256       0.163279  -11412.983711  -11412.820432        -3.2967         0.0213          -0.80       0.008307
   257       0.142145  -11412.990390  -11412.848245        -3.4351         0.0213          -0.80       0.004042
   258       0.142145  -11412.990390  -11412.848245        -3.4569         0.0213          -0.80       0.003654
   259       0.152301  -11412.990390  -11412.827237        -3.4673         0.0213          -0.80       0.004042
   260       0.127304  -11412.980215  -11412.852911        -3.4959         0.0213          -0.80       0.012687
   261       0.152583  -11412.975632  -11412.823049        -3.6649         0.0213          -0.80      -0.002479
   262       0.152583  -11412.975158  -11412.822576        -3.7426         0.0176          -0.80      -0.002523
   263       0.152583  -11412.975158  -11412.822576        -2.9533         0.0176          -0.80      -0.002523
   264       0.177975  -11412.986525  -11412.808550        -3.5731         0.0176          -0.80       0.014235
   265       0.177975  -11412.986125  -11412.808150        -3.6401         0.0143          -0.80       0.014194
   266       0.177975  -11412.986125  -11412.808150        -4.9697         0.0143          -0.80       0.014194
   267       0.177975  -11412.986125  -11412.808150        -3.7031         0.0143          -0.80       0.003654
   268       0.177975  -11412.986125  -11412.808150        -2.5104         0.0143          -0.80       0.014194
   269       0.177975  -11412.983327  -11412.805352        -4.1188        -0.0066          -0.80       0.013931
   270       0.177975  -11412.991032  -11412.813057        -2.8234         0.0586          -0.80       0.014774
   271       0.177975  -11412.990685  -11412.812710        -2.8830         0.0551          -0.80       0.014726
   272       0.147810  -11412.984316  -11412.836506        -3.0483         0.0551          -0.80       0.009647
   273       0.147810  -11412.984925  -11412.837116        -2.9532         0.0610          -0.80       0.009724
   274       0.147810  -11412.984925  -11412.837116        -2.7861         0.0610          -0.80       0.009724
   275       0.140839  -11412.991731  -11412.850892        -2.8320         0.0610          -0.80       0.019216
   276       0.140839  -11412.991731  -11412.850892        -1.5524         0.0610          -0.80       0.009724
   277       0.140839  -11412.988962  -11412.848123        -3.2824         0.0347          -0.80       0.018880
   278       0.167656  -11412.974885  -11412.807228        -3.1489         0.0347          -0.80       0.014995
   279       0.141172  -11412.974997  -11412.833825        -3.1154         0.0347          -0.80       0.015011
   280       0.141172  -11412.966696  -11412.825524        -4.6432        -0.0284          -0.80       0.014264
   281       0.154886  -11412.959717  -11412.804831        -4.6129        -0.0284          -0.80       0.000337
   282       0.154886  -11412.959717  -11412.804831        -4.9251        -0.0284          -0.80       0.003654
   283       0.154886  -11412.958718  -11412.803832        -4.8000        -0.0346          -0.80       0.000273
   284       0.154886  -11412.956299  -11412.801413        -5.2420        -0.0485          -0.80       0.000132
   285       0.154886  -11412.956299  -11412.801413        -7.1832        -0.0485          -0.80       0.000132
   286       0.154886  -11412.956299  -11412.801413        -5.2127        -0.0485          -0.80       0.003654
   287       0.167759  -11412.956299  -11412.786570        -5.1585        -0.0485          -0.80       0.000132
   288       0.155257  -11412.957995  -11412.802739        -5.0863        -0.0485          -0.80       0.021262
   289       0.155257  -11412.958023  -11412.802767        -5.0810        -0.0484          -0.80       0.021264
   290       0.155257  -11412.967571  -11412.812314        -3.2067         0.0196          -0.80       0.022054
   291       0.155257  -11412.967571  -11412.812314        -2.0744         0.0196          -0.80       0.022054
   292       0.160870  -11412.970937  -11412.810067        -3.1469         0.0196          -0.80       0.003950
   293       0.149382  -11412.980582  -11412.831200        -3.1995         0.0196          -0.80       0.018778
   294       0.149382  -11412.981295  -11412.831913        -3.0672         0.0262          -0.80       0.018860
   295       0.149382  -11412.981295  -11412.831913        -2.5235         0.0262          -0.80       0.018860
   296       0.149382  -11412.981295  -11412.831913        -1.7658         0.0262          -0.80       0.018860
   297       0.163836  -11412.982894  -11412.819058        -3.3129         0.0262          -0.80       0.005197
   298       0.150813  -11412.982894  -11412.820647        -3.2301         0.0262          -0.80       0.005197
   299       0.150813  -11412.976399  -11412.825586        -4.4708        -0.0226          -0.80       0.004642
   300       0.142665  -11412.976399  -11412.833855        -4.4182        -0.0226          -0.80       0.004642
   301       0.142665  -11412.970044  -11412.827379        -5.5948        -0.0594          -0.80       0.004252
   302       0.142665  -11412.970044  -11412.827379        -5.6247        -0.0594          -0.80       0.003654
   303       0.140715  -11412.970044  -11412.832344        -5.5788        -0.0594          -0.80       0.004252
   304       0.159485  -11412.957010  -11412.797525        -5.5905        -0.0594          -0.80       0.015081
   305       0.157646  -11412.957010  -11412.806239        -5.7185        -0.0594          -0.80       0.015081
   306       0.169050  -11412.963165  -11412.794116        -5.5358        -0.0594          -0.80       0.008972
   307       0.130331  -11412.968605  -11412.838274        -5.4474        -0.0594          -0.80       0.020412
   308       0.149068  -11412.953106  -11412.804039        -5.5886        -0.0594          -0.80      -0.000525
   309       0.158332  -11412.960543  -11412.802211        -5.6406        -0.0594          -0.80       0.013609
   310       0.158332  -11412.960543  -11412.802211        -7.3924        -0.0594          -0.80       0.004252
   311       0.182012  -11412.960543  -11412.768895        -5.4586        -0.0594          -0.80       0.013609
   312       0.160271  -11412.966738  -11412.806466        -5.5816        -0.0594          -0.80       0.002185
   313       0.160271  -11412.973163  -11412.812891        -4.4009        -0.0219          -0.80       0.002586
   314       0.160271  -11412.973163  -11412.812891        -5.0525        -0.0219          -0.80       0.002586
   315       0.142977  -11412.975259  -11412.832282        -4.3892        -0.0219          -0.80       0.030072
   316       0.156317  -11412.974193  -11412.817876        -4.2989        -0.0219          -0.80       0.020487
