 Steps         KinEng         PotEng         TotEng          dE_dN        ElecNum       RxnCoord      MeanForce
    59       0.151383  -11412.976991  -11412.825608        -4.1404         0.0491          -1.60      -0.014210
    60       0.141118  -11412.976991  -11412.821678        -4.0963         0.0491          -1.60      -0.014210
    61       0.141118  -11412.976991  -11412.821678        -4.3291         0.0491          -1.60       0.002801
    62       0.141118  -11412.977745  -11412.836627        -4.0222         0.0545          -1.60      -0.014156
    63       0.152165  -11412.977745  -11412.823732        -3.9384         0.0545          -1.60      -0.014156
    64       0.152983  -11412.982058  -11412.829075        -3.6348         0.0545          -1.60       0.004231
    65       0.168204  -11412.982058  -11412.817785        -3.6045         0.0545          -1.60       0.004231
    66       0.126288  -11412.974770  -11412.848482        -3.8020         0.0545          -1.60      -0.003669
    67       0.166142  -11412.975841  -11412.809698        -3.7605         0.0545          -1.60       0.001125
    68       0.166142  -11412.972501  -11412.806358        -4.2946         0.0304          -1.60       0.000877
    69       0.138344  -11412.970893  -11412.832549        -4.2729         0.0304          -1.60      -0.013824
    70       0.138344  -11412.970893  -11412.832549        -5.5507         0.0304          -1.60       0.000877
    71       0.138344  -11412.967279  -11412.828935        -4.8343         0.0073          -1.60      -0.014033
    72       0.138344  -11412.967279  -11412.828935        -5.5745         0.0073          -1.60      -0.014033
    73       0.161262  -11412.967279  -11412.806879        -4.4720         0.0073          -1.60      -0.014033
    74       0.163831  -11412.967279  -11412.802188        -4.6864         0.0073          -1.60      -0.014033
    75       0.163831  -11412.967242  -11412.803411        -4.8399         0.0071          -1.60      -0.014035
    76       0.139814  -11412.963030  -11412.823216        -4.8754         0.0071          -1.60       0.003255
    77       0.150037  -11412.963030  -11412.804585        -5.0933         0.0071          -1.60       0.003255
    78       0.150037  -11412.963030  -11412.804585        -6.5026         0.0071          -1.60      -0.014035
    79       0.150037  -11412.963030  -11412.804585        -6.6906         0.0071          -1.60      -0.014035
    80       0.154757  -11412.963030  -11412.811011        -5.0357         0.0071          -1.60       0.003255
    81       0.152437  -11412.968550  -11412.816113        -5.0176         0.0071          -1.60       0.007018
    82       0.152437  -11412.968550  -11412.816113        -6.8010         0.0071          -1.60      -0.014035
    83       0.152437  -11412.975640  -11412.823203        -3.9458         0.0532          -1.60       0.007554
    84       0.152437  -11412.971213  -11412.818776        -4.6212         0.0232          -1.60       0.007203
    85       0.152437  -11412.971213  -11412.818776        -4.6248         0.0232          -1.60       0.002801
    86       0.158235  -11412.971213  -11412.810008        -4.5863         0.0232          -1.60       0.007203
    87       0.158235  -11412.971213  -11412.810008        -5.7596         0.0232          -1.60       0.007203
    88       0.158677  -11412.966827  -11412.808150        -4.4061         0.0232          -1.60       0.002800
    89       0.153362  -11412.970974  -11412.817612        -4.4542         0.0232          -1.60       0.008245
    90       0.145615  -11412.973486  -11412.827871        -4.2487         0.0232          -1.60       0.001204
    91       0.145615  -11412.975791  -11412.830175        -3.8554         0.0397          -1.60       0.001373
    92       0.145615  -11412.975791  -11412.830175        -3.8520         0.0397          -1.60       0.002801
    93       0.145615  -11412.977680  -11412.832065        -3.5227         0.0545          -1.60       0.001526
    94       0.145615  -11412.978305  -11412.832690        -3.5274         0.0545          -1.60       0.009328
    95       0.148521  -11412.969998  -11412.821476        -3.9841         0.0545          -1.60       0.004020
    96       0.157588  -11412.970424  -11412.812836        -3.8004         0.0545          -1.60       0.019514
    97       0.168133  -11412.962283  -11412.794149        -4.0256         0.0545          -1.60      -0.001959
    98       0.160423  -11412.965609  -11412.805186        -3.8441         0.0545          -1.60       0.007251
    99       0.160423  -11412.965609  -11412.805186        -3.7570         0.0545          -1.60       0.009328
   100       0.161386  -11412.973861  -11412.812475        -3.7364         0.0545          -1.60      -0.002303
   101       0.161386  -11412.977690  -11412.816304        -3.0098         0.0875          -1.60      -0.001948
   102       0.164258  -11412.970827  -11412.806569        -3.0275         0.0875          -1.60       0.003414
   103       0.120919  -11412.970827  -11412.845067        -2.9400         0.0875          -1.60       0.003414
   104       0.157046  -11412.966973  -11412.809927        -2.8233         0.0875          -1.60      -0.011455
   105       0.150116  -11412.965437  -11412.815321        -2.7464         0.0875          -1.60       0.006793
   106       0.150116  -11412.959718  -11412.809602        -3.8745         0.0373          -1.60       0.006311
   107       0.150116  -11412.959718  -11412.809602        -3.8656         0.0373          -1.60       0.009328
   108       0.150116  -11412.959718  -11412.809602        -2.5687         0.0373          -1.60       0.006311
   109       0.156657  -11412.961220  -11412.804563        -3.7010         0.0373          -1.60       0.020550
   110       0.156657  -11412.955018  -11412.798361        -4.8041        -0.0052          -1.60       0.020077
   111       0.156657  -11412.963693  -11412.807036        -3.2307         0.0581          -1.60       0.020782
   112       0.156657  -11412.963693  -11412.807036        -3.1747         0.0581          -1.60       0.009328
   113       0.167427  -11412.963693  -11412.805353        -3.6246         0.0581          -1.60       0.020782
   114       0.167427  -11412.957322  -11412.789895        -4.3978         0.0093          -1.60       0.020236
   115       0.158954  -11412.950547  -11412.791593        -4.6216         0.0093          -1.60       0.024690
   116       0.164461  -11412.957614  -11412.793153        -4.5179         0.0093          -1.60       0.002583
   117       0.150510  -11412.965800  -11412.815291        -4.4783         0.0093          -1.60       0.008226
   118       0.150510  -11412.971535  -11412.821025        -3.4793         0.0514          -1.60       0.008694
   119       0.144927  -11412.977378  -11412.832451        -3.4468         0.0514          -1.60       0.004396
   120       0.154714  -11412.985503  -11412.830789        -3.3264         0.0514          -1.60       0.012661
   121       0.154714  -11412.985187  -11412.830473        -3.3860         0.0486          -1.60       0.012630
   122       0.154714  -11412.985187  -11412.830473        -3.4074         0.0486          -1.60       0.009328
   123       0.171708  -11412.985187  -11412.805442        -3.5033         0.0486          -1.60       0.012630
   124       0.171708  -11412.985187  -11412.805442        -2.5061         0.0486          -1.60       0.012630
   125       0.146427  -11412.985187  -11412.831681        -3.3409         0.0486          -1.60       0.012630
   126       0.137289  -11412.993423  -11412.856134        -3.6142         0.0486          -1.60       0.011451
   127       0.137289  -11412.990339  -11412.853050        -4.1337         0.0255          -1.60       0.011203
   128       0.137289  -11412.990339  -11412.853050        -2.6348         0.0255          -1.60       0.011203
   129       0.147214  -11412.979887  -11412.832673        -4.0207         0.0255          -1.60       0.008048
   130       0.147214  -11412.973223  -11412.826009        -5.1751        -0.0168          -1.60       0.007706
   131       0.147214  -11412.973223  -11412.826009        -5.2044        -0.0168          -1.60       0.009328
   132       0.147214  -11412.973223  -11412.826009        -7.6921        -0.0168          -1.60       0.007706
   133       0.140327  -11412.962512  -11412.822185        -5.1917        -0.0168          -1.60      -0.002828
   134       0.140327  -11412.969049  -11412.828722        -4.0699         0.0244          -1.60      -0.002508
   135       0.156719  -11412.975620  -11412.818902        -4.1518         0.0244          -1.60      -0.004266
   136       0.149545  -11412.972351  -11412.822806        -4.3026         0.0244          -1.60       0.000180
   137       0.149545  -11412.972351  -11412.822806        -4.2620         0.0244          -1.60       0.009328
   138       0.175607  -11412.972351  -11412.808771        -4.3155         0.0244          -1.60       0.000180
   139       0.175607  -11412.978344  -11412.802736        -3.2858         0.0704          -1.60       0.000647
   140       0.143685  -11412.963744  -11412.820059        -3.3173         0.0704          -1.60       0.003117
   141       0.143685  -11412.963744  -11412.820059        -3.3226         0.0704          -1.60       0.009328
   142       0.152867  -11412.963744  -11412.818844        -3.5481         0.0704          -1.60       0.003117
   143       0.157463  -11412.966984  -11412.809521        -3.1912         0.0704          -1.60       0.004485
   144       0.160563  -11412.968388  -11412.807824        -3.2325         0.0704          -1.60       0.016616
   145       0.151787  -11412.968388  -11412.809057        -3.3128         0.0704          -1.60       0.016616
   146       0.154335  -11412.975722  -11412.821388        -3.1994         0.0704          -1.60       0.002757
   147       0.139435  -11412.975784  -11412.836348        -3.0015         0.0704          -1.60       0.011647
   148       0.139435  -11412.975429  -11412.835994        -3.0750         0.0670          -1.60       0.011612
   149       0.139435  -11412.975476  -11412.836040        -3.0794         0.0670          -1.60       0.010101
   150       0.139435  -11412.975476  -11412.836040        -2.7255         0.0670          -1.60       0.011590
   151       0.174288  -11412.982967  -11412.808679        -3.1582         0.0670          -1.60       0.002361
   152       0.174288  -11412.982967  -11412.808679        -2.1318         0.0670          -1.60       0.011590
   153       0.174288  -11412.982967  -11412.808679        -3.0852         0.0670          -1.60       0.010101
   154       0.148396  -11412.982967  -11412.834455        -3.0206         0.0670          -1.60       0.002361
   155       0.166984  -11412.980674  -11412.813689        -3.2127         0.0670          -1.60      -0.004944
   156       0.166984  -11412.970345  -11412.803361        -5.0155        -0.0068          -1.60      -0.005599
   157       0.131248  -11412.945696  -11412.814448        -4.9013        -0.0068          -1.60       0.020841
   158       0.175055  -11412.958110  -11412.783056        -4.9574        -0.0068          -1.60      -0.000635
   159       0.175055  -11412.958110  -11412.783056        -5.1237        -0.0068          -1.60       0.010101
   160       0.162017  -11412.958110  -11412.787698        -4.9594        -0.0068          -1.60      -0.000635
   161       0.160433  -11412.958774  -11412.798340        -5.0175        -0.0068          -1.60      -0.003502
   162       0.166125  -11412.964180  -11412.798056        -4.9219        -0.0068          -1.60      -0.010639
   163       0.142503  -11412.964180  -11412.818736        -5.0718        -0.0068          -1.60      -0.010639
   164       0.150733  -11412.956548  -11412.805816        -5.0533        -0.0068          -1.60      -0.004109
   165       0.150733  -11412.965601  -11412.814869        -3.5248         0.0551          -1.60      -0.003588
   166       0.150733  -11412.970311  -11412.819579        -2.5151         0.1002          -1.60      -0.003173
   167       0.152265  -11412.970311  -11412.809601        -2.4721         0.1002          -1.60      -0.003173
   168       0.152265  -11412.970136  -11412.817871        -2.5269         0.1002          -1.60       0.004143
   169       0.152265  -11412.968267  -11412.816002        -2.9814         0.0805          -1.60       0.003954
   170       0.152265  -11412.962440  -11412.810175        -4.0446         0.0323          -1.60       0.003502
   171       0.152265  -11412.967612  -11412.815347        -3.1190         0.0743          -1.60       0.003895
   172       0.152265  -11412.967612  -11412.815347        -3.2440         0.0743          -1.60       0.004143
   173       0.152265  -11412.968616  -11412.816351        -2.9046         0.0840          -1.60       0.003987
   174       0.166452  -11412.983603  -11412.817151        -3.1336         0.0840          -1.60       0.006648
   175       0.166452  -11412.982720  -11412.816268        -3.1497         0.0840          -1.60       0.002074
   176       0.140783  -11412.975145  -11412.834361        -3.0172         0.0840          -1.60       0.006826
   177       0.138447  -11412.967008  -11412.828561        -3.0273         0.0840          -1.60      -0.000150
   178       0.138447  -11412.963637  -11412.825189        -3.6564         0.0547          -1.60      -0.000465
   179       0.138447  -11412.963637  -11412.825189        -3.6558         0.0547          -1.60       0.002074
   180       0.170462  -11412.963637  -11412.779429        -3.6162         0.0547          -1.60      -0.000465
   181       0.170462  -11412.963637  -11412.779429        -2.9214         0.0547          -1.60      -0.000465
   182       0.179164  -11412.967877  -11412.788714        -3.6020         0.0547          -1.60       0.006965
   183       0.157533  -11412.978194  -11412.820661        -3.4842         0.0547          -1.60       0.001909
   184       0.157533  -11412.978194  -11412.820661        -3.5427         0.0547          -1.60       0.002074
   185       0.153430  -11412.978194  -11412.824517        -3.5284         0.0547          -1.60       0.001909
   186       0.138722  -11412.970749  -11412.832027        -3.3955         0.0547          -1.60       0.003437
   187       0.135135  -11412.970749  -11412.827941        -3.3827         0.0547          -1.60       0.003437
   188       0.136407  -11412.970207  -11412.833801        -3.5323         0.0547          -1.60       0.004249
   189       0.136407  -11412.970207  -11412.833801        -2.9513         0.0547          -1.60      -0.000465
   190       0.155543  -11412.970207  -11412.824916        -3.5002         0.0547          -1.60       0.004249
   191       0.155543  -11412.970207  -11412.824916        -2.0060         0.0547          -1.60      -0.000465
   192       0.160696  -11412.984088  -11412.823392        -3.4702         0.0547          -1.60       0.003795
   193       0.142813  -11412.984088  -11412.834469        -3.4350         0.0547          -1.60       0.003795
   194       0.150351  -11412.973266  -11412.822915        -3.4576         0.0547          -1.60       0.009240
   195       0.152698  -11412.971744  -11412.819045        -3.3748         0.0547          -1.60       0.014143
   196       0.156325  -11412.968472  -11412.812147        -3.4744         0.0547          -1.60       0.004785
   197       0.156325  -11412.968472  -11412.812147        -2.4813         0.0547          -1.60      -0.000465
   198       0.156325  -11412.968472  -11412.812147        -3.4713         0.0547          -1.60       0.002074
   199       0.158365  -11412.968472  -11412.817023        -3.4339         0.0547          -1.60       0.004785
   200       0.147743  -11412.959148  -11412.811405        -3.3753         0.0547          -1.60       0.001504
   201       0.147743  -11412.959893  -11412.812150        -3.2278         0.0613          -1.60       0.001576
   202       0.147743  -11412.958026  -11412.810283        -3.5865         0.0454          -1.60       0.001402
   203       0.152851  -11412.958026  -11412.804033        -3.6125         0.0454          -1.60       0.001402
   204       0.152851  -11412.958026  -11412.804033        -2.5198         0.0454          -1.60       0.001402
   205       0.144295  -11412.956633  -11412.812339        -3.7333         0.0454          -1.60       0.004570
   206       0.144295  -11412.956512  -11412.812217        -3.7545         0.0444          -1.60       0.004561
   207       0.144295  -11412.952684  -11412.808390        -4.3906         0.0171          -1.60       0.004317
   208       0.144295  -11412.952684  -11412.808390        -5.7081         0.0171          -1.60       0.004317
   209       0.144295  -11412.957300  -11412.813006        -3.6153         0.0506          -1.60       0.004621
   210       0.144295  -11412.957300  -11412.813006        -2.1663         0.0506          -1.60       0.004621
   211       0.149185  -11412.961470  -11412.812285        -3.3371         0.0506          -1.60       0.001511
   212       0.181476  -11412.968000  -11412.786524        -3.7063         0.0506          -1.60       0.009117
   213       0.181476  -11412.968000  -11412.786524        -1.9979         0.0506          -1.60       0.004621
   214       0.155375  -11412.968000  -11412.807888        -3.7313         0.0506          -1.60       0.009117
   215       0.155375  -11412.958350  -11412.802975        -5.2710        -0.0122          -1.60       0.008644
   216       0.140978  -11412.969551  -11412.828573        -5.4684        -0.0122          -1.60       0.003907
   217       0.140978  -11412.971677  -11412.830700        -5.1435        -0.0006          -1.60       0.003994
   218       0.158351  -11412.968231  -11412.809880        -5.1324        -0.0006          -1.60      -0.000176
   219       0.158351  -11412.966924  -11412.808572        -5.3329        -0.0078          -1.60      -0.000230
   220       0.158351  -11412.966319  -11412.807967        -5.4253        -0.0111          -1.60      -0.000254
   221       0.158351  -11412.977816  -11412.819465        -3.5860         0.0636          -1.60       0.000387
   222       0.144063  -11412.975584  -11412.831521        -3.5440         0.0636          -1.60      -0.003711
   223       0.144063  -11412.980340  -11412.836278        -2.3753         0.1100          -1.60      -0.003240
   224       0.144063  -11412.980340  -11412.836278        -1.8901         0.1100          -1.60      -0.003240
   225       0.159789  -11412.980652  -11412.820862        -2.4935         0.1100          -1.60       0.005234
   226       0.159789  -11412.980652  -11412.820862        -1.7412         0.1100          -1.60      -0.003240
   227       0.159789  -11412.979357  -11412.819568        -2.8597         0.0959          -1.60       0.005069
   228       0.159971  -11412.979357  -11412.821230        -2.7842         0.0959          -1.60       0.005069
   229       0.147003  -11412.979357  -11412.826702        -2.6239         0.0959          -1.60       0.005069
   230       0.147864  -11412.985683  -11412.837819        -2.6243         0.0959          -1.60      -0.000326
   231       0.147864  -11412.981969  -11412.834106        -3.4706         0.0607          -1.60      -0.000639
   232       0.147864  -11412.985186  -11412.837323        -2.7601         0.0906          -1.60      -0.000378
   233       0.147864  -11412.985186  -11412.837323        -0.9861         0.0906          -1.60      -0.000378
   234       0.147864  -11412.985186  -11412.837323        -0.8408         0.0906          -1.60      -0.000378
   235       0.147864  -11412.978375  -11412.830511        -4.1044         0.0331          -1.60      -0.000838
   236       0.147864  -11412.978375  -11412.830511        -4.0260         0.0331          -1.60       0.002074
   237       0.147864  -11412.978375  -11412.830511        -5.3567         0.0331          -1.60      -0.000838
   238       0.147864  -11412.979926  -11412.832063        -3.8411         0.0444          -1.60      -0.000761
   239       0.147864  -11412.980423  -11412.832559        -3.7543         0.0482          -1.60      -0.000734
   240       0.147864  -11412.980423  -11412.832559        -5.6533         0.0482          -1.60      -0.000734
   241       0.151546  -11412.970202  -11412.818656        -3.6885         0.0482          -1.60      -0.000700
   242       0.151546  -11412.970202  -11412.818656        -4.0988         0.0482          -1.60       0.002074
   243       0.151546  -11412.971208  -11412.819662        -3.4981         0.0564          -1.60      -0.000634
   244       0.158444  -11412.975908  -11412.817463        -3.4797         0.0564          -1.60      -0.003474
   245       0.158444  -11412.972271  -11412.813826        -4.1088         0.0285          -1.60      -0.003713
   246       0.158444  -11412.972271  -11412.813826        -4.9784         0.0285          -1.60      -0.003713
   247       0.158444  -11412.969944  -11412.811499        -4.4842         0.0128          -1.60      -0.003833
   248       0.158444  -11412.969723  -11412.811279        -4.5004         0.0128          -1.60       0.004086
   249       0.158444  -11412.969723  -11412.811279        -4.4978         0.0128          -1.60       0.004086
   250       0.158444  -11412.976889  -11412.818445        -3.2649         0.0665          -1.60       0.004592
   251       0.167879  -11412.981739  -11412.813860        -3.2715         0.0665          -1.60       0.004826
   252       0.147069  -11412.978333  -11412.831264        -3.2033         0.0665          -1.60       0.009204
   253       0.148407  -11412.978707  -11412.830299        -3.3360         0.0665          -1.60       0.021726
   254       0.148407  -11412.972872  -11412.824465        -4.3622         0.0224          -1.60       0.021200
   255       0.148407  -11412.972872  -11412.824465        -4.3698         0.0224          -1.60       0.004086
   256       0.167287  -11412.972872  -11412.809376        -4.3284         0.0224          -1.60       0.021200
   257       0.167287  -11412.970236  -11412.802948        -4.8021         0.0057          -1.60       0.021022
   258       0.149914  -11412.976924  -11412.827010        -4.5472         0.0057          -1.60       0.011976
   259       0.149914  -11412.976924  -11412.827010        -4.5307         0.0057          -1.60       0.004086
   260       0.162279  -11412.976972  -11412.814694        -4.5980         0.0057          -1.60       0.018725
   261       0.146031  -11412.976078  -11412.830048        -4.6759         0.0057          -1.60       0.011541
   262       0.146031  -11412.984537  -11412.838506        -3.2788         0.0678          -1.60       0.012264
   263       0.141359  -11412.984537  -11412.840614        -3.4690         0.0678          -1.60       0.012264
   264       0.146649  -11412.984537  -11412.836311        -3.2317         0.0678          -1.60       0.012264
   265       0.161961  -11412.984537  -11412.816099        -3.2946         0.0678          -1.60       0.012264
   266       0.192321  -11412.996101  -11412.803781        -3.4991         0.0678          -1.60       0.008570
   267       0.132346  -11412.984161  -11412.851814        -3.5054         0.0678          -1.60      -0.004195
   268       0.132346  -11412.984161  -11412.851814        -3.5648         0.0678          -1.60       0.004086
   269       0.132037  -11412.984161  -11412.839697        -3.5209         0.0678          -1.60      -0.004195
   270       0.135615  -11412.967719  -11412.832103        -3.4936         0.0678          -1.60       0.007797
   271       0.135615  -11412.969711  -11412.834095        -3.4855         0.0678          -1.60       0.007410
   272       0.141266  -11412.969711  -11412.809216        -3.4649         0.0678          -1.60       0.007410
   273       0.141266  -11412.969711  -11412.809216        -4.9928         0.0678          -1.60       0.012389
   274       0.164410  -11412.969711  -11412.805142        -3.6914         0.0678          -1.60       0.007410
   275       0.164410  -11412.970152  -11412.805742        -3.4060         0.0715          -1.60       0.007451
   276       0.164410  -11412.969722  -11412.805312        -3.4835         0.0679          -1.60       0.007411
   277       0.171989  -11412.969722  -11412.796545        -3.5724         0.0679          -1.60       0.007411
   278       0.171989  -11412.970304  -11412.798315        -3.3779         0.0728          -1.60       0.007466
   279       0.159546  -11412.969893  -11412.810347        -3.2576         0.0728          -1.60       0.003351
   280       0.159546  -11412.968206  -11412.808660        -3.5578         0.0584          -1.60       0.003207
   281       0.159546  -11412.960516  -11412.800970        -4.7539         0.0045          -1.60       0.002758
   282       0.156008  -11412.956240  -11412.800232        -4.6681         0.0045          -1.60       0.014612
   283       0.139898  -11412.958662  -11412.818764        -4.6955         0.0045          -1.60       0.014226
   284       0.139898  -11412.962142  -11412.822244        -4.1897         0.0272          -1.60       0.014438
   285       0.139898  -11412.962142  -11412.822244        -4.3219         0.0272          -1.60       0.007410
   286       0.139898  -11412.967375  -11412.827477        -3.3806         0.0674          -1.60       0.014868
   287       0.139898  -11412.967375  -11412.827477        -2.5300         0.0674          -1.60       0.014868
   288       0.139898  -11412.956924  -11412.817026        -4.9493        -0.0060          -1.60       0.014136
   289       0.139898  -11412.964510  -11412.824611        -3.8392         0.0443          -1.60       0.014613
   290       0.129765  -11412.961404  -11412.831639        -3.7016         0.0443          -1.60       0.043169
   291       0.160781  -11412.974030  -11412.813249        -4.1541         0.0443          -1.60       0.008151
   292       0.167943  -11412.974030  -11412.804032        -4.0850         0.0443          -1.60       0.008151
   293       0.137521  -11412.968627  -11412.831107        -3.9450         0.0443          -1.60       0.013706
   294       0.163649  -11412.968141  -11412.804492        -3.8245         0.0443          -1.60       0.015518
   295       0.153114  -11412.968141  -11412.808840        -3.9018         0.0443          -1.60       0.015518
   296       0.153114  -11412.962664  -11412.809551        -4.6345         0.0067          -1.60       0.015107
   297       0.153114  -11412.962664  -11412.809551        -5.1519         0.0067          -1.60       0.015107
   298       0.135669  -11412.954958  -11412.819289        -5.0598         0.0067          -1.60       0.012178
   299       0.135669  -11412.954468  -11412.818799        -5.1255         0.0039          -1.60       0.012156
   300       0.146518  -11412.950765  -11412.804247        -5.0245         0.0039          -1.60       0.012018
   301       0.160793  -11412.963776  -11412.802983        -4.9977         0.0039          -1.60       0.017015
   302       0.160793  -11412.963776  -11412.802983        -6.6842         0.0039          -1.60       0.012156
   303       0.160793  -11412.963776  -11412.802983        -5.5026         0.0039          -1.60       0.012156
   304       0.160793  -11412.958129  -11412.797336        -5.8227        -0.0265          -1.60       0.016765
   305       0.160793  -11412.958129  -11412.797336        -7.9385        -0.0265          -1.60       0.016765
   306       0.158349  -11412.953603  -11412.795255        -5.6751        -0.0265          -1.60       0.013020
   307       0.158349  -11412.951585  -11412.793237        -5.9807        -0.0365          -1.60       0.012945
   308       0.169308  -11412.960007  -11412.790699        -6.2243        -0.0365          -1.60       0.010259
   309       0.150271  -11412.966719  -11412.816448        -6.1562        -0.0365          -1.60       0.010399
   310       0.139788  -11412.966719  -11412.819357        -6.3887        -0.0365          -1.60       0.010399
   311       0.139788  -11412.966719  -11412.819357        -8.0420        -0.0365          -1.60       0.012945
   312       0.139788  -11412.966719  -11412.819357        -6.1527        -0.0365          -1.60       0.007410
   313       0.163082  -11412.966719  -11412.805458        -6.2536        -0.0365          -1.60       0.010399
   314       0.163082  -11412.966719  -11412.805458        -7.4173        -0.0365          -1.60       0.012945
   315       0.144503  -11412.966719  -11412.811908        -6.3339        -0.0365          -1.60       0.010399
   316       0.144503  -11412.966719  -11412.811908        -8.4183        -0.0365          -1.60       0.012945
   317       0.151310  -11412.966200  -11412.814889        -6.2976        -0.0365          -1.60       0.010758
   318       0.144665  -11412.965360  -11412.820695        -5.9305        -0.0365          -1.60       0.015900
   319       0.136035  -11412.965360  -11412.814497        -6.1689        -0.0365          -1.60       0.015900
