 Steps         KinEng         PotEng         TotEng          dE_dN        ElecNum       RxnCoord      MeanForce
    22       0.143957  -11412.977387  -11412.833430        -2.8463        -0.0142           3.00       0.019320
    23       0.143957  -11412.977387  -11412.833430        -1.4810        -0.0142           3.00       0.023005
    24       0.143957  -11412.973720  -11412.829762        -3.7893        -0.0463           3.00       0.019062
    25       0.149451  -11412.979018  -11412.829566        -3.5785        -0.0463           3.00       0.022395
    26       0.149451  -11412.979018  -11412.829566        -2.4371        -0.0463           3.00       0.019062
    27       0.159986  -11412.979018  -11412.823061        -3.5319        -0.0463           3.00       0.022395
    28       0.154499  -11412.985094  -11412.830595        -3.6356        -0.0463           3.00       0.016882
    29       0.134846  -11412.979458  -11412.844612        -3.5389        -0.0463           3.00       0.016344
    30       0.134846  -11412.979458  -11412.844612        -2.2146        -0.0463           3.00       0.019062
    31       0.134846  -11412.979394  -11412.844548        -3.5543        -0.0469           3.00       0.016340
    32       0.172582  -11412.979394  -11412.806759        -3.3837        -0.0469           3.00       0.016340
    33       0.149265  -11412.993111  -11412.843846        -3.4043        -0.0469           3.00       0.010057
    34       0.140367  -11412.997874  -11412.857507        -3.4072        -0.0469           3.00       0.016699
    35       0.140367  -11412.996227  -11412.855860        -3.8156        -0.0601           3.00       0.016574
    36       0.140367  -11412.996227  -11412.855860        -5.2929        -0.0601           3.00       0.016574
    37       0.140367  -11412.993025  -11412.852658        -4.4913        -0.0824           3.00       0.016347
    38       0.150000  -11412.993025  -11412.833927        -4.6648        -0.0824           3.00       0.016347
    39       0.155596  -11412.990550  -11412.834954        -4.6201        -0.0824           3.00       0.016000
    40       0.156671  -11412.990550  -11412.825913        -4.2723        -0.0824           3.00       0.016000
    41       0.156671  -11412.989670  -11412.832999        -4.5967        -0.0824           3.00       0.024417
    42       0.151261  -11412.989670  -11412.831212        -4.3085        -0.0824           3.00       0.024417
    43       0.151261  -11412.990508  -11412.839247        -4.4383        -0.0771           3.00       0.024477
    44       0.151261  -11412.990508  -11412.839247        -5.5600        -0.0771           3.00       0.024477
    45       0.140699  -11412.982997  -11412.842298        -4.1930        -0.0771           3.00       0.024043
    46       0.140699  -11412.986769  -11412.846069        -3.3116        -0.0479           3.00       0.024326
    47       0.148855  -11412.976778  -11412.827923        -3.4034        -0.0479           3.00       0.021287
    48       0.152977  -11412.971429  -11412.818452        -3.2938        -0.0479           3.00       0.025479
    49       0.164359  -11412.975154  -11412.810795        -3.4345        -0.0479           3.00       0.016780
    50       0.168514  -11412.976833  -11412.808319        -3.3962        -0.0479           3.00       0.018074
    51       0.162166  -11412.972901  -11412.810735        -3.3325        -0.0479           3.00       0.017308
    52       0.162166  -11412.972901  -11412.810735        -1.8566        -0.0479           3.00       0.024326
    53       0.147333  -11412.972901  -11412.825548        -3.3529        -0.0479           3.00       0.017308
    54       0.149752  -11412.963852  -11412.814100        -3.3301        -0.0479           3.00       0.010379
    55       0.149752  -11412.963852  -11412.814100        -1.3958        -0.0479           3.00       0.024326
    56       0.149752  -11412.963763  -11412.814011        -3.3541        -0.0487           3.00       0.010372
    57       0.149752  -11412.963669  -11412.813917        -3.3540        -0.0487           3.00       0.010343
    58       0.183348  -11412.977764  -11412.794416        -3.0913        -0.0487           3.00       0.015434
    59       0.141481  -11412.977764  -11412.832869        -3.4928        -0.0487           3.00       0.015434
    60       0.169076  -11412.977764  -11412.812675        -3.1253        -0.0487           3.00       0.015434
    61       0.169076  -11412.977764  -11412.812675        -1.9778        -0.0487           3.00       0.010348
    62       0.169076  -11412.972652  -11412.803577        -4.3176        -0.0886           3.00       0.015050
    63       0.183934  -11412.972652  -11412.789879        -4.2844        -0.0886           3.00       0.015050
    64       0.146591  -11412.972652  -11412.836173        -4.4339        -0.0886           3.00       0.015050
    65       0.144924  -11412.968126  -11412.823202        -4.0126        -0.0886           3.00       0.013200
    66       0.144924  -11412.972233  -11412.827310        -2.9737        -0.0546           3.00       0.013534
    67       0.144924  -11412.972567  -11412.827644        -2.8705        -0.0513           3.00       0.013564
    68       0.146757  -11412.978922  -11412.832165        -3.1017        -0.0513           3.00       0.014743
    69       0.164148  -11412.978922  -11412.818925        -2.9748        -0.0513           3.00       0.014743
    70       0.137536  -11412.975830  -11412.838293        -3.2545        -0.0513           3.00       0.018852
    71       0.139236  -11412.972327  -11412.833092        -3.2693        -0.0513           3.00       0.022973
    72       0.133299  -11412.981147  -11412.847848        -3.4213        -0.0513           3.00       0.025429
    73       0.133299  -11412.981147  -11412.847848        -3.0452        -0.0513           3.00       0.013564
    74       0.133299  -11412.976294  -11412.842995        -4.4859        -0.0868           3.00       0.025065
    75       0.156138  -11412.965787  -11412.809649        -4.5494        -0.0868           3.00       0.022898
    76       0.171511  -11412.961977  -11412.790466        -4.7086        -0.0868           3.00       0.021298
    77       0.171511  -11412.961977  -11412.790466        -4.7001        -0.0868           3.00       0.010343
    78       0.139113  -11412.961977  -11412.829177        -4.5776        -0.0868           3.00       0.021298
    79       0.139113  -11412.962416  -11412.823302        -4.7186        -0.0868           3.00       0.019512
    80       0.139113  -11412.963714  -11412.824601        -4.4716        -0.0786           3.00       0.019593
    81       0.139113  -11412.963714  -11412.824601        -5.9701        -0.0786           3.00       0.019593
    82       0.139113  -11412.969142  -11412.830029        -3.1521        -0.0373           3.00       0.019989
    83       0.131060  -11412.969142  -11412.828584        -3.0310        -0.0373           3.00       0.019989
    84       0.159683  -11412.972691  -11412.813009        -3.0811        -0.0373           3.00       0.016623
    85       0.159683  -11412.972174  -11412.812491        -3.2331        -0.0421           3.00       0.016579
    86       0.158554  -11412.974050  -11412.815496        -3.2907        -0.0421           3.00       0.012967
    87       0.150310  -11412.974050  -11412.805819        -3.0921        -0.0421           3.00       0.012967
    88       0.150310  -11412.974050  -11412.805819        -2.5086        -0.0421           3.00       0.016579
    89       0.150310  -11412.974050  -11412.805819        -2.7762        -0.0421           3.00       0.016579
    90       0.149280  -11412.974050  -11412.822415        -3.2882        -0.0421           3.00       0.012967
    91       0.149280  -11412.974430  -11412.825150        -3.3058        -0.0421           3.00       0.010756
    92       0.149280  -11412.968432  -11412.819152        -4.6925        -0.0855           3.00       0.010321
    93       0.155621  -11412.968432  -11412.816520        -4.4398        -0.0855           3.00       0.010321
    94       0.142615  -11412.975346  -11412.832730        -4.6092        -0.0855           3.00       0.014506
    95       0.142625  -11412.978694  -11412.836070        -4.7264        -0.0855           3.00       0.014873
    96       0.142625  -11412.970981  -11412.828357        -5.7807        -0.1278           3.00       0.014460
    97       0.142625  -11412.973210  -11412.830585        -5.5494        -0.1164           3.00       0.014561
    98       0.135814  -11412.973210  -11412.826670        -5.2031        -0.1164           3.00       0.014561
    99       0.135814  -11412.975781  -11412.839967        -5.2117        -0.1025           3.00       0.014696
   100       0.165347  -11412.975781  -11412.804891        -4.9156        -0.1025           3.00       0.014696
   101       0.165347  -11412.975781  -11412.804891        -6.3203        -0.1025           3.00       0.014696
   102       0.165347  -11412.975781  -11412.804891        -6.2092        -0.1025           3.00       0.014696
   103       0.165347  -11412.980361  -11412.815014        -4.3951        -0.0749           3.00       0.014986
   104       0.141756  -11412.980361  -11412.826071        -4.4452        -0.0749           3.00       0.014986
   105       0.141756  -11412.974602  -11412.832846        -5.3765        -0.1090           3.00       0.014631
   106       0.142043  -11412.971433  -11412.829391        -5.3760        -0.1090           3.00       0.016479
   107       0.142043  -11412.980825  -11412.838782        -3.4778        -0.0480           3.00       0.017078
   108       0.142043  -11412.978437  -11412.836395        -4.0940        -0.0663           3.00       0.016898
   109       0.142043  -11412.978437  -11412.836395        -5.8141        -0.0663           3.00       0.016898
   110       0.156771  -11412.978437  -11412.818149        -3.9392        -0.0663           3.00       0.016898
   111       0.135332  -11412.978410  -11412.843077        -4.2118        -0.0663           3.00       0.013135
   112       0.135332  -11412.978410  -11412.843077        -2.5316        -0.0663           3.00       0.016898
   113       0.136654  -11412.978410  -11412.827869        -3.9328        -0.0663           3.00       0.013135
   114       0.136654  -11412.978410  -11412.827869        -5.5143        -0.0663           3.00       0.016898
   115       0.136654  -11412.978410  -11412.827869        -2.6499        -0.0663           3.00       0.016898
   116       0.163399  -11412.978410  -11412.804649        -4.1264        -0.0663           3.00       0.013135
   117       0.132240  -11412.978410  -11412.842085        -4.0758        -0.0663           3.00       0.013135
   118       0.132240  -11412.982217  -11412.849977        -3.2484        -0.0367           3.00       0.013437
   119       0.138310  -11412.980541  -11412.842231        -3.1249        -0.0367           3.00       0.014914
   120       0.151631  -11412.980541  -11412.839477        -3.1146        -0.0367           3.00       0.014914
   121       0.151631  -11412.975542  -11412.823911        -4.3676        -0.0755           3.00       0.014519
   122       0.151631  -11412.975542  -11412.823911        -5.9705        -0.0755           3.00       0.014519
   123       0.151631  -11412.975561  -11412.823930        -4.3634        -0.0753           3.00       0.014521
   124       0.151505  -11412.974873  -11412.823368        -4.2615        -0.0753           3.00       0.019622
   125       0.151505  -11412.974873  -11412.823368        -6.0584        -0.0753           3.00       0.014521
   126       0.151505  -11412.980458  -11412.828953        -2.8721        -0.0298           3.00       0.020057
   127       0.151505  -11412.980458  -11412.828953        -3.2126        -0.0298           3.00       0.010756
   128       0.151505  -11412.980532  -11412.829027        -2.8503        -0.0291           3.00       0.020063
   129       0.151505  -11412.980476  -11412.828971        -2.8668        -0.0296           3.00       0.020058
   130       0.147303  -11412.980476  -11412.843014        -2.7364        -0.0296           3.00       0.020058
   131       0.147303  -11412.980476  -11412.843014        -1.4942        -0.0296           3.00       0.020058
   132       0.149038  -11412.988673  -11412.839635        -2.8380        -0.0296           3.00       0.019614
   133       0.149038  -11412.985825  -11412.836788        -3.6323        -0.0552           3.00       0.019370
   134       0.153835  -11412.980879  -11412.827044        -3.7740        -0.0552           3.00       0.015503
   135       0.153835  -11412.980976  -11412.827141        -3.7935        -0.0552           3.00       0.011653
   136       0.153835  -11412.981263  -11412.827428        -3.8133        -0.0552           3.00       0.004028
   137       0.140198  -11412.989597  -11412.849399        -3.7070        -0.0552           3.00       0.009407
   138       0.153548  -11412.989597  -11412.827505        -3.7019        -0.0552           3.00       0.009407
   139       0.136971  -11412.989597  -11412.854914        -3.6792        -0.0552           3.00       0.009407
   140       0.136971  -11412.989597  -11412.854914        -2.1237        -0.0552           3.00       0.019467
   141       0.141467  -11412.989597  -11412.851257        -3.8120        -0.0552           3.00       0.009407
   142       0.141467  -11412.989597  -11412.851257        -3.7351        -0.0552           3.00       0.004028
   143       0.141467  -11412.989130  -11412.847662        -3.8218        -0.0588           3.00       0.009372
   144       0.139021  -11412.989130  -11412.848180        -3.7856        -0.0588           3.00       0.009372
   145       0.145166  -11412.989130  -11412.837142        -3.6408        -0.0588           3.00       0.009372
   146       0.140188  -11412.989130  -11412.846642        -3.8362        -0.0588           3.00       0.009372
   147       0.161733  -11412.989130  -11412.833723        -3.6973        -0.0588           3.00       0.009372
   148       0.161733  -11412.989130  -11412.833723        -5.1667        -0.0588           3.00       0.009372
   149       0.161733  -11412.981523  -11412.819789        -5.2571        -0.1072           3.00       0.008900
   150       0.151683  -11412.984773  -11412.833090        -5.3083        -0.1072           3.00       0.005986
   151       0.151683  -11412.984773  -11412.833090        -6.4305        -0.1072           3.00       0.008900
   152       0.151683  -11412.992437  -11412.840755        -3.8501        -0.0589           3.00       0.006464
   153       0.151683  -11412.992437  -11412.840755        -5.7049        -0.0589           3.00       0.006464
   154       0.155334  -11412.992437  -11412.834016        -3.8053        -0.0589           3.00       0.006464
   155       0.138338  -11412.992437  -11412.844061        -3.7527        -0.0589           3.00       0.006464
   156       0.159604  -11412.984582  -11412.824978        -3.7748        -0.0589           3.00       0.017059
   157       0.159604  -11412.984582  -11412.824978        -5.2572        -0.0589           3.00       0.006464
   158       0.156871  -11412.984582  -11412.821779        -4.0357        -0.0589           3.00       0.017059
   159       0.156871  -11412.984582  -11412.821779        -2.7805        -0.0589           3.00       0.006464
   160       0.156871  -11412.989005  -11412.832134        -2.5252        -0.0180           3.00       0.017405
   161       0.156871  -11412.989005  -11412.832134        -1.8080        -0.0180           3.00       0.017405
   162       0.160132  -11412.989005  -11412.821321        -2.3387        -0.0180           3.00       0.017405
   163       0.160132  -11412.982614  -11412.822482        -4.2284        -0.0731           3.00       0.016929
   164       0.145489  -11412.982614  -11412.827419        -4.1157        -0.0731           3.00       0.016929
   165       0.144605  -11412.982614  -11412.825750        -4.3294        -0.0731           3.00       0.016929
   166       0.169245  -11412.981749  -11412.812504        -4.3649        -0.0731           3.00       0.010197
   167       0.169245  -11412.983586  -11412.814341        -3.9451        -0.0603           3.00       0.010317
   168       0.174303  -11412.981023  -11412.806720        -3.8764        -0.0603           3.00       0.005751
   169       0.144273  -11412.982409  -11412.838136        -4.0381        -0.0603           3.00       0.004773
   170       0.149202  -11412.972679  -11412.823477        -3.9307        -0.0603           3.00       0.011626
   171       0.139876  -11412.972679  -11412.823761        -4.0004        -0.0603           3.00       0.011626
   172       0.158346  -11412.962100  -11412.803754        -4.1660        -0.0603           3.00       0.008029
   173       0.178017  -11412.979056  -11412.801040        -4.1034        -0.0603           3.00       0.010411
   174       0.146056  -11412.979056  -11412.836866        -4.1424        -0.0603           3.00       0.010411
   175       0.142140  -11412.979056  -11412.835805        -3.9597        -0.0603           3.00       0.010411
   176       0.140462  -11412.973991  -11412.833529        -4.1646        -0.0603           3.00       0.016227
   177       0.140462  -11412.973991  -11412.833529        -2.0919        -0.0603           3.00       0.010317
   178       0.140462  -11412.968891  -11412.828430        -5.1511        -0.0921           3.00       0.015883
   179       0.142649  -11412.968891  -11412.813426        -4.8745        -0.0921           3.00       0.015883
   180       0.142649  -11412.968891  -11412.813426        -6.3142        -0.0921           3.00       0.015883
   181       0.170386  -11412.968891  -11412.784227        -5.1498        -0.0921           3.00       0.015883
   182       0.170386  -11412.968891  -11412.784227        -6.3313        -0.0921           3.00       0.015883
   183       0.170386  -11412.968891  -11412.784227        -6.7051        -0.0921           3.00       0.015883
   184       0.170302  -11412.968891  -11412.793432        -5.1921        -0.0921           3.00       0.015883
   185       0.181701  -11412.968891  -11412.780195        -5.1477        -0.0921           3.00       0.015883
   186       0.131507  -11412.962467  -11412.830960        -5.1005        -0.0921           3.00       0.014207
   187       0.131507  -11412.970247  -11412.838739        -3.4734        -0.0394           3.00       0.014754
   188       0.169929  -11412.974516  -11412.804586        -3.0173        -0.0394           3.00       0.011001
   189       0.140575  -11412.974516  -11412.837555        -3.1639        -0.0394           3.00       0.011001
   190       0.140575  -11412.974789  -11412.834214        -2.9365        -0.0368           3.00       0.011028
   191       0.140575  -11412.974789  -11412.834214        -2.1602        -0.0368           3.00       0.011028
   192       0.158364  -11412.974789  -11412.809216        -3.2576        -0.0368           3.00       0.011028
   193       0.159090  -11412.972720  -11412.813629        -3.1186        -0.0368           3.00       0.009920
   194       0.146938  -11412.972720  -11412.822913        -2.9371        -0.0368           3.00       0.009920
   195       0.146938  -11412.972831  -11412.825892        -3.0864        -0.0357           3.00       0.009930
   196       0.146938  -11412.972831  -11412.825892        -3.0823        -0.0357           3.00       0.004028
   197       0.140519  -11412.972831  -11412.811778        -2.8489        -0.0357           3.00       0.009930
   198       0.140519  -11412.969113  -11412.828594        -4.0535        -0.0660           3.00       0.009624
   199       0.150257  -11412.969113  -11412.818385        -3.7882        -0.0660           3.00       0.009624
   200       0.150257  -11412.971525  -11412.821269        -3.4514        -0.0473           3.00       0.009815
   201       0.150257  -11412.971525  -11412.821269        -1.5318        -0.0473           3.00       0.009815
   202       0.132261  -11412.971525  -11412.840009        -3.2507        -0.0473           3.00       0.009815
   203       0.134933  -11412.971525  -11412.826664        -3.2143        -0.0473           3.00       0.009815
   204       0.131949  -11412.973575  -11412.841626        -3.4157        -0.0473           3.00       0.000713
   205       0.131949  -11412.973575  -11412.841626        -4.9764        -0.0473           3.00       0.009815
   206       0.149020  -11412.973575  -11412.821752        -3.2924        -0.0473           3.00       0.000713
   207       0.149916  -11412.973575  -11412.827322        -3.2269        -0.0473           3.00       0.000713
   208       0.149916  -11412.973575  -11412.827322        -3.7619        -0.0473           3.00       0.004028
   209       0.149916  -11412.974760  -11412.824845        -3.0879        -0.0368           3.00       0.000833
   210       0.156307  -11412.978052  -11412.821746        -3.1597        -0.0368           3.00       0.006695
   211       0.135772  -11412.978052  -11412.827751        -2.9492        -0.0368           3.00       0.006695
   212       0.164352  -11412.972343  -11412.807991        -3.1568        -0.0368           3.00       0.005146
   213       0.142628  -11412.972343  -11412.822016        -3.3662        -0.0368           3.00       0.005146
   214       0.148062  -11412.972343  -11412.820586        -2.9235        -0.0368           3.00       0.005146
   215       0.148062  -11412.972343  -11412.820586        -2.1276        -0.0368           3.00       0.000833
   216       0.148062  -11412.972343  -11412.820586        -2.1642        -0.0368           3.00       0.000833
   217       0.153353  -11412.972343  -11412.817067        -3.2540        -0.0368           3.00       0.005146
   218       0.151222  -11412.972343  -11412.821565        -3.1121        -0.0368           3.00       0.005146
   219       0.151222  -11412.972343  -11412.821565        -1.1890        -0.0368           3.00       0.000833
   220       0.151222  -11412.972343  -11412.821565        -3.2053        -0.0368           3.00       0.004028
   221       0.151222  -11412.972343  -11412.821565        -3.3961        -0.0368           3.00       0.004028
   222       0.150612  -11412.972343  -11412.816330        -3.0245        -0.0368           3.00       0.005146
   223       0.150612  -11412.973254  -11412.822642        -2.8863        -0.0280           3.00       0.005234
   224       0.150612  -11412.973254  -11412.822642        -1.5168        -0.0280           3.00       0.005234
   225       0.150612  -11412.973254  -11412.822642        -3.0305        -0.0280           3.00       0.004028
   226       0.150612  -11412.973254  -11412.822642        -2.8912        -0.0280           3.00       0.004028
   227       0.159327  -11412.973254  -11412.818020        -2.7224        -0.0280           3.00       0.005234
   228       0.159327  -11412.965104  -11412.805777        -4.8392        -0.0892           3.00       0.004575
   229       0.154888  -11412.965104  -11412.808591        -4.5907        -0.0892           3.00       0.004575
   230       0.158511  -11412.965104  -11412.816785        -4.7388        -0.0892           3.00       0.004575
   231       0.155800  -11412.965104  -11412.806407        -4.9618        -0.0892           3.00       0.004575
   232       0.155800  -11412.965104  -11412.806407        -6.3036        -0.0892           3.00       0.004575
   233       0.155800  -11412.974421  -11412.818621        -2.5145        -0.0155           3.00       0.005356
   234       0.155800  -11412.967410  -11412.811610        -4.3859        -0.0747           3.00       0.004736
   235       0.155800  -11412.967410  -11412.811610        -2.2301        -0.0747           3.00       0.004736
   236       0.161322  -11412.967410  -11412.806271        -4.4319        -0.0747           3.00       0.004736
   237       0.161322  -11412.967061  -11412.805739        -4.4593        -0.0770           3.00       0.004710
   238       0.161322  -11412.965328  -11412.804006        -4.7984        -0.0879           3.00       0.004590
   239       0.143770  -11412.965328  -11412.826855        -4.8445        -0.0879           3.00       0.004590
   240       0.158943  -11412.965328  -11412.785793        -4.6638        -0.0879           3.00       0.004590
   241       0.158943  -11412.965328  -11412.785793        -6.2641        -0.0879           3.00       0.004590
   242       0.158943  -11412.965328  -11412.785793        -4.9126        -0.0879           3.00       0.004028
   243       0.158943  -11412.965328  -11412.785793        -4.8044        -0.0879           3.00       0.004028
   244       0.145414  -11412.965328  -11412.808336        -4.8728        -0.0879           3.00       0.004590
   245       0.142807  -11412.965328  -11412.823402        -4.7521        -0.0879           3.00       0.004590
   246       0.142807  -11412.965328  -11412.823402        -5.3460        -0.0879           3.00       0.004590
   247       0.142807  -11412.965328  -11412.823402        -2.7965        -0.0879           3.00       0.004590
   248       0.149348  -11412.965328  -11412.812825        -4.6582        -0.0879           3.00       0.004590
   249       0.149348  -11412.965328  -11412.812825        -2.6837        -0.0879           3.00       0.004590
   250       0.138011  -11412.965328  -11412.824535        -4.9323        -0.0879           3.00       0.004590
   251       0.141039  -11412.965328  -11412.828963        -4.7967        -0.0879           3.00       0.004590
   252       0.141039  -11412.964666  -11412.823627        -4.7942        -0.0879           3.00       0.007237
   253       0.141039  -11412.964666  -11412.823627        -4.7919        -0.0879           3.00       0.007237
   254       0.144583  -11412.970831  -11412.826247        -4.8430        -0.0879           3.00       0.003187
   255       0.144583  -11412.978494  -11412.833911        -2.9869        -0.0312           3.00       0.003825
   256       0.160892  -11412.978494  -11412.828254        -2.8369        -0.0312           3.00       0.003825
   257       0.144148  -11412.978494  -11412.839322        -2.9723        -0.0312           3.00       0.003825
   258       0.144148  -11412.972940  -11412.828792        -4.4258        -0.0747           3.00       0.003336
   259       0.144148  -11412.972940  -11412.828792        -5.2757        -0.0747           3.00       0.003336
   260       0.144148  -11412.979031  -11412.834883        -2.8178        -0.0258           3.00       0.003882
   261       0.144148  -11412.979732  -11412.835584        -2.5874        -0.0183           3.00       0.003961
   262       0.144148  -11412.979732  -11412.835584        -1.0589        -0.0183           3.00       0.003961
   263       0.144148  -11412.979838  -11412.835690        -2.5960        -0.0183           3.00       0.003701
   264       0.144148  -11412.979838  -11412.835690        -0.8851        -0.0183           3.00       0.004121
   265       0.142855  -11412.979838  -11412.821498        -2.6223        -0.0183           3.00       0.003701
   266       0.142855  -11412.980002  -11412.837147        -2.5405        -0.0164           3.00       0.003721
   267       0.142855  -11412.980276  -11412.837421        -2.5333        -0.0164           3.00       0.007579
   268       0.143199  -11412.980276  -11412.825708        -2.6491        -0.0164           3.00       0.007579
   269       0.143199  -11412.974237  -11412.831038        -4.2276        -0.0685           3.00       0.006969
   270       0.144789  -11412.974237  -11412.824471        -3.9264        -0.0685           3.00       0.006969
   271       0.144789  -11412.973964  -11412.829175        -4.2894        -0.0704           3.00       0.006947
   272       0.138692  -11412.973964  -11412.824756        -4.4531        -0.0704           3.00       0.006947
   273       0.138692  -11412.973967  -11412.835275        -4.2908        -0.0704           3.00       0.006480
   274       0.134301  -11412.971848  -11412.837547        -4.2531        -0.0704           3.00       0.009969
   275       0.159531  -11412.971848  -11412.814312        -4.4319        -0.0704           3.00       0.009969
   276       0.162240  -11412.971848  -11412.806079        -3.9883        -0.0704           3.00       0.009969
   277       0.162240  -11412.971848  -11412.806079        -4.2791        -0.0704           3.00       0.006480
   278       0.162240  -11412.971848  -11412.806079        -5.1981        -0.0704           3.00       0.006947
   279       0.162240  -11412.972094  -11412.809853        -4.1977        -0.0687           3.00       0.009988
   280       0.162240  -11412.976587  -11412.814347        -3.0168        -0.0325           3.00       0.010405
   281       0.162240  -11412.967973  -11412.805733        -5.0126        -0.0946           3.00       0.009702
   282       0.128207  -11412.967973  -11412.836119        -4.9884        -0.0946           3.00       0.009702
   283       0.128207  -11412.966536  -11412.838329        -5.2440        -0.1027           3.00       0.009619
   284       0.135668  -11412.960781  -11412.825113        -5.2018        -0.1027           3.00       0.011731
   285       0.135668  -11412.960781  -11412.825113        -5.1530        -0.1027           3.00       0.006480
   286       0.135668  -11412.956226  -11412.820558        -5.7847        -0.1267           3.00       0.011486
   287       0.135668  -11412.956226  -11412.820558        -6.0281        -0.1267           3.00       0.011486
   288       0.135668  -11412.960093  -11412.824425        -5.3056        -0.1065           3.00       0.011690
   289       0.140095  -11412.960093  -11412.819883        -5.2474        -0.1065           3.00       0.011690
   290       0.140095  -11412.960093  -11412.819883        -5.2970        -0.1065           3.00       0.006480
   291       0.143698  -11412.960093  -11412.819161        -5.1566        -0.1065           3.00       0.011690
   292       0.155129  -11412.959544  -11412.804415        -5.0008        -0.1065           3.00       0.008755
   293       0.155129  -11412.961917  -11412.806788        -4.6237        -0.0922           3.00       0.008930
   294       0.155129  -11412.968064  -11412.812935        -3.1800        -0.0467           3.00       0.009516
   295       0.144519  -11412.968064  -11412.830828        -3.2535        -0.0467           3.00       0.009516
   296       0.163797  -11412.965527  -11412.801730        -3.2440        -0.0467           3.00       0.013748
   297       0.163797  -11412.965721  -11412.801924        -3.2640        -0.0467           3.00       0.007075
   298       0.140331  -11412.965721  -11412.822715        -3.1579        -0.0467           3.00       0.007075
   299       0.140331  -11412.968406  -11412.828075        -2.4172        -0.0192           3.00       0.007399
   300       0.140331  -11412.965877  -11412.825546        -3.2194        -0.0453           3.00       0.007092
   301       0.140331  -11412.963383  -11412.823052        -3.8783        -0.0657           3.00       0.006842
   302       0.140331  -11412.963383  -11412.823052        -2.1402        -0.0657           3.00       0.006842
   303       0.170770  -11412.971511  -11412.800741        -3.7117        -0.0657           3.00       0.004308
   304       0.152759  -11412.963297  -11412.810539        -3.6913        -0.0657           3.00       0.003561
   305       0.152759  -11412.964124  -11412.811366        -3.4756        -0.0590           3.00       0.003638
   306       0.152759  -11412.964124  -11412.811366        -2.2463        -0.0590           3.00       0.003638
   307       0.152759  -11412.964124  -11412.811366        -1.5871        -0.0590           3.00       0.003638
   308       0.170256  -11412.963427  -11412.793171        -3.4838        -0.0590           3.00       0.001356
   309       0.165817  -11412.978282  -11412.812464        -3.5399        -0.0590           3.00       0.002205
   310       0.147677  -11412.966205  -11412.818528        -3.6018        -0.0590           3.00       0.001960
   311       0.147677  -11412.966205  -11412.818528        -5.2765        -0.0590           3.00       0.003638
   312       0.147677  -11412.966200  -11412.818523        -3.6015        -0.0590           3.00       0.002115
   313       0.149977  -11412.960127  -11412.810150        -3.5833        -0.0590           3.00       0.004511
   314       0.160016  -11412.960127  -11412.816500        -3.5678        -0.0590           3.00       0.004511
   315       0.147939  -11412.961918  -11412.813979        -3.8492        -0.0590           3.00       0.005814
   316       0.157364  -11412.961918  -11412.796947        -3.7948        -0.0590           3.00       0.005814
   317       0.157364  -11412.953179  -11412.795815        -5.4143        -0.1133           3.00       0.005165
   318       0.157364  -11412.959556  -11412.802192        -4.3772        -0.0757           3.00       0.005613
   319       0.164413  -11412.972637  -11412.808224        -4.1620        -0.0757           3.00       0.014673
   320       0.133931  -11412.972637  -11412.822779        -4.3540        -0.0757           3.00       0.014673
   321       0.157529  -11412.972637  -11412.797402        -4.2500        -0.0757           3.00       0.014673
   322       0.157529  -11412.973140  -11412.815611        -4.1743        -0.0757           3.00       0.011414
