 Steps         KinEng         PotEng         TotEng          dE_dN        ElecNum       RxnCoord      MeanForce
    55       0.158394  -11412.953411  -11412.807795        -5.7052        -0.0422          -0.40      -0.004617
    56       0.158394  -11412.953411  -11412.807795        -3.6070        -0.0422          -0.40      -0.006691
    57       0.158394  -11412.953411  -11412.807795        -3.6867        -0.0422          -0.40      -0.006691
    58       0.161938  -11412.953411  -11412.812072        -3.5779        -0.0422          -0.40       0.000042
    59       0.166022  -11412.966601  -11412.800579        -3.3612        -0.0422          -0.40      -0.000057
    60       0.166022  -11412.966601  -11412.800579        -1.8101        -0.0422          -0.40      -0.004617
    61       0.166022  -11412.968617  -11412.802594        -2.7346        -0.0230          -0.40       0.000217
    62       0.141943  -11412.975612  -11412.833669        -2.8197        -0.0230          -0.40      -0.000510
    63       0.143156  -11412.975612  -11412.832476        -2.6994        -0.0230          -0.40      -0.000510
    64       0.142544  -11412.973346  -11412.830802        -2.5706        -0.0230          -0.40       0.006060
    65       0.142544  -11412.973346  -11412.830802        -1.1673        -0.0230          -0.40       0.000217
    66       0.142544  -11412.975945  -11412.833401        -1.6069         0.0134          -0.40       0.006640
    67       0.141586  -11412.973226  -11412.831639        -1.5332         0.0134          -0.40       0.012723
    68       0.175655  -11412.973226  -11412.795556        -1.5039         0.0134          -0.40       0.012723
    69       0.175655  -11412.970052  -11412.794396        -2.7466        -0.0302          -0.40       0.011914
    70       0.175655  -11412.970052  -11412.794396        -1.4896        -0.0302          -0.40       0.011914
    71       0.175655  -11412.961349  -11412.785694        -4.9946        -0.0956          -0.40       0.010914
    72       0.154649  -11412.961349  -11412.800589        -4.9786        -0.0956          -0.40       0.010914
    73       0.156219  -11412.961349  -11412.798886        -5.0267        -0.0956          -0.40       0.010914
    74       0.156219  -11412.961848  -11412.805629        -4.8984        -0.0926          -0.40       0.010957
    75       0.141156  -11412.955873  -11412.814717        -4.9706        -0.0926          -0.40       0.008488
    76       0.161819  -11412.957902  -11412.796082        -4.9974        -0.0926          -0.40      -0.001328
    77       0.161819  -11412.957902  -11412.796082        -6.1846        -0.0926          -0.40       0.010957
    78       0.161819  -11412.957902  -11412.796082        -5.6019        -0.0926          -0.40       0.010957
    79       0.161819  -11412.963041  -11412.801221        -3.8053        -0.0588          -0.40      -0.000862
    80       0.161819  -11412.963041  -11412.801221        -1.9136        -0.0588          -0.40      -0.000862
    81       0.161819  -11412.960742  -11412.798922        -4.3926        -0.0751          -0.40      -0.001092
    82       0.138497  -11412.960742  -11412.818212        -4.6928        -0.0751          -0.40      -0.001092
    83       0.159374  -11412.960888  -11412.801513        -4.5702        -0.0751          -0.40      -0.005842
    84       0.128516  -11412.967803  -11412.839287        -4.5894        -0.0751          -0.40      -0.005618
    85       0.146261  -11412.967803  -11412.820519        -4.4336        -0.0751          -0.40      -0.005618
    86       0.151912  -11412.967803  -11412.810699        -4.6841        -0.0751          -0.40      -0.005618
    87       0.151912  -11412.967803  -11412.810699        -4.6371        -0.0751          -0.40      -0.006691
    88       0.151912  -11412.967803  -11412.810699        -4.5756        -0.0751          -0.40      -0.006691
    89       0.144144  -11412.967803  -11412.811606        -4.4545        -0.0751          -0.40      -0.005618
    90       0.144144  -11412.967235  -11412.823091        -4.7175        -0.0786          -0.40      -0.005664
    91       0.144144  -11412.966848  -11412.822704        -4.7535        -0.0786          -0.40      -0.011553
    92       0.144144  -11412.966848  -11412.822704        -6.3418        -0.0786          -0.40      -0.005723
    93       0.144371  -11412.966848  -11412.827079        -4.7239        -0.0786          -0.40      -0.011553
    94       0.170985  -11412.968626  -11412.797641        -4.6601        -0.0786          -0.40      -0.010883
    95       0.170985  -11412.968626  -11412.797641        -4.7573        -0.0786          -0.40      -0.011553
    96       0.158175  -11412.968626  -11412.807287        -4.8004        -0.0786          -0.40      -0.010883
    97       0.158175  -11412.967894  -11412.809719        -4.8170        -0.0831          -0.40      -0.010939
    98       0.148730  -11412.962826  -11412.814096        -4.7782        -0.0831          -0.40      -0.000793
    99       0.148730  -11412.962581  -11412.813852        -4.7894        -0.0831          -0.40       0.005214
   100       0.148730  -11412.962581  -11412.813852        -6.1384        -0.0831          -0.40      -0.010899
   101       0.148730  -11412.962516  -11412.813787        -4.7713        -0.0831          -0.40       0.008623
   102       0.131641  -11412.962516  -11412.819028        -4.6742        -0.0831          -0.40       0.008623
   103       0.127171  -11412.958482  -11412.831311        -4.9961        -0.0831          -0.40      -0.002177
   104       0.149659  -11412.958482  -11412.808757        -4.7761        -0.0831          -0.40      -0.002177
   105       0.149659  -11412.964766  -11412.815106        -3.4316        -0.0397          -0.40      -0.001569
   106       0.151877  -11412.955704  -11412.803826        -3.4541        -0.0397          -0.40      -0.001579
   107       0.151877  -11412.955704  -11412.803826        -3.4525        -0.0397          -0.40       0.008623
   108       0.177455  -11412.955704  -11412.767167        -3.4191        -0.0397          -0.40      -0.001579
   109       0.142354  -11412.956103  -11412.813749        -3.3981        -0.0397          -0.40       0.003755
   110       0.148524  -11412.956103  -11412.809453        -3.3620        -0.0397          -0.40       0.003755
   111       0.151796  -11412.962293  -11412.810498        -3.4904        -0.0397          -0.40       0.000014
   112       0.157403  -11412.962293  -11412.808899        -3.4881        -0.0397          -0.40       0.000014
   113       0.157403  -11412.959833  -11412.802430        -4.1225        -0.0585          -0.40      -0.000251
   114       0.155099  -11412.959833  -11412.797521        -4.1543        -0.0585          -0.40      -0.000251
   115       0.155099  -11412.962156  -11412.807057        -3.5274        -0.0409          -0.40      -0.000003
   116       0.155099  -11412.962156  -11412.807057        -1.7459        -0.0409          -0.40      -0.000003
   117       0.155099  -11412.963604  -11412.808505        -3.1285        -0.0282          -0.40       0.000185
   118       0.155099  -11412.963494  -11412.808396        -3.1593        -0.0292          -0.40       0.000170
   119       0.155099  -11412.963494  -11412.808396        -1.9179        -0.0292          -0.40       0.000170
   120       0.155099  -11412.963494  -11412.808396        -3.1582        -0.0292          -0.40       0.008623
   121       0.155099  -11412.963494  -11412.808396        -1.8714        -0.0292          -0.40       0.000170
   122       0.155099  -11412.963494  -11412.808396        -2.5177        -0.0292          -0.40       0.000170
   123       0.155099  -11412.963494  -11412.808396        -1.3118        -0.0292          -0.40       0.000170
   124       0.160710  -11412.962655  -11412.801945        -3.1915        -0.0292          -0.40       0.006796
   125       0.146275  -11412.968828  -11412.822554        -3.2186        -0.0292          -0.40       0.008785
   126       0.151456  -11412.965071  -11412.813615        -3.3915        -0.0292          -0.40       0.006741
   127       0.143101  -11412.965608  -11412.822507        -3.2053        -0.0292          -0.40       0.020409
   128       0.143101  -11412.962078  -11412.818977        -4.1510        -0.0572          -0.40       0.019982
   129       0.165648  -11412.956250  -11412.790602        -4.3644        -0.0572          -0.40       0.005038
   130       0.143986  -11412.951520  -11412.807534        -4.2522        -0.0572          -0.40       0.014389
   131       0.176520  -11412.946621  -11412.770101        -4.5241        -0.0572          -0.40      -0.012452
   132       0.176520  -11412.946621  -11412.770101        -2.8079        -0.0572          -0.40       0.019982
   133       0.152350  -11412.946621  -11412.793708        -4.3477        -0.0572          -0.40      -0.012452
   134       0.152350  -11412.949798  -11412.797448        -3.7221        -0.0348          -0.40      -0.012160
   135       0.128364  -11412.949798  -11412.815369        -3.5485        -0.0348          -0.40      -0.012160
   136       0.128364  -11412.949798  -11412.815369        -2.0258        -0.0348          -0.40      -0.012160
   137       0.167877  -11412.955805  -11412.787928        -3.3231        -0.0348          -0.40       0.015466
   138       0.169830  -11412.951035  -11412.781204        -3.5022        -0.0348          -0.40       0.001932
   139       0.156595  -11412.959258  -11412.802662        -3.4569        -0.0348          -0.40       0.006485
   140       0.156595  -11412.956477  -11412.799882        -4.2085        -0.0559          -0.40       0.006180
   141       0.156327  -11412.956477  -11412.798617        -4.1563        -0.0559          -0.40       0.006180
   142       0.147619  -11412.956477  -11412.796317        -4.0952        -0.0559          -0.40       0.006180
   143       0.147619  -11412.956477  -11412.796317        -5.5103        -0.0559          -0.40       0.006180
   144       0.142928  -11412.965896  -11412.822968        -4.0967        -0.0559          -0.40      -0.003252
   145       0.142928  -11412.969074  -11412.826146        -3.2047        -0.0305          -0.40      -0.002888
   146       0.142928  -11412.962558  -11412.819630        -4.8723        -0.0774          -0.40      -0.003540
   147       0.142928  -11412.966517  -11412.823589        -3.9341        -0.0514          -0.40      -0.003189
   148       0.142928  -11412.966517  -11412.823589        -3.9341        -0.0514          -0.40      -0.003189
   149       0.142928  -11412.966517  -11412.823589        -2.1919        -0.0514          -0.40      -0.003189
   150       0.142928  -11412.966517  -11412.823589        -5.9801        -0.0514          -0.40      -0.003189
   151       0.142928  -11412.966517  -11412.823589        -5.1540        -0.0514          -0.40      -0.003189
   152       0.142928  -11412.960315  -11412.817387        -5.3047        -0.0902          -0.40      -0.003702
   153       0.141263  -11412.951220  -11412.809957        -5.2268        -0.0902          -0.40      -0.003110
   154       0.156307  -11412.951220  -11412.787654        -5.4400        -0.0902          -0.40      -0.003110
   155       0.156307  -11412.937177  -11412.780870        -6.8828        -0.1569          -0.40      -0.003917
   156       0.156307  -11412.949026  -11412.792719        -5.5813        -0.1020          -0.40      -0.003250
   157       0.163339  -11412.949544  -11412.786205        -5.7734        -0.1020          -0.40      -0.015867
   158       0.177659  -11412.958015  -11412.780356        -5.6448        -0.1020          -0.40      -0.006924
   159       0.144790  -11412.958015  -11412.806477        -5.7159        -0.1020          -0.40      -0.006924
   160       0.144790  -11412.958015  -11412.806477        -6.1983        -0.1020          -0.40      -0.003250
   161       0.144790  -11412.952059  -11412.807269        -6.4999        -0.1304          -0.40      -0.007284
   162       0.156819  -11412.963814  -11412.806995        -6.3461        -0.1304          -0.40      -0.005856
   163       0.156819  -11412.963814  -11412.806995        -6.8032        -0.1304          -0.40      -0.007284
   164       0.156819  -11412.963814  -11412.806995        -7.1065        -0.1304          -0.40      -0.007284
   165       0.160609  -11412.963814  -11412.800021        -6.2633        -0.1304          -0.40      -0.005856
   166       0.160609  -11412.969277  -11412.808668        -5.6048        -0.1039          -0.40      -0.005513
   167       0.155680  -11412.968179  -11412.812499        -5.6344        -0.1039          -0.40      -0.006477
   168       0.155680  -11412.976010  -11412.820330        -4.0346        -0.0571          -0.40      -0.005861
   169       0.155680  -11412.974214  -11412.818534        -4.4686        -0.0694          -0.40      -0.006025
   170       0.145398  -11412.974214  -11412.819572        -4.4572        -0.0694          -0.40      -0.006025
   171       0.175865  -11412.957719  -11412.781854        -4.2863        -0.0694          -0.40       0.014701
   172       0.175865  -11412.957719  -11412.781854        -6.2811        -0.0694          -0.40      -0.006025
   173       0.175865  -11412.954912  -11412.779047        -4.8941        -0.0871          -0.40       0.014444
   174       0.175865  -11412.954912  -11412.779047        -6.0177        -0.0871          -0.40       0.014444
   175       0.158043  -11412.958835  -11412.800792        -5.0397        -0.0871          -0.40      -0.005608
   176       0.158043  -11412.965216  -11412.807173        -3.5355        -0.0439          -0.40      -0.005046
   177       0.142982  -11412.960339  -11412.817357        -3.5438        -0.0439          -0.40       0.007868
   178       0.135650  -11412.964106  -11412.828456        -3.5022        -0.0439          -0.40       0.003745
   179       0.135650  -11412.960624  -11412.824974        -4.4070        -0.0695          -0.40       0.003421
   180       0.142126  -11412.960624  -11412.808785        -4.3243        -0.0695          -0.40       0.003421
   181       0.142126  -11412.960624  -11412.808785        -4.3062        -0.0695          -0.40       0.008623
   182       0.154369  -11412.960624  -11412.800123        -4.6102        -0.0695          -0.40       0.003421
   183       0.136892  -11412.954582  -11412.817690        -4.3078        -0.0695          -0.40       0.005042
   184       0.145363  -11412.951705  -11412.806342        -4.3123        -0.0695          -0.40       0.012987
   185       0.145363  -11412.951705  -11412.806342        -6.0836        -0.0695          -0.40       0.003421
   186       0.145363  -11412.954621  -11412.809259        -3.5625        -0.0480          -0.40       0.013287
   187       0.143307  -11412.961529  -11412.818222        -3.6876        -0.0480          -0.40       0.001114
   188       0.141673  -11412.970326  -11412.828653        -3.7756        -0.0480          -0.40      -0.006911
   189       0.133746  -11412.970326  -11412.826093        -3.9613        -0.0480          -0.40      -0.006911
   190       0.133746  -11412.969951  -11412.836205        -3.8745        -0.0508          -0.40      -0.006948
   191       0.133746  -11412.968848  -11412.835102        -4.1563        -0.0588          -0.40      -0.007050
   192       0.133746  -11412.970146  -11412.836400        -3.8234        -0.0493          -0.40      -0.006929
   193       0.133746  -11412.970146  -11412.836400        -3.7798        -0.0493          -0.40       0.008623
   194       0.146095  -11412.968404  -11412.822309        -3.8751        -0.0493          -0.40       0.010186
   195       0.146095  -11412.968183  -11412.822088        -3.8884        -0.0493          -0.40       0.006648
   196       0.141057  -11412.964403  -11412.823345        -3.9651        -0.0493          -0.40      -0.003181
   197       0.141057  -11412.966707  -11412.825650        -3.3469        -0.0310          -0.40      -0.002936
   198       0.149703  -11412.971380  -11412.821676        -3.3244        -0.0310          -0.40      -0.006233
   199       0.149703  -11412.971380  -11412.821676        -3.1527        -0.0310          -0.40      -0.002936
   200       0.163967  -11412.971380  -11412.805729        -3.3303        -0.0310          -0.40      -0.006233
   201       0.163967  -11412.971380  -11412.805729        -1.5938        -0.0310          -0.40      -0.002936
   202       0.151771  -11412.971380  -11412.817712        -3.2087        -0.0310          -0.40      -0.006233
   203       0.151771  -11412.971380  -11412.817712        -2.6267        -0.0310          -0.40      -0.002936
   204       0.170566  -11412.971380  -11412.798068        -3.1192        -0.0310          -0.40      -0.006233
   205       0.170614  -11412.971380  -11412.795873        -3.0704        -0.0310          -0.40      -0.006233
   206       0.151264  -11412.971380  -11412.806560        -3.1155        -0.0310          -0.40      -0.006233
   207       0.151334  -11412.961667  -11412.810333        -3.1855        -0.0310          -0.40      -0.000724
   208       0.151334  -11412.961667  -11412.810333        -2.7651        -0.0310          -0.40      -0.002936
   209       0.145025  -11412.961667  -11412.810514        -3.3113        -0.0310          -0.40      -0.000724
   210       0.145025  -11412.954946  -11412.809920        -4.8619        -0.0797          -0.40      -0.001369
   211       0.134580  -11412.954946  -11412.815180        -4.7668        -0.0797          -0.40      -0.001369
   212       0.158049  -11412.971817  -11412.813768        -4.9083        -0.0797          -0.40       0.002501
   213       0.141016  -11412.947893  -11412.806876        -4.9611        -0.0797          -0.40       0.002291
   214       0.141016  -11412.944764  -11412.803748        -5.5521        -0.0970          -0.40       0.002061
   215       0.165701  -11412.949613  -11412.783912        -5.3925        -0.0970          -0.40      -0.013058
   216       0.165701  -11412.949613  -11412.783912        -6.5152        -0.0970          -0.40       0.002061
   217       0.158962  -11412.949613  -11412.785716        -5.2778        -0.0970          -0.40      -0.013058
   218       0.153051  -11412.946940  -11412.793889        -5.2746        -0.0970          -0.40      -0.007745
   219       0.153051  -11412.957042  -11412.803991        -2.7632        -0.0240          -0.40      -0.006768
   220       0.145992  -11412.957042  -11412.797585        -2.6842        -0.0240          -0.40      -0.006768
   221       0.145992  -11412.957042  -11412.797585        -2.8411        -0.0240          -0.40       0.006648
   222       0.164590  -11412.957042  -11412.788131        -2.9057        -0.0240          -0.40      -0.006768
   223       0.155585  -11412.961612  -11412.806027        -2.9971        -0.0240          -0.40      -0.006907
   224       0.149087  -11412.961612  -11412.800838        -2.8717        -0.0240          -0.40      -0.006907
   225       0.149087  -11412.961612  -11412.800838        -2.3891        -0.0240          -0.40      -0.006768
   226       0.164449  -11412.961612  -11412.794732        -2.8646        -0.0240          -0.40      -0.006907
   227       0.151137  -11412.964395  -11412.813258        -3.0108        -0.0240          -0.40      -0.001381
   228       0.151137  -11412.960971  -11412.809834        -3.9642        -0.0526          -0.40      -0.001776
   229       0.151137  -11412.960971  -11412.809834        -2.4617        -0.0526          -0.40      -0.001776
   230       0.151137  -11412.960971  -11412.809834        -2.5537        -0.0526          -0.40      -0.001776
   231       0.151137  -11412.960971  -11412.809834        -5.4362        -0.0526          -0.40      -0.001776
   232       0.164541  -11412.963154  -11412.798613        -3.6222        -0.0526          -0.40       0.000298
   233       0.147195  -11412.967944  -11412.820749        -3.6345        -0.0526          -0.40       0.012892
   234       0.158890  -11412.967944  -11412.789755        -3.7821        -0.0526          -0.40       0.012892
   235       0.158890  -11412.967944  -11412.789755        -3.6389        -0.0526          -0.40       0.006648
   236       0.153063  -11412.967944  -11412.811308        -3.6277        -0.0526          -0.40       0.012892
   237       0.153063  -11412.966848  -11412.813785        -3.9322        -0.0610          -0.40       0.012771
   238       0.152989  -11412.973280  -11412.820291        -3.8708        -0.0610          -0.40      -0.000019
   239       0.132190  -11412.966247  -11412.834057        -3.9172        -0.0610          -0.40      -0.011488
   240       0.132190  -11412.966247  -11412.834057        -2.3277        -0.0610          -0.40       0.012771
   241       0.132190  -11412.966247  -11412.834057        -1.6863        -0.0610          -0.40       0.012771
   242       0.132190  -11412.967308  -11412.835118        -3.6227        -0.0528          -0.40      -0.011385
   243       0.132190  -11412.966944  -11412.834753        -3.7256        -0.0557          -0.40      -0.011421
   244       0.159927  -11412.975067  -11412.815140        -3.6853        -0.0557          -0.40       0.010587
   245       0.142109  -11412.975067  -11412.818928        -3.8005        -0.0557          -0.40       0.010587
   246       0.142109  -11412.975067  -11412.818928        -5.3729        -0.0557          -0.40      -0.011421
   247       0.134805  -11412.975067  -11412.840364        -3.5760        -0.0557          -0.40       0.010587
   248       0.147924  -11412.968745  -11412.820821        -3.6619        -0.0557          -0.40       0.015464
   249       0.153436  -11412.968745  -11412.824323        -3.7278        -0.0557          -0.40       0.015464
   250       0.153436  -11412.968745  -11412.824323        -1.5291        -0.0557          -0.40      -0.011421
   251       0.153436  -11412.968745  -11412.824323        -1.6386        -0.0557          -0.40      -0.011421
   252       0.135517  -11412.960125  -11412.824608        -3.6134        -0.0557          -0.40       0.011723
   253       0.137707  -11412.976330  -11412.838623        -3.7358        -0.0557          -0.40       0.017847
   254       0.156034  -11412.976330  -11412.813453        -3.7434        -0.0557          -0.40       0.017847
   255       0.149442  -11412.961657  -11412.812215        -3.7080        -0.0557          -0.40       0.000837
   256       0.149442  -11412.961002  -11412.811560        -3.8829        -0.0607          -0.40       0.000768
   257       0.149442  -11412.967174  -11412.817732        -1.9411         0.0019          -0.40       0.001691
   258       0.148864  -11412.959176  -11412.810313        -1.9522         0.0019          -0.40       0.002749
   259       0.148864  -11412.952975  -11412.804112        -3.9142        -0.0605          -0.40       0.001787
   260       0.148864  -11412.952975  -11412.804112        -2.2328        -0.0605          -0.40       0.001787
   261       0.148864  -11412.952975  -11412.804112        -5.4745        -0.0605          -0.40       0.001787
   262       0.148864  -11412.952975  -11412.804112        -2.0994        -0.0605          -0.40       0.001787
   263       0.148864  -11412.952934  -11412.804071        -3.9038        -0.0605          -0.40       0.003987
   264       0.148864  -11412.952934  -11412.804071        -1.9453        -0.0605          -0.40       0.001753
   265       0.148864  -11412.952934  -11412.804071        -2.4373        -0.0605          -0.40       0.001753
   266       0.152528  -11412.952934  -11412.801072        -4.0440        -0.0605          -0.40       0.003987
   267       0.152528  -11412.952934  -11412.801072        -2.2956        -0.0605          -0.40       0.001753
   268       0.152528  -11412.956501  -11412.803973        -2.8612        -0.0298          -0.40       0.004443
   269       0.152528  -11412.955060  -11412.802532        -3.3093        -0.0434          -0.40       0.004237
   270       0.140092  -11412.964921  -11412.824828        -3.3839        -0.0434          -0.40      -0.001202
   271       0.140092  -11412.964921  -11412.824828        -3.3702        -0.0434          -0.40       0.003987
   272       0.140092  -11412.965571  -11412.825479        -3.1940        -0.0377          -0.40      -0.001119
   273       0.127955  -11412.965933  -11412.837978        -3.1229        -0.0377          -0.40       0.015227
   274       0.149412  -11412.965933  -11412.809531        -3.0337        -0.0377          -0.40       0.015227
   275       0.149412  -11412.965933  -11412.809531        -2.3347        -0.0377          -0.40      -0.001119
   276       0.149412  -11412.965933  -11412.809531        -2.0246        -0.0377          -0.40      -0.001119
   277       0.149412  -11412.965933  -11412.809531        -1.2481        -0.0377          -0.40      -0.001119
   278       0.158614  -11412.965933  -11412.804840        -3.1340        -0.0377          -0.40       0.015227
   279       0.140658  -11412.972845  -11412.832188        -3.0406        -0.0377          -0.40       0.003336
   280       0.151274  -11412.972472  -11412.821198        -3.2767        -0.0377          -0.40       0.003456
   281       0.141770  -11412.976118  -11412.834348        -3.1897        -0.0377          -0.40       0.002751
   282       0.141770  -11412.975897  -11412.834127        -3.2554        -0.0396          -0.40       0.002723
   283       0.141770  -11412.975897  -11412.834127        -2.0902        -0.0396          -0.40       0.002723
   284       0.172882  -11412.977466  -11412.804584        -3.5994        -0.0396          -0.40       0.017717
   285       0.172882  -11412.976307  -11412.803425        -3.9018        -0.0486          -0.40       0.017589
   286       0.156205  -11412.979747  -11412.823542        -3.8429        -0.0486          -0.40      -0.001323
   287       0.156205  -11412.979747  -11412.823542        -2.4460        -0.0486          -0.40       0.017589
   288       0.156205  -11412.977546  -11412.821340        -4.3999        -0.0641          -0.40      -0.001524
   289       0.149321  -11412.987623  -11412.838302        -4.3633        -0.0641          -0.40      -0.006852
   290       0.142368  -11412.988990  -11412.846622        -4.2631        -0.0641          -0.40       0.006239
   291       0.145155  -11412.988990  -11412.816978        -4.0926        -0.0641          -0.40       0.006239
   292       0.130892  -11412.988990  -11412.840888        -4.3720        -0.0641          -0.40       0.006239
   293       0.138664  -11412.980239  -11412.841576        -4.1838        -0.0641          -0.40       0.012036
   294       0.153818  -11412.980239  -11412.830831        -4.1945        -0.0641          -0.40       0.012036
   295       0.153818  -11412.980239  -11412.830831        -2.2208        -0.0641          -0.40      -0.001524
   296       0.153818  -11412.976733  -11412.822914        -5.0031        -0.0863          -0.40       0.011753
   297       0.153818  -11412.976733  -11412.822914        -6.8525        -0.0863          -0.40       0.011753
   298       0.153818  -11412.976733  -11412.822914        -6.7243        -0.0863          -0.40       0.011753
   299       0.139610  -11412.979443  -11412.839833        -4.9888        -0.0863          -0.40       0.000790
   300       0.161919  -11412.979443  -11412.814353        -4.9064        -0.0863          -0.40       0.000790
   301       0.146762  -11412.979443  -11412.823836        -4.9602        -0.0863          -0.40       0.000790
   302       0.143963  -11412.979443  -11412.825404        -5.0096        -0.0863          -0.40       0.000790
   303       0.137919  -11412.979443  -11412.836044        -4.9732        -0.0863          -0.40       0.000790
   304       0.178197  -11412.979443  -11412.799558        -4.9916        -0.0863          -0.40       0.000790
   305       0.178197  -11412.978535  -11412.800337        -5.1673        -0.0915          -0.40       0.000725
   306       0.178197  -11412.978535  -11412.800337        -6.3289        -0.0915          -0.40       0.000725
   307       0.178197  -11412.985900  -11412.807703        -3.3410        -0.0413          -0.40       0.001400
   308       0.135420  -11412.985900  -11412.845502        -3.3068        -0.0413          -0.40       0.001400
   309       0.142792  -11412.985900  -11412.840333        -3.4342        -0.0413          -0.40       0.001400
   310       0.142792  -11412.985900  -11412.840333        -1.7228        -0.0413          -0.40       0.001400
   311       0.142792  -11412.983290  -11412.840499        -4.0873        -0.0617          -0.40       0.001112
