 Steps         KinEng         PotEng         TotEng          dE_dN        ElecNum       RxnCoord      MeanForce
    64       0.142966  -11412.954798  -11412.811832        -5.1084        -0.0800           0.80      -0.022879
    65       0.135779  -11412.954798  -11412.815571        -5.0028        -0.0800           0.80      -0.020137
    66       0.135779  -11412.954798  -11412.815571        -6.0497        -0.0800           0.80      -0.022879
    67       0.135779  -11412.954798  -11412.815571        -6.6295        -0.0800           0.80      -0.022879
    68       0.160986  -11412.954798  -11412.794647        -5.1477        -0.0800           0.80      -0.020137
    69       0.155487  -11412.961375  -11412.805887        -4.9776        -0.0800           0.80      -0.006419
    70       0.155487  -11412.967323  -11412.811836        -3.3513        -0.0385           0.80      -0.005179
    71       0.155487  -11412.965386  -11412.809899        -3.9522        -0.0539           0.80      -0.005664
    72       0.160168  -11412.961040  -11412.800872        -3.8019        -0.0539           0.80      -0.000654
    73       0.148586  -11412.965724  -11412.817138        -3.7540        -0.0539           0.80      -0.008538
    74       0.148586  -11412.965724  -11412.817138        -3.8638        -0.0539           0.80      -0.022382
    75       0.138863  -11412.965724  -11412.828535        -3.8723        -0.0539           0.80      -0.008538
    76       0.145550  -11412.965994  -11412.820444        -3.7350        -0.0539           0.80      -0.003518
    77       0.145550  -11412.966062  -11412.820512        -3.7137        -0.0534           0.80      -0.003502
    78       0.145550  -11412.966062  -11412.820512        -5.8182        -0.0534           0.80      -0.003502
    79       0.134018  -11412.958824  -11412.824806        -3.9109        -0.0534           0.80      -0.009648
    80       0.134018  -11412.957925  -11412.823908        -4.1751        -0.0599           0.80      -0.009820
    81       0.134018  -11412.962652  -11412.828634        -2.5798        -0.0190           0.80      -0.008646
    82       0.170676  -11412.957379  -11412.786703        -2.6714        -0.0190           0.80      -0.022027
    83       0.170676  -11412.957379  -11412.786703        -2.8496        -0.0190           0.80      -0.022382
    84       0.170676  -11412.957379  -11412.786703        -1.1856        -0.0190           0.80      -0.008646
    85       0.158865  -11412.957379  -11412.805352        -2.8486        -0.0190           0.80      -0.022027
    86       0.139652  -11412.956104  -11412.816453        -2.6454        -0.0190           0.80      -0.010674
    87       0.139652  -11412.956878  -11412.817226        -2.3258        -0.0100           0.80      -0.010378
    88       0.139652  -11412.956878  -11412.817226        -1.3649        -0.0100           0.80      -0.010378
    89       0.158553  -11412.964748  -11412.806195        -2.2609        -0.0100           0.80       0.012439
    90       0.158553  -11412.964748  -11412.806195        -1.0107        -0.0100           0.80      -0.010378
    91       0.154428  -11412.964748  -11412.808394        -2.2266        -0.0100           0.80       0.012439
    92       0.128560  -11412.960177  -11412.831617        -2.3263        -0.0100           0.80       0.008448
    93       0.128560  -11412.960912  -11412.832352        -2.3405        -0.0100           0.80       0.006435
    94       0.143724  -11412.951691  -11412.807967        -2.2894        -0.0100           0.80       0.005269
    95       0.138744  -11412.951391  -11412.812647        -2.4685        -0.0100           0.80      -0.005899
    96       0.138744  -11412.951391  -11412.812647        -2.5614        -0.0100           0.80       0.006435
    97       0.158902  -11412.951391  -11412.781717        -2.3543        -0.0100           0.80      -0.005899
    98       0.163819  -11412.947835  -11412.784016        -2.2315        -0.0100           0.80       0.001415
    99       0.163819  -11412.941858  -11412.778039        -4.2461        -0.0641           0.80      -0.000394
   100       0.163819  -11412.941858  -11412.778039        -2.9869        -0.0641           0.80      -0.000394
   101       0.163819  -11412.941858  -11412.778039        -4.5716        -0.0641           0.80       0.006435
   102       0.159205  -11412.941858  -11412.788951        -4.5356        -0.0641           0.80      -0.000394
   103       0.159205  -11412.941858  -11412.788951        -4.2177        -0.0641           0.80       0.006435
   104       0.159205  -11412.941858  -11412.788951        -4.3004        -0.0641           0.80       0.006435
   105       0.159205  -11412.941858  -11412.788951        -1.9366        -0.0641           0.80      -0.000394
   106       0.167254  -11412.944969  -11412.777715        -4.6091        -0.0641           0.80      -0.012948
   107       0.167254  -11412.948177  -11412.780923        -3.7246        -0.0417           0.80      -0.012288
   108       0.167254  -11412.946010  -11412.778756        -4.3398        -0.0573           0.80      -0.012755
   109       0.146998  -11412.938915  -11412.791917        -4.1854        -0.0573           0.80       0.007562
   110       0.146998  -11412.938915  -11412.791917        -2.0867        -0.0573           0.80      -0.012755
   111       0.166694  -11412.938915  -11412.783254        -4.3108        -0.0573           0.80       0.007562
   112       0.166694  -11412.940346  -11412.773652        -4.3183        -0.0573           0.80      -0.015288
   113       0.166694  -11412.932680  -11412.765986        -5.9258        -0.1005           0.80      -0.016326
   114       0.166694  -11412.932680  -11412.765986        -6.0246        -0.1005           0.80      -0.015288
   115       0.147568  -11412.937724  -11412.790156        -5.8177        -0.1005           0.80      -0.011120
   116       0.147568  -11412.937724  -11412.790156        -5.8505        -0.1005           0.80      -0.015288
   117       0.163957  -11412.937724  -11412.790580        -5.5860        -0.1005           0.80      -0.011120
   118       0.163957  -11412.942248  -11412.778291        -4.9475        -0.0762           0.80      -0.010554
   119       0.163957  -11412.934697  -11412.770740        -6.2501        -0.1151           0.80      -0.011424
   120       0.149383  -11412.938033  -11412.788650        -6.1842        -0.1151           0.80      -0.000846
   121       0.159356  -11412.940734  -11412.781378        -6.4223        -0.1151           0.80      -0.017750
   122       0.159356  -11412.941377  -11412.782021        -6.3341        -0.1122           0.80      -0.017685
   123       0.159356  -11412.941377  -11412.782021        -6.3415        -0.1122           0.80      -0.015288
   124       0.159356  -11412.941377  -11412.782021        -7.2875        -0.1122           0.80      -0.017685
   125       0.150432  -11412.953934  -11412.803502        -6.2840        -0.1122           0.80      -0.021528
   126       0.156140  -11412.951189  -11412.795049        -6.2406        -0.1122           0.80      -0.022287
   127       0.156140  -11412.951189  -11412.795049        -6.2262        -0.1122           0.80      -0.015288
   128       0.156140  -11412.951347  -11412.795207        -6.2401        -0.1122           0.80      -0.022643
   129       0.156140  -11412.960116  -11412.803976        -4.5546        -0.0653           0.80      -0.021653
   130       0.167364  -11412.968492  -11412.801128        -4.4822        -0.0653           0.80      -0.010719
   131       0.167364  -11412.968492  -11412.801128        -4.4898        -0.0653           0.80      -0.022643
   132       0.167364  -11412.968030  -11412.800667        -4.4766        -0.0653           0.80      -0.010711
   133       0.167364  -11412.968030  -11412.800667        -6.1278        -0.0653           0.80      -0.021655
   134       0.167364  -11412.968030  -11412.800667        -6.3411        -0.0653           0.80      -0.021655
   135       0.159568  -11412.968030  -11412.797840        -4.4871        -0.0653           0.80      -0.010711
   136       0.155744  -11412.960973  -11412.805229        -4.3351        -0.0653           0.80      -0.012919
   137       0.155744  -11412.960973  -11412.805229        -3.4864        -0.0653           0.80      -0.021655
   138       0.159093  -11412.960973  -11412.798403        -4.3262        -0.0653           0.80      -0.012919
   139       0.159723  -11412.965427  -11412.805704        -4.3743        -0.0653           0.80      -0.024210
   140       0.140354  -11412.965427  -11412.806468        -4.0980        -0.0653           0.80      -0.024210
   141       0.136752  -11412.970354  -11412.833602        -4.2662        -0.0653           0.80      -0.018196
   142       0.133402  -11412.970354  -11412.837383        -4.2871        -0.0653           0.80      -0.018196
   143       0.133402  -11412.970263  -11412.836861        -4.2652        -0.0653           0.80      -0.018786
   144       0.133402  -11412.970263  -11412.836861        -5.1389        -0.0653           0.80      -0.021625
   145       0.132121  -11412.970263  -11412.813682        -4.1562        -0.0653           0.80      -0.018786
   146       0.134202  -11412.960465  -11412.826263        -4.3035        -0.0653           0.80      -0.017693
   147       0.151259  -11412.953328  -11412.802069        -4.3327        -0.0653           0.80      -0.028650
   148       0.151259  -11412.953328  -11412.802069        -6.3398        -0.0653           0.80      -0.021625
   149       0.151259  -11412.953328  -11412.802069        -6.7845        -0.0653           0.80      -0.021625
   150       0.151259  -11412.953328  -11412.802069        -4.3111        -0.0653           0.80      -0.018786
   151       0.151259  -11412.950171  -11412.798912        -5.1022        -0.0847           0.80      -0.029065
   152       0.147483  -11412.949750  -11412.802267        -5.1009        -0.0847           0.80      -0.024053
   153       0.134099  -11412.939496  -11412.805397        -4.8590        -0.0847           0.80      -0.013851
   154       0.134099  -11412.939496  -11412.805397        -5.2961        -0.0847           0.80      -0.029065
   155       0.134099  -11412.939496  -11412.805397        -2.5974        -0.0847           0.80      -0.029065
   156       0.134099  -11412.940255  -11412.806157        -4.8411        -0.0847           0.80      -0.015590
   157       0.134099  -11412.940255  -11412.806157        -5.5580        -0.0847           0.80      -0.029071
   158       0.134099  -11412.945902  -11412.811803        -3.2411        -0.0442           0.80      -0.014356
   159       0.160038  -11412.945902  -11412.785828        -3.1934        -0.0442           0.80      -0.014356
   160       0.160038  -11412.944426  -11412.784388        -3.7323        -0.0565           0.80      -0.014745
   161       0.160038  -11412.944426  -11412.784388        -5.5399        -0.0565           0.80      -0.014745
   162       0.160038  -11412.944426  -11412.784388        -1.9173        -0.0565           0.80      -0.014745
   163       0.160038  -11412.944426  -11412.784388        -6.1399        -0.0565           0.80      -0.014745
   164       0.160038  -11412.947699  -11412.787661        -2.5426        -0.0262           0.80      -0.013772
   165       0.155756  -11412.950775  -11412.795019        -2.9522        -0.0262           0.80      -0.026749
   166       0.155756  -11412.950775  -11412.795019        -0.8616        -0.0262           0.80      -0.013772
   167       0.155756  -11412.950415  -11412.794659        -3.0819        -0.0296           0.80      -0.026855
   168       0.155756  -11412.944037  -11412.788281        -4.9041        -0.0760           0.80      -0.028212
   169       0.155756  -11412.946739  -11412.790983        -4.2286        -0.0589           0.80      -0.027729
   170       0.162660  -11412.948230  -11412.785570        -4.0127        -0.0589           0.80      -0.010219
   171       0.151469  -11412.945555  -11412.794086        -4.0492        -0.0589           0.80      -0.023595
   172       0.133796  -11412.945555  -11412.805583        -3.9717        -0.0589           0.80      -0.023595
   173       0.152209  -11412.939784  -11412.787575        -4.0569        -0.0589           0.80      -0.020660
   174       0.152209  -11412.940749  -11412.788540        -4.1020        -0.0589           0.80      -0.028397
   175       0.134215  -11412.936711  -11412.802496        -4.3100        -0.0589           0.80      -0.011494
   176       0.157171  -11412.947090  -11412.789919        -4.0814        -0.0589           0.80      -0.022445
   177       0.157171  -11412.949008  -11412.791837        -3.5178        -0.0442           0.80      -0.022067
   178       0.157189  -11412.950819  -11412.793630        -3.6674        -0.0442           0.80      -0.019299
   179       0.159706  -11412.950056  -11412.790350        -3.4280        -0.0442           0.80      -0.014535
   180       0.159706  -11412.950056  -11412.790350        -5.5113        -0.0442           0.80      -0.022067
   181       0.159706  -11412.950056  -11412.790350        -3.4232        -0.0442           0.80      -0.028397
   182       0.146255  -11412.955166  -11412.808911        -3.7544        -0.0442           0.80      -0.024293
   183       0.146255  -11412.955166  -11412.808911        -5.8382        -0.0442           0.80      -0.022067
   184       0.160240  -11412.955166  -11412.792173        -3.6849        -0.0442           0.80      -0.024293
   185       0.160803  -11412.956854  -11412.796051        -3.5779        -0.0442           0.80      -0.014619
   186       0.160803  -11412.956854  -11412.796051        -5.7925        -0.0442           0.80      -0.022067
   187       0.171347  -11412.956854  -11412.780623        -3.6143        -0.0442           0.80      -0.014619
   188       0.171347  -11412.956854  -11412.780623        -1.9491        -0.0442           0.80      -0.022067
   189       0.171347  -11412.956210  -11412.784863        -3.7710        -0.0493           0.80      -0.014760
   190       0.162653  -11412.951963  -11412.789310        -3.8549        -0.0493           0.80      -0.015303
   191       0.133989  -11412.951963  -11412.814740        -3.9459        -0.0493           0.80      -0.015303
   192       0.147745  -11412.951284  -11412.803539        -3.9049        -0.0493           0.80      -0.017791
   193       0.147745  -11412.953025  -11412.805279        -3.3696        -0.0354           0.80      -0.017433
   194       0.147745  -11412.940976  -11412.793231        -6.1075        -0.1087           0.80      -0.019181
   195       0.147745  -11412.940976  -11412.793231        -6.1223        -0.1087           0.80      -0.028397
   196       0.164234  -11412.940976  -11412.774335        -6.0701        -0.1087           0.80      -0.019181
   197       0.164234  -11412.950376  -11412.786143        -4.1592        -0.0558           0.80      -0.017956
   198       0.146212  -11412.941379  -11412.795167        -4.0544        -0.0558           0.80      -0.025071
   199       0.135961  -11412.945340  -11412.809379        -4.0012        -0.0558           0.80      -0.009783
   200       0.162482  -11412.961038  -11412.798557        -4.0889        -0.0558           0.80      -0.017698
   201       0.162482  -11412.961038  -11412.798557        -5.6751        -0.0558           0.80      -0.017956
   202       0.162482  -11412.963012  -11412.800531        -3.5203        -0.0408           0.80      -0.017312
   203       0.162482  -11412.963012  -11412.800531        -3.6646        -0.0408           0.80      -0.028397
   204       0.162482  -11412.963012  -11412.800531        -5.8443        -0.0408           0.80      -0.017312
   205       0.162482  -11412.960274  -11412.797793        -4.2895        -0.0611           0.80      -0.017832
   206       0.162482  -11412.959355  -11412.796873        -4.5183        -0.0672           0.80      -0.017982
   207       0.141273  -11412.959355  -11412.804497        -4.4532        -0.0672           0.80      -0.017982
   208       0.141273  -11412.964292  -11412.823019        -3.1073        -0.0296           0.80      -0.017019
   209       0.141273  -11412.961202  -11412.819929        -4.0446        -0.0547           0.80      -0.017669
   210       0.150827  -11412.961202  -11412.795559        -4.1003        -0.0547           0.80      -0.017669
   211       0.150827  -11412.961202  -11412.795559        -4.0445        -0.0547           0.80      -0.028397
   212       0.150827  -11412.961202  -11412.795559        -6.1770        -0.0547           0.80      -0.017669
   213       0.156128  -11412.953455  -11412.797328        -4.0454        -0.0547           0.80      -0.009566
   214       0.156128  -11412.957529  -11412.801401        -2.7714        -0.0199           0.80      -0.008638
   215       0.155194  -11412.959021  -11412.803827        -2.8049        -0.0199           0.80      -0.006226
   216       0.155194  -11412.958456  -11412.803262        -3.0018        -0.0255           0.80      -0.006375
   217       0.155194  -11412.958456  -11412.803262        -1.0097        -0.0255           0.80      -0.006375
   218       0.135061  -11412.943710  -11412.808650        -2.9821        -0.0255           0.80      -0.012649
   219       0.135061  -11412.936835  -11412.801774        -4.8635        -0.0765           0.80      -0.013930
   220       0.135061  -11412.944005  -11412.808944        -2.8806        -0.0226           0.80      -0.012572
   221       0.135061  -11412.944005  -11412.808944        -5.3906        -0.0226           0.80      -0.012572
   222       0.135061  -11412.944005  -11412.808944        -0.9404        -0.0226           0.80      -0.012572
   223       0.135061  -11412.944005  -11412.808944        -3.1881        -0.0226           0.80      -0.028397
   224       0.163266  -11412.944005  -11412.767963        -2.6879        -0.0226           0.80      -0.012572
   225       0.164254  -11412.948530  -11412.784276        -2.7951        -0.0226           0.80      -0.021866
   226       0.164254  -11412.948530  -11412.784276        -2.7809        -0.0226           0.80      -0.028397
   227       0.148981  -11412.948530  -11412.804870        -2.5479        -0.0226           0.80      -0.021866
   228       0.151821  -11412.942914  -11412.791093        -2.6337        -0.0226           0.80      -0.017933
   229       0.151821  -11412.942914  -11412.791093        -2.6438        -0.0226           0.80      -0.028397
   230       0.151821  -11412.942914  -11412.791093        -1.0679        -0.0226           0.80      -0.012572
   231       0.151821  -11412.942914  -11412.791093        -1.3118        -0.0226           0.80      -0.012572
   232       0.151821  -11412.941496  -11412.789675        -3.1274        -0.0369           0.80      -0.018361
   233       0.151821  -11412.941496  -11412.789675        -2.7076        -0.0369           0.80      -0.018361
   234       0.144579  -11412.941496  -11412.802585        -3.2446        -0.0369           0.80      -0.018361
   235       0.144579  -11412.941496  -11412.802585        -3.1177        -0.0369           0.80      -0.028397
   236       0.144579  -11412.941496  -11412.802585        -5.6676        -0.0369           0.80      -0.018361
   237       0.167384  -11412.959894  -11412.792510        -3.3498        -0.0369           0.80      -0.011828
   238       0.143059  -11412.957691  -11412.814632        -3.3516        -0.0369           0.80      -0.029388
   239       0.148917  -11412.953187  -11412.804270        -3.5622        -0.0369           0.80      -0.021363
   240       0.148917  -11412.953895  -11412.804978        -3.3548        -0.0310           0.80      -0.021186
   241       0.154347  -11412.953895  -11412.795847        -3.1931        -0.0310           0.80      -0.021186
   242       0.152078  -11412.949104  -11412.797026        -3.2067        -0.0310           0.80      -0.029285
   243       0.170622  -11412.949104  -11412.790198        -3.3027        -0.0310           0.80      -0.029285
   244       0.170622  -11412.949231  -11412.778609        -3.1681        -0.0298           0.80      -0.029253
   245       0.170622  -11412.951534  -11412.780912        -3.1783        -0.0298           0.80      -0.021947
   246       0.170622  -11412.951618  -11412.780996        -3.1885        -0.0298           0.80      -0.017199
   247       0.170622  -11412.951618  -11412.780996        -1.1058        -0.0298           0.80      -0.027598
   248       0.143516  -11412.951618  -11412.809561        -3.4568        -0.0298           0.80      -0.017199
   249       0.143516  -11412.951618  -11412.809561        -3.1998        -0.0298           0.80      -0.017199
   250       0.143516  -11412.951618  -11412.809561        -3.0109        -0.0298           0.80      -0.027598
   251       0.168444  -11412.956428  -11412.787984        -3.1753        -0.0298           0.80      -0.017783
   252       0.164018  -11412.961852  -11412.797834        -2.8122        -0.0298           0.80      -0.006915
   253       0.164018  -11412.953788  -11412.789770        -5.0117        -0.0896           0.80      -0.008555
   254       0.164018  -11412.962119  -11412.798102        -2.7132        -0.0270           0.80      -0.006831
   255       0.164018  -11412.953609  -11412.789591        -5.0475        -0.0906           0.80      -0.008580
   256       0.141972  -11412.953182  -11412.811211        -5.1271        -0.0906           0.80      -0.011921
   257       0.148609  -11412.954682  -11412.806073        -5.1052        -0.0906           0.80      -0.019679
   258       0.151839  -11412.953400  -11412.801562        -4.9173        -0.0906           0.80      -0.011623
   259       0.149089  -11412.945155  -11412.796066        -4.9398        -0.0906           0.80      -0.018989
   260       0.149089  -11412.945155  -11412.796066        -5.1962        -0.0906           0.80      -0.017199
   261       0.149089  -11412.945155  -11412.796066        -5.2349        -0.0906           0.80      -0.017199
   262       0.153808  -11412.945155  -11412.793533        -4.8595        -0.0906           0.80      -0.018989
   263       0.153808  -11412.945155  -11412.793533        -2.6860        -0.0906           0.80      -0.008580
   264       0.166610  -11412.945155  -11412.777454        -4.9355        -0.0906           0.80      -0.018989
   265       0.166610  -11412.945568  -11412.778958        -4.9716        -0.0906           0.80      -0.024944
   266       0.143194  -11412.948885  -11412.805691        -5.0997        -0.0906           0.80      -0.007065
   267       0.175786  -11412.960670  -11412.784884        -4.8268        -0.0906           0.80      -0.006516
   268       0.148745  -11412.959069  -11412.810324        -4.9181        -0.0906           0.80      -0.011776
   269       0.145844  -11412.959069  -11412.802528        -5.2299        -0.0906           0.80      -0.011776
   270       0.154965  -11412.958602  -11412.803637        -5.0299        -0.0906           0.80      -0.009944
   271       0.160405  -11412.961293  -11412.800887        -5.1339        -0.0906           0.80      -0.015054
   272       0.160405  -11412.961293  -11412.800887        -5.0614        -0.0906           0.80      -0.024944
   273       0.160405  -11412.970256  -11412.809850        -2.7390        -0.0248           0.80      -0.013301
   274       0.160405  -11412.969299  -11412.808893        -3.0822        -0.0343           0.80      -0.013585
   275       0.154201  -11412.969513  -11412.815312        -3.0282        -0.0343           0.80      -0.005924
   276       0.154201  -11412.969513  -11412.815312        -3.3225        -0.0343           0.80      -0.024944
   277       0.158479  -11412.967511  -11412.809031        -2.9736        -0.0343           0.80      -0.012441
   278       0.145644  -11412.961895  -11412.816252        -2.9528        -0.0343           0.80      -0.008218
   279       0.145644  -11412.961895  -11412.816252        -0.8469        -0.0343           0.80      -0.013585
   280       0.172648  -11412.961895  -11412.796459        -3.0888        -0.0343           0.80      -0.008218
   281       0.131564  -11412.960780  -11412.829217        -3.2000        -0.0343           0.80      -0.007824
   282       0.131564  -11412.960780  -11412.829217        -1.2324        -0.0343           0.80      -0.013585
   283       0.131564  -11412.961473  -11412.829909        -3.1996        -0.0343           0.80      -0.007554
   284       0.131564  -11412.959783  -11412.828219        -3.7037        -0.0485           0.80      -0.007958
   285       0.161088  -11412.959645  -11412.798557        -3.7111        -0.0485           0.80      -0.017874
   286       0.161088  -11412.959645  -11412.798557        -1.6374        -0.0485           0.80      -0.007958
   287       0.161088  -11412.959645  -11412.798557        -2.1801        -0.0485           0.80      -0.007958
   288       0.161088  -11412.959924  -11412.798836        -3.6309        -0.0463           0.80      -0.017814
   289       0.161088  -11412.954609  -11412.793521        -4.9136        -0.0824           0.80      -0.018722
   290       0.164237  -11412.954609  -11412.781019        -4.7557        -0.0824           0.80      -0.018722
   291       0.164237  -11412.958257  -11412.794020        -4.0873        -0.0589           0.80      -0.018146
   292       0.142804  -11412.955965  -11412.813161        -4.0459        -0.0589           0.80      -0.015693
   293       0.157979  -11412.955965  -11412.800560        -4.0007        -0.0589           0.80      -0.015693
   294       0.157979  -11412.960415  -11412.802436        -2.7138        -0.0205           0.80      -0.014651
   295       0.145756  -11412.966394  -11412.820638        -2.7564        -0.0205           0.80      -0.013969
   296       0.131992  -11412.960464  -11412.828472        -2.5692        -0.0205           0.80      -0.017276
   297       0.157870  -11412.965312  -11412.807442        -2.5388        -0.0205           0.80      -0.010302
   298       0.150968  -11412.958730  -11412.807761        -2.4021        -0.0205           0.80      -0.008768
   299       0.150968  -11412.958730  -11412.807761        -0.7884        -0.0205           0.80      -0.014651
   300       0.134431  -11412.958730  -11412.822578        -2.4437        -0.0205           0.80      -0.008768
   301       0.134431  -11412.957891  -11412.823460        -2.7304        -0.0300           0.80      -0.009039
   302       0.157782  -11412.964564  -11412.806782        -3.0467        -0.0300           0.80      -0.019899
   303       0.157782  -11412.964564  -11412.806782        -1.0311        -0.0300           0.80      -0.009039
   304       0.157782  -11412.965725  -11412.807944        -2.6317        -0.0181           0.80      -0.019567
   305       0.166371  -11412.965725  -11412.796451        -2.6617        -0.0181           0.80      -0.019567
   306       0.138922  -11412.963193  -11412.824270        -2.5749        -0.0181           0.80      -0.016503
   307       0.144541  -11412.952976  -11412.808434        -2.5969        -0.0181           0.80      -0.010059
   308       0.166240  -11412.959475  -11412.793235        -2.5213        -0.0181           0.80      -0.010509
   309       0.166240  -11412.957958  -11412.791718        -3.0692        -0.0339           0.80      -0.010908
   310       0.166240  -11412.957958  -11412.791718        -3.0637        -0.0339           0.80      -0.007554
   311       0.163086  -11412.957958  -11412.791361        -3.0594        -0.0339           0.80      -0.010908
   312       0.136596  -11412.957958  -11412.797368        -3.0770        -0.0339           0.80      -0.010908
   313       0.156707  -11412.946707  -11412.790000        -3.1787        -0.0339           0.80      -0.016196
   314       0.156707  -11412.940993  -11412.784286        -4.7294        -0.0758           0.80      -0.017218
   315       0.156755  -11412.953779  -11412.797024        -4.6576        -0.0758           0.80      -0.012528
